dataset,country,province,city,author_loc_ref,lon,lat,sample_type,sam_Y,sam_M,ABX_cat,ABX_subcat,ABX_subcat_abbre,ABX_conc_mean,unit
Zhang_2022,China,Jiangxi,NA,the Poyang lakes,116.275946,29.140995,sediments,2016,7,Other,Florfenicol,FF,NA,μg/kg
Zhang_2022,China,Hunan,NA,the Dongting lakes,112.896017,29.228785,sediments,2016,7,Other,Florfenicol,FF,NA,μg/kg
Zhang_2022,China,Anhui,NA,Chao Lake,117.57238,31.53991,sediments,2016,7,Other,Florfenicol,FF,NA,μg/kg
Zhang_2022,China,Jiangsu,NA,Hongze Lake,118.706113,33.301224,sediments,2016,7,Other,Florfenicol,FF,NA,μg/kg
Zhang_2022,China,Jiangsu,NA,the Taihu lakes,120.169274,31.232629,sediments,2016,7,Other,Chloramphenicol,CAP,NA,μg/kg
Zhang_2022,China,Jiangxi,NA,the Poyang lakes,116.275946,29.140995,sediments,2016,7,Other,Chloramphenicol,CAP,NA,μg/kg
Zhang_2022,China,Hunan,NA,the Dongting lakes,112.896017,29.228785,sediments,2016,7,Other,Chloramphenicol,CAP,NA,μg/kg
Zhang_2022,China,Anhui,NA,Chao Lake,117.57238,31.53991,sediments,2016,7,Other,Chloramphenicol,CAP,NA,μg/kg
Zhang_2022,China,Jiangsu,NA,Hongze Lake,118.706113,33.301224,sediments,2016,7,Other,Chloramphenicol,CAP,NA,μg/kg
Zhang_2022,China,Jiangsu,NA,the Taihu lakes,120.169274,31.232629,sediments,2016,7,Sulfonamides,Trimethoprim,TMP,0.08,μg/kg
Zhang_2022,China,Jiangxi,NA,the Poyang lakes,116.275946,29.140995,sediments,2016,7,Sulfonamides,Trimethoprim,TMP,0.08,μg/kg
Zhang_2022,China,Hunan,NA,the Dongting lakes,112.896017,29.228785,sediments,2016,7,Sulfonamides,Trimethoprim,TMP,0.08,μg/kg
Zhang_2022,China,Anhui,NA,Chao Lake,117.57238,31.53991,sediments,2016,7,Sulfonamides,Trimethoprim,TMP,0.08,μg/kg
Zhang_2022,China,Jiangsu,NA,Hongze Lake,118.706113,33.301224,sediments,2016,7,Sulfonamides,Trimethoprim,TMP,0.08,μg/kg
Zhang_2022,China,Jiangsu,NA,the Taihu lakes,120.169274,31.232629,sediments,2016,7,Sulfonamides,Sulfathiazole,STZ,0.02,μg/kg
Zhang_2022,China,Jiangxi,NA,the Poyang lakes,116.275946,29.140995,sediments,2016,7,Sulfonamides,Sulfathiazole,STZ,0.02,μg/kg
Zhang_2022,China,Hunan,NA,the Dongting lakes,112.896017,29.228785,sediments,2016,7,Sulfonamides,Sulfathiazole,STZ,0.02,μg/kg
Zhang_2022,China,Anhui,NA,Chao Lake,117.57238,31.53991,sediments,2016,7,Sulfonamides,Sulfathiazole,STZ,0.02,μg/kg
Zhang_2022,China,Jiangsu,NA,Hongze Lake,118.706113,33.301224,sediments,2016,7,Sulfonamides,Sulfathiazole,STZ,0.02,μg/kg
Zhang_2022,China,Jiangsu,NA,the Taihu lakes,120.169274,31.232629,sediments,2016,7,Sulfonamides,Sulfisoxazole,SSZ,0.07,μg/kg
Zhang_2022,China,Jiangxi,NA,the Poyang lakes,116.275946,29.140995,sediments,2016,7,Sulfonamides,Sulfisoxazole,SSZ,0.07,μg/kg
Zhang_2022,China,Hunan,NA,the Dongting lakes,112.896017,29.228785,sediments,2016,7,Sulfonamides,Sulfisoxazole,SSZ,0.07,μg/kg
Zhang_2022,China,Anhui,NA,Chao Lake,117.57238,31.53991,sediments,2016,7,Sulfonamides,Sulfisoxazole,SSZ,0.07,μg/kg
Zhang_2022,China,Jiangsu,NA,Hongze Lake,118.706113,33.301224,sediments,2016,7,Sulfonamides,Sulfisoxazole,SSZ,0.07,μg/kg
Zhang_2022,China,Jiangsu,NA,the Taihu lakes,120.169274,31.232629,sediments,2016,7,Sulfonamides,Sulfaquinoxaline,SQX,NA,μg/kg
Zhang_2022,China,Jiangxi,NA,the Poyang lakes,116.275946,29.140995,sediments,2016,7,Sulfonamides,Sulfaquinoxaline,SQX,NA,μg/kg
Zhang_2022,China,Hunan,NA,the Dongting lakes,112.896017,29.228785,sediments,2016,7,Sulfonamides,Sulfaquinoxaline,SQX,NA,μg/kg
Zhang_2022,China,Anhui,NA,Chao Lake,117.57238,31.53991,sediments,2016,7,Sulfonamides,Sulfaquinoxaline,SQX,NA,μg/kg
Zhang_2022,China,Jiangsu,NA,Hongze Lake,118.706113,33.301224,sediments,2016,7,Sulfonamides,Sulfaquinoxaline,SQX,NA,μg/kg
Zhang_2022,China,Jiangsu,NA,the Taihu lakes,120.169274,31.232629,sediments,2016,7,Sulfonamides,Sulfapyridine,SPD,0.08,μg/kg
Zhang_2022,China,Jiangxi,NA,the Poyang lakes,116.275946,29.140995,sediments,2016,7,Sulfonamides,Sulfapyridine,SPD,0.08,μg/kg
Zhang_2022,China,Hunan,NA,the Dongting lakes,112.896017,29.228785,sediments,2016,7,Sulfonamides,Sulfapyridine,SPD,0.08,μg/kg
Zhang_2022,China,Anhui,NA,Chao Lake,117.57238,31.53991,sediments,2016,7,Sulfonamides,Sulfapyridine,SPD,0.08,μg/kg
Zhang_2022,China,Jiangsu,NA,Hongze Lake,118.706113,33.301224,sediments,2016,7,Sulfonamides,Sulfapyridine,SPD,0.08,μg/kg
Zhang_2022,China,Jiangsu,NA,the Taihu lakes,120.169274,31.232629,sediments,2016,7,Sulfonamides,Sulfamethazine,SMZ,0.14,μg/kg
Zhang_2022,China,Jiangxi,NA,the Poyang lakes,116.275946,29.140995,sediments,2016,7,Sulfonamides,Sulfamethazine,SMZ,0.14,μg/kg
Zhang_2022,China,Hunan,NA,the Dongting lakes,112.896017,29.228785,sediments,2016,7,Sulfonamides,Sulfamethazine,SMZ,0.14,μg/kg
Zhang_2022,China,Anhui,NA,Chao Lake,117.57238,31.53991,sediments,2016,7,Sulfonamides,Sulfamethazine,SMZ,0.14,μg/kg
Zhang_2022,China,Jiangsu,NA,Hongze Lake,118.706113,33.301224,sediments,2016,7,Sulfonamides,Sulfamethazine,SMZ,0.14,μg/kg
Zhang_2022,China,Jiangsu,NA,the Taihu lakes,120.169274,31.232629,sediments,2016,7,Sulfonamides,Sulfamethoxazole,SMX,NA,μg/kg
Zhang_2022,China,Jiangxi,NA,the Poyang lakes,116.275946,29.140995,sediments,2016,7,Sulfonamides,Sulfamethoxazole,SMX,NA,μg/kg
Zhang_2022,China,Hunan,NA,the Dongting lakes,112.896017,29.228785,sediments,2016,7,Sulfonamides,Sulfamethoxazole,SMX,NA,μg/kg
Zhang_2022,China,Anhui,NA,Chao Lake,117.57238,31.53991,sediments,2016,7,Sulfonamides,Sulfamethoxazole,SMX,NA,μg/kg
Zhang_2022,China,Jiangsu,NA,Hongze Lake,118.706113,33.301224,sediments,2016,7,Sulfonamides,Sulfamethoxazole,SMX,NA,μg/kg
Zhang_2022,China,Jiangsu,NA,the Taihu lakes,120.169274,31.232629,sediments,2016,7,Sulfonamides,Sulfamonomethoxine,SMM,0.27,μg/kg
Zhang_2022,China,Jiangxi,NA,the Poyang lakes,116.275946,29.140995,sediments,2016,7,Sulfonamides,Sulfamonomethoxine,SMM,0.27,μg/kg
Zhang_2022,China,Hunan,NA,the Dongting lakes,112.896017,29.228785,sediments,2016,7,Sulfonamides,Sulfamonomethoxine,SMM,0.27,μg/kg
Zhang_2022,China,Anhui,NA,Chao Lake,117.57238,31.53991,sediments,2016,7,Sulfonamides,Sulfamonomethoxine,SMM,0.27,μg/kg
Zhang_2022,China,Jiangsu,NA,Hongze Lake,118.706113,33.301224,sediments,2016,7,Sulfonamides,Sulfamonomethoxine,SMM,0.27,μg/kg
Zhang_2022,China,Jiangsu,NA,the Taihu lakes,120.169274,31.232629,sediments,2016,7,Sulfonamides,Sulfadiazine,SDZ,0.35,μg/kg
Zhang_2022,China,Jiangxi,NA,the Poyang lakes,116.275946,29.140995,sediments,2016,7,Sulfonamides,Sulfadiazine,SDZ,0.35,μg/kg
Zhang_2022,China,Hunan,NA,the Dongting lakes,112.896017,29.228785,sediments,2016,7,Sulfonamides,Sulfadiazine,SDZ,0.35,μg/kg
Zhang_2022,China,Anhui,NA,Chao Lake,117.57238,31.53991,sediments,2016,7,Sulfonamides,Sulfadiazine,SDZ,0.35,μg/kg
Zhang_2022,China,Jiangsu,NA,Hongze Lake,118.706113,33.301224,sediments,2016,7,Sulfonamides,Sulfadiazine,SDZ,0.35,μg/kg
Zhang_2022,China,Jiangsu,NA,the Taihu lakes,120.169274,31.232629,sediments,2016,7,Sulfonamides,Sulfadoxine,SDX,0.05,μg/kg
Zhang_2022,China,Jiangxi,NA,the Poyang lakes,116.275946,29.140995,sediments,2016,7,Sulfonamides,Sulfadoxine,SDX,0.05,μg/kg
Zhang_2022,China,Hunan,NA,the Dongting lakes,112.896017,29.228785,sediments,2016,7,Sulfonamides,Sulfadoxine,SDX,0.05,μg/kg
Zhang_2022,China,Anhui,NA,Chao Lake,117.57238,31.53991,sediments,2016,7,Sulfonamides,Sulfadoxine,SDX,0.05,μg/kg
Zhang_2022,China,Jiangsu,NA,Hongze Lake,118.706113,33.301224,sediments,2016,7,Sulfonamides,Sulfadoxine,SDX,0.05,μg/kg
Zhang_2022,China,Jiangsu,NA,the Taihu lakes,120.169274,31.232629,sediments,2016,7,Sulfonamides,Sulfachloropyridazine,SCP,0.08,μg/kg
Zhang_2022,China,Jiangxi,NA,the Poyang lakes,116.275946,29.140995,sediments,2016,7,Sulfonamides,Sulfachloropyridazine,SCP,0.08,μg/kg
Zhang_2022,China,Hunan,NA,the Dongting lakes,112.896017,29.228785,sediments,2016,7,Sulfonamides,Sulfachloropyridazine,SCP,0.08,μg/kg
Zhang_2022,China,Anhui,NA,Chao Lake,117.57238,31.53991,sediments,2016,7,Sulfonamides,Sulfachloropyridazine,SCP,0.08,μg/kg
Zhang_2022,China,Jiangsu,NA,Hongze Lake,118.706113,33.301224,sediments,2016,7,Sulfonamides,Sulfachloropyridazine,SCP,0.08,μg/kg
Zhang_2022,China,Jiangsu,NA,the Taihu lakes,120.169274,31.232629,sediments,2016,7,Tetracyclines,Oxytetracycline,OTC,0.96,μg/kg
Zhang_2022,China,Jiangxi,NA,the Poyang lakes,116.275946,29.140995,sediments,2016,7,Tetracyclines,Oxytetracycline,OTC,0.96,μg/kg
Zhang_2022,China,Hunan,NA,the Dongting lakes,112.896017,29.228785,sediments,2016,7,Tetracyclines,Oxytetracycline,OTC,0.96,μg/kg
Zhang_2022,China,Anhui,NA,Chao Lake,117.57238,31.53991,sediments,2016,7,Tetracyclines,Oxytetracycline,OTC,0.96,μg/kg
Zhang_2022,China,Jiangsu,NA,Hongze Lake,118.706113,33.301224,sediments,2016,7,Tetracyclines,Oxytetracycline,OTC,0.96,μg/kg
Zhang_2022,China,Jiangsu,NA,the Taihu lakes,120.169274,31.232629,sediments,2016,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,Jiangxi,NA,the Poyang lakes,116.275946,29.140995,sediments,2016,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,Hunan,NA,the Dongting lakes,112.896017,29.228785,sediments,2016,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,Anhui,NA,Chao Lake,117.57238,31.53991,sediments,2016,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,Jiangsu,NA,Hongze Lake,118.706113,33.301224,sediments,2016,7,Tetracyclines,Doxycycline,DXC,NA,μg/kg
Zhang_2022,China,Jiangsu,NA,the Taihu lakes,120.169274,31.232629,sediments,2016,7,Tetracyclines,Chlortetracycline,CTC,1.69,μg/kg
Zhang_2022,China,Jiangxi,NA,the Poyang lakes,116.275946,29.140995,sediments,2016,7,Tetracyclines,Chlortetracycline,CTC,1.69,μg/kg
Zhang_2022,China,Hunan,NA,the Dongting lakes,112.896017,29.228785,sediments,2016,7,Tetracyclines,Chlortetracycline,CTC,1.69,μg/kg
Zhang_2022,China,Anhui,NA,Chao Lake,117.57238,31.53991,sediments,2016,7,Tetracyclines,Chlortetracycline,CTC,1.69,μg/kg
Zhang_2022,China,Jiangsu,NA,Hongze Lake,118.706113,33.301224,sediments,2016,7,Tetracyclines,Chlortetracycline,CTC,1.69,μg/kg
Zhang_2022,China,Guangdong,NA,NA,113.26653,23.132191,soil,NA,NA,Sulfonamides,Sulfamerazine,SMZ1,13.4,μg/kg
Zhang_2022,China,Guangdong,NA,NA,113.26653,23.132191,soil,NA,NA,Sulfonamides,Sulfamethazine,SMZ,16,μg/kg
Zhang_2022,China,Guangdong,NA,NA,113.26653,23.132191,soil,NA,NA,Sulfonamides,Sulfamethazine,SMZ,23.5,μg/kg
Zhang_2022,China,Guangdong,NA,NA,113.26653,23.132191,soil,NA,NA,Sulfonamides,Sulfameter,SME,51.4,μg/kg
Zhang_2022,China,Guangdong,NA,NA,113.26653,23.132191,soil,NA,NA,Sulfonamides,Sulfadiazine,SDZ,5.5,μg/kg
Zhang_2022,China,Guangdong,NA,NA,113.26653,23.132191,soil,NA,NA,Sulfonamides,Sulfadimethoxine,SDM,4.9,μg/kg
Zhang_2022,China,Guangdong,NA,NA,113.26653,23.132191,soil,NA,NA,Tetracyclines,Tetracycline,TC,44.1,μg/kg
Zhang_2022,China,Guangdong,NA,NA,113.26653,23.132191,soil,NA,NA,Tetracyclines,Oxytetracycline,OTC,9.6,μg/kg
Zhang_2022,China,Guangdong,NA,NA,113.26653,23.132191,soil,NA,NA,Tetracyclines,Chlortetracycline,CTC,31.1,μg/kg
Zhang_2022,China,Hebei,NA,Bohai Bay,119.210314,39.390094,sediments,2009,6,Fluoroquinolones,Ofloxacin,OFX,3.44,μg/kg
Zhang_2022,China,Hebei,NA,Bohai Bay,119.210314,39.390094,sediments,2009,11,Fluoroquinolones,Ofloxacin,OFX,3.54,μg/kg
Zhang_2022,China,Tianjin,NA,Bohai Bay,117.742411,38.973896,sediments,2009,6,Fluoroquinolones,Ofloxacin,OFX,3.44,μg/kg
Zhang_2022,China,Tianjin,NA,Bohai Bay,117.742411,38.973896,sediments,2009,11,Fluoroquinolones,Ofloxacin,OFX,3.54,μg/kg
Zhang_2022,China,Hebei,NA,Bohai Bay,119.210314,39.390094,sediments,2009,6,Fluoroquinolones,Norfloxacin,NFX,20.86,μg/kg
Zhang_2022,China,Hebei,NA,Bohai Bay,119.210314,39.390094,sediments,2009,11,Fluoroquinolones,Norfloxacin,NFX,6.76,μg/kg
Zhang_2022,China,Tianjin,NA,Bohai Bay,117.742411,38.973896,sediments,2009,6,Fluoroquinolones,Norfloxacin,NFX,20.86,μg/kg
Zhang_2022,China,Tianjin,NA,Bohai Bay,117.742411,38.973896,sediments,2009,11,Fluoroquinolones,Norfloxacin,NFX,6.76,μg/kg
Zhang_2022,China,Hebei,NA,Bohai Bay,119.210314,39.390094,sediments,2009,6,Macrolides,Sulfamonomethoxine,SMM,29.91,μg/kg
Zhang_2022,China,Hebei,NA,Bohai Bay,119.210314,39.390094,sediments,2009,11,Macrolides,Sulfamonomethoxine,SMM,61.9,μg/kg
Zhang_2022,China,Tianjin,NA,Bohai Bay,117.742411,38.973896,sediments,2009,6,Macrolides,Sulfamonomethoxine,SMM,29.91,μg/kg
Zhang_2022,China,Tianjin,NA,Bohai Bay,117.742411,38.973896,sediments,2009,11,Macrolides,Sulfamonomethoxine,SMM,61.9,μg/kg
Zhang_2022,China,Hebei,NA,Bohai Bay,119.210314,39.390094,sediments,2009,6,Macrolides,Roxithromycin,RTM,92.25,μg/kg
Zhang_2022,China,Hebei,NA,Bohai Bay,119.210314,39.390094,sediments,2009,11,Macrolides,Roxithromycin,RTM,NA,μg/kg
Zhang_2022,China,Tianjin,NA,Bohai Bay,117.742411,38.973896,sediments,2009,6,Macrolides,Roxithromycin,RTM,92.25,μg/kg
Zhang_2022,China,Tianjin,NA,Bohai Bay,117.742411,38.973896,sediments,2009,11,Macrolides,Roxithromycin,RTM,NA,μg/kg
Zhang_2022,China,Hebei,NA,Bohai Bay,119.210314,39.390094,sediments,2009,6,Macrolides,Erythromycin-H2O,ETM-H2O,11.68,μg/kg
Zhang_2022,China,Hebei,NA,Bohai Bay,119.210314,39.390094,sediments,2009,11,Macrolides,Erythromycin-H2O,ETM-H2O,26.6,μg/kg
Zhang_2022,China,Tianjin,NA,Bohai Bay,117.742411,38.973896,sediments,2009,6,Macrolides,Erythromycin-H2O,ETM-H2O,11.68,μg/kg
Zhang_2022,China,Tianjin,NA,Bohai Bay,117.742411,38.973896,sediments,2009,11,Macrolides,Erythromycin-H2O,ETM-H2O,26.6,μg/kg
Zhang_2022,China,Hebei,NA,Bohai Bay,119.210314,39.390094,sediments,2009,6,Sulfonamides,Sulfathiazole,STZ,3.47,μg/kg
Zhang_2022,China,Hebei,NA,Bohai Bay,119.210314,39.390094,sediments,2009,11,Sulfonamides,Sulfathiazole,STZ,NA,μg/kg
Zhang_2022,China,Tianjin,NA,Bohai Bay,117.742411,38.973896,sediments,2009,6,Sulfonamides,Sulfathiazole,STZ,3.47,μg/kg
Zhang_2022,China,Tianjin,NA,Bohai Bay,117.742411,38.973896,sediments,2009,11,Sulfonamides,Sulfathiazole,STZ,NA,μg/kg
Zhang_2022,China,Hebei,NA,Bohai Bay,119.210314,39.390094,sediments,2009,6,Sulfonamides,Sulfamethazine,SMZ,3.95,μg/kg
Zhang_2022,China,Hebei,NA,Bohai Bay,119.210314,39.390094,sediments,2009,11,Sulfonamides,Sulfamethazine,SMZ,2.87,μg/kg
Zhang_2022,China,Tianjin,NA,Bohai Bay,117.742411,38.973896,sediments,2009,6,Sulfonamides,Sulfamethazine,SMZ,3.95,μg/kg
Zhang_2022,China,Tianjin,NA,Bohai Bay,117.742411,38.973896,sediments,2009,11,Sulfonamides,Sulfamethazine,SMZ,2.87,μg/kg
Zhang_2022,China,Hebei,NA,Bohai Bay,119.210314,39.390094,sediments,2009,6,Sulfonamides,Sulfadiazine,SDZ,2.26,μg/kg
Zhang_2022,China,Hebei,NA,Bohai Bay,119.210314,39.390094,sediments,2009,11,Sulfonamides,Sulfadiazine,SDZ,NA,μg/kg
Zhang_2022,China,Tianjin,NA,Bohai Bay,117.742411,38.973896,sediments,2009,6,Sulfonamides,Sulfadiazine,SDZ,2.26,μg/kg
Zhang_2022,China,Tianjin,NA,Bohai Bay,117.742411,38.973896,sediments,2009,11,Sulfonamides,Sulfadiazine,SDZ,NA,μg/kg
Zhang_2022,China,Hebei,NA,Bohai Bay,119.210314,39.390094,sediments,2009,6,Tetracyclines,Tetracycline,TC,89.37,μg/kg
Zhang_2022,China,Hebei,NA,Bohai Bay,119.210314,39.390094,sediments,2009,11,Tetracyclines,Tetracycline,TC,94.79,μg/kg
Zhang_2022,China,Tianjin,NA,Bohai Bay,117.742411,38.973896,sediments,2009,6,Tetracyclines,Tetracycline,TC,89.37,μg/kg
Zhang_2022,China,Tianjin,NA,Bohai Bay,117.742411,38.973896,sediments,2009,11,Tetracyclines,Tetracycline,TC,94.79,μg/kg
Zhang_2022,China,Hebei,NA,Bohai Bay,119.210314,39.390094,sediments,2009,6,Tetracyclines,Oxytetracycline,OTC,9.16,μg/kg
Zhang_2022,China,Hebei,NA,Bohai Bay,119.210314,39.390094,sediments,2009,11,Tetracyclines,Oxytetracycline,OTC,90.8,μg/kg
Zhang_2022,China,Tianjin,NA,Bohai Bay,117.742411,38.973896,sediments,2009,6,Tetracyclines,Oxytetracycline,OTC,9.16,μg/kg
Zhang_2022,China,Tianjin,NA,Bohai Bay,117.742411,38.973896,sediments,2009,11,Tetracyclines,Oxytetracycline,OTC,90.8,μg/kg
Zhang_2022,China,Gansu,Lanzhou,NA,103.834303,36.061089,municipal sludge,2014,12,Fluoroquinolones,Ofloxacin,OFX,162.5,μg/kg
Zhang_2022,China,Gansu,Lanzhou,NA,103.834303,36.061089,municipal sludge,2014,12,Fluoroquinolones,Norfloxacin,NFX,15,μg/kg
Zhang_2022,China,Gansu,Lanzhou,NA,103.834303,36.061089,municipal sludge,2014,12,Fluoroquinolones,Enrofloxacin,EFX,27.5,μg/kg
Zhang_2022,China,Gansu,Lanzhou,NA,103.834303,36.061089,municipal sludge,2014,12,Fluoroquinolones,Ciprofloxacin,CFX,22.5,μg/kg
Zhang_2022,China,Gansu,Lanzhou,NA,103.834303,36.061089,municipal sludge,2014,12,Other,Chloramphenicol,CAP,480,μg/kg
Zhang_2022,China,Gansu,Lanzhou,NA,103.834303,36.061089,municipal sludge,2014,12,Sulfonamides,Trimethoprim,TMP,932.5,μg/kg
Zhang_2022,China,Gansu,Lanzhou,NA,103.834303,36.061089,municipal sludge,2014,12,Sulfonamides,Sulfathiazole,STZ,0,μg/kg
Zhang_2022,China,Gansu,Lanzhou,NA,103.834303,36.061089,municipal sludge,2014,12,Sulfonamides,Sulfapyridine,SPD,175.00000000000003,μg/kg
Zhang_2022,China,Gansu,Lanzhou,NA,103.834303,36.061089,municipal sludge,2014,12,Sulfonamides,Sulfamerazine,SMZ1,937.5,μg/kg
Zhang_2022,China,Gansu,Lanzhou,NA,103.834303,36.061089,municipal sludge,2014,12,Sulfonamides,Sulfamethazine,SMZ,302.5,μg/kg
Zhang_2022,China,Gansu,Lanzhou,NA,103.834303,36.061089,municipal sludge,2014,12,Sulfonamides,Sulfamethoxazole,SMX,357.5,μg/kg
Zhang_2022,China,Gansu,Lanzhou,NA,103.834303,36.061089,municipal sludge,2014,12,Sulfonamides,Sulfamonomethoxine,SMM,255,μg/kg
Zhang_2022,China,Gansu,Lanzhou,NA,103.834303,36.061089,municipal sludge,2014,12,Sulfonamides,Sulfadiazine,SDZ,5,μg/kg
Zhang_2022,China,Gansu,Lanzhou,NA,103.834303,36.061089,municipal sludge,2014,12,Sulfonamides,Sulfadimethoxine,SDM,100,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,3,Fluoroquinolones,Norfloxacin,NFX,111,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,7,Fluoroquinolones,Norfloxacin,NFX,64.2,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,3,Fluoroquinolones,Ciprofloxacin,CFX,17.3,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,7,Fluoroquinolones,Ciprofloxacin,CFX,62.5,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,3,Macrolides,Erythromycin-H2O-H2O,ETM-H2O,50.9,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,7,Macrolides,Erythromycin-H2O-H2O,ETM-H2O,10.2,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,3,Other,Chloramphenicol,CAP,2.79,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,7,Other,Chloramphenicol,CAP,5.05,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,3,Sulfonamides,Trimethoprim,TMP,14.7,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,7,Sulfonamides,Trimethoprim,TMP,1.24,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,3,Sulfonamides,Sulfamethazine,SMZ,36.5,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,7,Sulfonamides,Sulfamethazine,SMZ,413,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,3,Sulfonamides,Sulfadiazine,SDZ,2.58,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,7,Sulfonamides,Sulfadiazine,SDZ,5,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,3,Tetracyclines,Tetracycline,TC,128,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,7,Tetracyclines,Tetracycline,TC,40.8,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,3,Tetracyclines,Roxithromycin,RTM,27.9,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,7,Tetracyclines,Roxithromycin,RTM,2.82,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,3,Tetracyclines,Oxytetracycline,OTC,456,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,7,Tetracyclines,Oxytetracycline,OTC,162,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,3,Tetracyclines,Chlortetracycline,CTC,3.38,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,7,Tetracyclines,Chlortetracycline,CTC,NA,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,3,β-lactams,Penicillin G,PCG,NA,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,7,β-lactams,Penicillin G,PCG,NA,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,3,β-lactams,Cefotaxime,CFT,NA,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,7,β-lactams,Cefotaxime,CFT,NA,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,3,β-lactams,Cefazolin,CEZ,43,μg/kg
Zhang_2022,China,Shaanxi,Xian,Ba River,109.016667,34.347222,sediments,2017,7,β-lactams,Cefazolin,CEZ,NA,μg/kg
Zhang_2022,China,Heilongjiang,Harbin,NA,126.31725,45.37,soil,2015,1,Tetracyclines,Tetracycline,TC,43.38,μg/kg
Zhang_2022,China,Heilongjiang,Harbin,NA,126.31725,45.37,soil,2015,1,Tetracyclines,Oxytetracycline,OTC,18.27,μg/kg
Zhang_2022,China,Heilongjiang,Harbin,NA,126.31725,45.37,soil,2015,1,Tetracyclines,Doxycycline,DXC,87.53,μg/kg
Zhang_2022,China,Heilongjiang,Harbin,NA,126.31725,45.37,soil,2015,1,Tetracyclines,Chlortetracycline,CTC,32.56,μg/kg
Zhang_2022,China,Guangdong,NA,NA,113.26653,23.132191,municipal sludge,2013,4,Fluoroquinolones,Norfloxacin,NFX,68,μg/kg
Zhang_2022,China,Guangdong,NA,NA,113.26653,23.132191,municipal sludge,2013,4,Fluoroquinolones,Nadifloxacin,NDFX,73,μg/kg
Zhang_2022,China,Guangdong,NA,NA,113.26653,23.132191,municipal sludge,2013,4,Fluoroquinolones,Lomefloxacin,LFX,81,μg/kg
Zhang_2022,China,Guangdong,NA,NA,113.26653,23.132191,municipal sludge,2013,4,Fluoroquinolones,Enoxacin,ENO,60,μg/kg
Zhang_2022,China,Guangdong,NA,NA,113.26653,23.132191,municipal sludge,2013,4,Fluoroquinolones,Enrofloxacin,EFX,72,μg/kg
Zhang_2022,China,Guangdong,NA,NA,113.26653,23.132191,municipal sludge,2013,4,Fluoroquinolones,Ciprofloxacin,CFX,69,μg/kg
Zhang_2022,China,Guangdong,NA,NA,113.26653,23.132191,municipal sludge,2013,4,Macrolides,Roxithromycin,RTM,89,μg/kg
Zhang_2022,China,Guangdong,NA,NA,113.26653,23.132191,municipal sludge,2013,4,Macrolides,LevOfloxacin,LEV,79,μg/kg
