scenario,matrix,env_class,endpoint,driver_metric,n_provinces,n_clusters,env_records_total,env_refs_total,n_units,env_year_min,env_year_max,env_amr_rho,env_amr_p,partial_env_amr_rho,partial_env_amr_p,cluster_contrast_p,cluster_contrast_epsilon,driver_env_rho,driver_env_p,driver_amr_rho,driver_amr_p,coherent_direction,loo_sign_stability,loo_influence_ratio,loo_most_influential_province,coverage_score,interpretability_score,cluster_contrast_score,loo_sign_stability_score,driver_env_amr_coherence_score,env_amr_q_fdr,partial_env_amr_q_fdr,matrix_consistency_score,pathway_total_score,pathway_class,pathway_class_rank,rf_driver_support,elastic_net_driver_support,multivariable_env_support,bootstrap_sign_stability
sample_year_ge_2012,surface water,macrolides,S. aureus | Tetracycline,WastewaterHealthIndex,12,3,38,14,1,2015,2023,0.00699300699300699,0.9827917689028476,-0.09090909090909093,0.7787253962454427,0.01762209096232443,0.5148148148148147,-0.23776223776223776,0.4568008526399234,-0.11888111888111888,0.7128842192147713,TRUE,0.6666666666666666,29.6,Guangdong,3,2,5,2,3,1,0.984962769478999,0,15,Faint lead,3,NA,NA,NA,NA
all_years,soil,tetracyclines,E. coli | Nitrofurantoin,LivestockAquacultureIndex,24,3,312,68,2,2007,2022,-0.08521739130434781,0.692169031649987,-0.23913043478260868,0.26042793680292703,0.48567178524771265,0,-0.14176995334053671,0.5087393576605077,0.21091542138085984,0.32251722697710306,TRUE,0.9583333333333334,1.353896103896104,Zhejiang,5,2,0,4,3,0.986382660126367,0.8197394365802757,0,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,tetracyclines,K. pneumoniae | Chloramphenicol,EconomicScaleIndex,24,3,312,68,2,2007,2022,-0.08086956521739129,0.7071807504682384,0.11913043478260868,0.5792759020081251,0.48567178524771265,0,-0.20830615843594197,0.32867752729016064,0.3957382133125411,0.05559438908150663,TRUE,1,1.4071358748778109,Fujian,5,2,0,4,3,0.986382660126367,0.9266555314787702,0,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,tetracyclines,K. pneumoniae | Cefepime,EconomicScaleIndex,24,3,312,68,2,2007,2022,0.04956521739130434,0.8180937896030707,0.1408695652173913,0.5114622818846747,0.48567178524771265,0,-0.20830615843594197,0.32867752729016064,0.5135899229913309,0.01025887101479216,FALSE,0.8333333333333334,2.116427432216906,Beijing,5,2,0,3,0,0.986382660126367,0.896484407336387,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,tetracyclines,K. pneumoniae | Cefoxitin,EconomicScaleIndex,24,3,312,68,2,2007,2022,0.03478260869565217,0.8718168719786574,0.17304347826086955,0.4187403495722348,0.48567178524771265,0,-0.20830615843594197,0.32867752729016064,0.6018699859610516,0.00186100518056008,FALSE,0.7916666666666666,2.676136363636364,Beijing,5,2,0,3,0,0.986382660126367,0.8793547341016932,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,tetracyclines,K. pneumoniae | Cefazolin,EconomicScaleIndex,24,3,312,68,2,2007,2022,0.01999999999999999,0.926095802025471,0.03217391304347825,0.8813617120284872,0.48567178524771265,0,-0.20830615843594197,0.32867752729016064,0.4418351920060899,0.03064598981310771,FALSE,0.75,5.594861660079053,Zhejiang,5,2,0,3,0,0.9932209615047936,0.984188950923026,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,tetracyclines,E. coli | Gentamicin,LivestockAquacultureIndex,24,3,312,68,2,2007,2022,-0.0017391304347826,0.9935650421080584,-0.1243478260869565,0.5626487416883154,0.48567178524771265,0,-0.14176995334053671,0.5087393576605077,0.2757121178463199,0.19221635711760796,TRUE,0.4583333333333333,78.54545454545458,Zhejiang,5,2,0,0,3,1,0.923879146237564,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,fluoroquinolones,E. coli | Cefotetan,LivestockAquacultureIndex,23,3,318,64,2,2006,2020,-0.18986408188402631,0.3855533197188964,-0.2302371541501977,0.2905642824272886,0.9845108143090242,0,-0.3748764058849721,0.07798331609057338,0.14331604094550396,0.514161774780497,TRUE,1,0.538641555970065,Tibet,4,2,0,5,3,0.9595630073590772,0.8421333742625321,0,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,fluoroquinolones,S. aureus | Tetracycline,LivestockAquacultureIndex,23,3,318,64,2,2006,2020,-0.0934487278022942,0.6714914501943162,-0.11561264822134389,0.5993707258000824,0.9845108143090242,0,-0.3748764058849721,0.07798331609057338,-0.03607610685869582,0.8701883967868957,FALSE,1,0.8427648846152971,Tianjin,4,2,0,4,0,0.986382660126367,0.9321543168803588,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,fluoroquinolones,K. pneumoniae | Cefazolin,LivestockAquacultureIndex,23,3,318,64,2,2006,2020,-0.03609395306649459,0.8701247096672687,-0.1600790513833992,0.4656193711578118,0.9845108143090242,0,-0.3748764058849721,0.07798331609057338,0.03854707308189416,0.8613779386662506,TRUE,0.7391304347826086,3.8850581053767943,Tibet,4,2,0,2,3,0.986382660126367,0.8917154674648315,3,14,Faint lead,3,NA,NA,NA,NA
all_years,sediment,macrolides,E. coli | Ciprofloxacin,WastewaterHealthIndex,23,3,430,93,2,2008,2025,0.0108695652173913,0.9607417268705642,0.01778656126482213,0.935799482431298,0.00317702010885927,0.4751811594202898,-0.19273536540947084,0.37827319983083385,0.30491723194267567,0.15714595840304615,FALSE,0.4782608695652174,13.181818181818183,Guangdong,4,2,5,0,0,0.9949950572831489,0.9848067649748024,3,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,sediment,fluoroquinolones,E. coli | Cefoxitin,WastewaterHealthIndex,23,3,753,104,2,2012,2025,0.00889328063241106,0.9678756225555958,0.01679841897233201,0.9393596194740436,0.04675136966847581,0.20629117259552032,-0.13639733552054858,0.5348820435137727,0.17197924913460474,0.4326521479649682,FALSE,0.391304347826087,13.761904761904765,Qinghai,4,2,4,0,0,0.9944661903323412,0.9943249629868574,4,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,sediment,fluoroquinolones,P. aeruginosa | Cefepime,WastewaterHealthIndex,23,3,753,104,2,2012,2025,0.00889328063241106,0.9678756225555958,0.14624505928853757,0.5055081139657104,0.04675136966847581,0.20629117259552032,-0.13639733552054858,0.5348820435137727,0.4541635918238557,0.02948227047558374,FALSE,0.5652173913043478,15.15873015873016,Qinghai,4,2,4,1,0,0.9944661903323412,0.927523058321546,3,14,Faint lead,3,NA,NA,NA,NA
all_years,sediment,tetracyclines,E. coli | Imipenem,EconomicScaleIndex,23,3,693,129,2,2004,2025,-0.00642451218031569,0.9767905482888796,0.17490118577075098,0.4247538117161004,0.06310630550908343,0.17629345855989417,-0.2787938704893722,0.1976734820506664,0.43538424852754826,0.03784998169159961,TRUE,0.43478260869565216,22.385441097981737,Qinghai,4,2,4,0,4,0.9983902257639954,0.8832516426423233,0,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,E. coli | Ertapenem,WastewaterHealthIndex,20,3,104,34,2,2006,2020,-0.1905512683545374,0.420984623190653,-0.19548872180451127,0.4088190895202316,0.3132637601270729,0.0189070304928052,0.10208103661850217,0.6684713276440755,0.19097744360902255,0.41992697220250474,FALSE,1,0.8388954657946271,Liaoning,4,2,0,4,0,0.9640431604344516,0.8775219685850676,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,P. aeruginosa | Ciprofloxacin,EconomicScaleIndex,20,3,104,34,2,2006,2020,-0.18147739843289273,0.4438396295110082,-0.1548872180451128,0.5143826800752824,0.3132637601270729,0.0189070304928052,0.07791334640036005,0.7440460558071973,0.4768710378605217,0.03350802171798715,FALSE,1,0.7567130730873844,Tibet,4,2,0,4,0,0.9640431604344516,0.896484407336387,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,E. coli | Cefotetan,WastewaterHealthIndex,20,3,104,34,2,2006,2020,-0.16181734693599603,0.4955006887964454,-0.14436090225563908,0.5437007991990146,0.3132637601270729,0.0189070304928052,0.10208103661850217,0.6684713276440755,0.2857142857142857,0.22203494893940115,FALSE,1,0.8690343271947041,Tibet,4,2,0,4,0,0.9640431604344516,0.9134173426543444,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,K. pneumoniae | Ceftriaxone,WastewaterHealthIndex,20,3,104,34,2,2006,2020,0.15954887945558485,0.5016439099437349,0.22857142857142856,0.3323968570405118,0.3132637601270729,0.0189070304928052,0.10208103661850217,0.6684713276440755,0.3007518796992481,0.19757966317255535,TRUE,1,0.6743324214007065,Jilin,4,2,0,5,3,0.9640431604344516,0.8644080751703911,0,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,A. baumannii | Minocycline,LivestockAquacultureIndex,20,3,104,34,2,2006,2020,-0.1572804119751737,0.5078237436306201,-0.1969924812030075,0.4051523300981455,0.3132637601270729,0.0189070304928052,0.223822124733901,0.34281286834332436,0.21804511278195488,0.35573636611773674,FALSE,1,0.8989423534362982,Tibet,4,2,0,4,0,0.9640431604344516,0.8775219685850676,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,E. coli | Imipenem,WastewaterHealthIndex,20,3,104,34,2,2006,2020,-0.15123116536074396,0.5244797331876674,-0.21052631578947367,0.3729699095048,0.3132637601270729,0.0189070304928052,0.10208103661850217,0.6684713276440755,0.5293233082706766,0.01639408473129435,FALSE,1,0.9416111375409724,Tibet,4,2,0,4,0,0.9640431604344516,0.8775219685850676,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,E. coli | Ceftazidime,LivestockAquacultureIndex,20,3,104,34,2,2006,2020,-0.15047500953394022,0.526579545620508,-0.22556390977443608,0.33897093917086707,0.3132637601270729,0.0189070304928052,0.223822124733901,0.34281286834332436,0.24962406015037591,0.2885125896971921,FALSE,1,0.9708486624528524,Liaoning,4,2,0,4,0,0.9640431604344516,0.8676916801871495,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,E. coli | Meropenem,WastewaterHealthIndex,20,3,104,34,2,2006,2020,-0.14745038622672535,0.535017811140336,-0.12030075187969924,0.6134176645307821,0.3132637601270729,0.0189070304928052,0.10208103661850217,0.6684713276440755,0.6225563909774436,0.00337224384315566,FALSE,1,0.970056993610755,Tibet,4,2,0,4,0,0.9640431604344516,0.932348362220748,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,K. pneumoniae | Cefoxitin,WastewaterHealthIndex,20,3,104,34,2,2006,2020,-0.14669423039992163,0.537137064135898,-0.13082706766917293,0.5824730901969895,0.3132637601270729,0.0189070304928052,0.10208103661850217,0.6684713276440755,0.5067669172932331,0.02258817238059185,FALSE,1,0.9759221185735968,Tibet,4,2,0,4,0,0.9640431604344516,0.9269566642687794,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,K. pneumoniae | Meropenem,WastewaterHealthIndex,20,3,104,34,2,2006,2020,-0.118716464808184,0.618131791135549,-0.04812030075187969,0.8403389659546903,0.3132637601270729,0.0189070304928052,0.10208103661850217,0.6684713276440755,0.5578947368421052,0.01058502844754691,FALSE,0.95,1.2454563644774417,Tibet,4,2,0,4,0,0.9839329370623344,0.9788268275440236,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,P. aeruginosa | Ceftazidime,LivestockAquacultureIndex,20,3,104,34,2,2006,2020,-0.10132488079169844,0.6707942493819057,-0.10676691729323308,0.6541415450094847,0.3132637601270729,0.0189070304928052,0.223822124733901,0.34281286834332436,0.17293233082706766,0.46594008519241714,FALSE,1,1.4216260151078688,Liaoning,4,2,0,4,0,0.986382660126367,0.9457097301022044,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,A. baumannii | Aztreonam,EconomicScaleIndex,20,3,104,34,2,2006,2020,-0.10056872496489472,0.6731200500594277,-0.14285714285714285,0.5479501508336089,0.3132637601270729,0.0189070304928052,0.07791334640036005,0.7440460558071973,0.4324934491637224,0.05683995456726474,FALSE,0.9,1.333502452234794,Tianjin,4,2,0,4,0,0.986382660126367,0.917732461212118,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,P. aeruginosa | Cefepime,EconomicScaleIndex,20,3,104,34,2,2006,2020,-0.09678794583087612,0.6847915912936553,-0.06015037593984962,0.8011125555760907,0.3132637601270729,0.0189070304928052,0.07791334640036005,0.7440460558071973,0.36254233477724207,0.11619717541780418,FALSE,0.85,1.5656421050718314,Tibet,4,2,0,4,0,0.986382660126367,0.9730726202075796,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,S. aureus | Chloramphenicol,WastewaterHealthIndex,20,3,104,34,2,2006,2020,0.08998254338964265,0.7059731259856667,0.12030075187969924,0.6134176645307821,0.3132637601270729,0.0189070304928052,0.10208103661850217,0.6684713276440755,-0.5578947368421052,0.01058502844754693,FALSE,0.85,1.5153077602483818,Jilin,4,2,0,4,0,0.986382660126367,0.932348362220748,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,K. pneumoniae | Ampicillin,LivestockAquacultureIndex,20,3,104,34,2,2006,2020,-0.08847023173603522,0.7107091837584363,-0.04812030075187969,0.8403389659546903,0.3132637601270729,0.0189070304928052,0.223822124733901,0.34281286834332436,0.16842105263157894,0.4778286757964305,FALSE,0.9,1.4589221778615538,Tianjin,4,2,0,4,0,0.986382660126367,0.9788268275440236,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,S. aureus | Amikacin,WastewaterHealthIndex,20,3,104,34,2,2006,2020,-0.0877140759092315,0.7130810584488965,-0.1699248120300752,0.4738490648941121,0.3132637601270729,0.0189070304928052,0.10208103661850217,0.6684713276440755,0.32030075187969925,0.16857704306462618,FALSE,0.95,1.5031286994921458,Tianjin,4,2,0,4,0,0.986382660126367,0.8932500495698312,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,sulfonamides,E. coli | Ampicillin,WastewaterHealthIndex,20,3,313,56,2,2006,2019,-0.08741544569372658,0.7140184880824538,0.16390977443609023,0.4898669433807741,0.22138678024989444,0.05974634944612272,0.546346535585791,0.01268899791006537,-0.20902255639097744,0.3764723395871388,TRUE,0.95,1.2712957122735895,Guizhou,4,2,1,4,3,0.986382660126367,0.896484407336387,0,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,A. baumannii | Cefepime,LivestockAquacultureIndex,20,3,104,34,2,2006,2020,-0.07939636181439057,0.7393348567737897,-0.07518796992481204,0.7527267095067713,0.3132637601270729,0.0189070304928052,0.223822124733901,0.34281286834332436,0.2736842105263158,0.2429663690613065,FALSE,0.9,1.678121652877414,Tianjin,4,2,0,4,0,0.986382660126367,0.9691820548418492,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,A. baumannii | Gentamicin,LivestockAquacultureIndex,20,3,104,34,2,2006,2020,-0.07788405016078315,0.7441392120740843,-0.13082706766917293,0.5824730901969895,0.3132637601270729,0.0189070304928052,0.223822124733901,0.34281286834332436,0.3954887218045113,0.0843516324500122,FALSE,0.9,1.9523620284579275,Tibet,4,2,0,4,0,0.986382660126367,0.9269566642687794,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,K. pneumoniae | Ertapenem,WastewaterHealthIndex,20,3,104,34,2,2006,2020,-0.0763717385071757,0.7489526853471496,0.04511278195488721,0.8502061902084872,0.3132637601270729,0.0189070304928052,0.10208103661850217,0.6684713276440755,0.3744360902255639,0.10384052952246078,FALSE,0.9,2.029031437396726,Tibet,4,2,0,4,0,0.986382660126367,0.9813072389479266,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,K. pneumoniae | Imipenem,WastewaterHealthIndex,20,3,104,34,2,2006,2020,-0.07485942685356825,0.7537751142447182,-0.0150375939849624,0.9498276950483324,0.3132637601270729,0.0189070304928052,0.10208103661850217,0.6684713276440755,0.512781954887218,0.02077972666704582,FALSE,0.95,2.073411410862934,Tibet,4,2,0,4,0,0.986382660126367,0.9880483675382116,4,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,sulfonamides,P. aeruginosa | Ceftazidime,EconomicScaleIndex,20,3,313,56,2,2006,2019,0.03617190856292134,0.8796613342037847,-0.1112781954887218,0.6404548402871413,0.22138678024989444,0.05974634944612272,0.42178740569740303,0.06397475485391067,0.25573525689680976,0.27647753933239544,TRUE,0.75,4.01502770959414,Liaoning,4,2,1,3,4,0.986382660126367,0.9415805542634526,0,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,A. baumannii | Imipenem,EconomicScaleIndex,20,3,104,34,2,2006,2020,0.03402701220616738,0.886751715493361,0.06917293233082707,0.7719854265259409,0.3132637601270729,0.0189070304928052,0.07791334640036005,0.7440460558071973,0.41519371119717347,0.06869290999372782,TRUE,0.7,4.473145799453229,Tianjin,4,2,0,2,3,0.9878132869535364,0.9693306305527936,3,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,A. baumannii | Meropenem,EconomicScaleIndex,20,3,104,34,2,2006,2020,0.00604924661442975,0.9798067394254744,-0.0075187969924812,0.9749025019933396,0.3132637601270729,0.0189070304928052,0.07791334640036005,0.7440460558071973,0.439262911846285,0.05265141046133563,TRUE,0.6,24.387874176373685,Tianjin,4,2,0,2,3,0.9986357608967524,0.9953337737978613,3,14,Faint lead,3,NA,NA,NA,NA
all_years,soil,macrolides,E. coli | Polymyxin B,LivestockAquacultureIndex,19,3,104,34,2,2006,2020,-0.12273999842136071,0.6166599212459698,-0.08947368421052633,0.7156627488431643,0.3132637601270729,0.0189070304928052,0.3814653188347326,0.1070688044695668,-0.45964912280701753,0.04770770316578587,TRUE,1,1.4899902281614728,Tianjin,4,2,0,4,4,0.9839329370623344,0.957553454252375,0,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,tetracyclines,P. aeruginosa | Cefepime,urban_env_infra_investment_2024,18,3,158,35,2,2012,2022,0.11065173614886814,0.6620393207218521,0.47987616099071206,0.0438646403688208,0.21851554994711475,0.06945308002302826,-0.21199631692072868,0.39838196681349947,-0.03405572755417956,0.8932828188388962,TRUE,0.9444444444444444,1.5107125206828984,Liaoning,4,2,1,4,3,0.9897658389202042,0.7061382212048387,0,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,tetracyclines,E. coli | Tigecycline,EconomicScaleIndex,18,3,158,35,2,2012,2022,-0.0961739388957452,0.7042272509151348,0.02167182662538699,0.931979735198738,0.21851554994711475,0.06945308002302826,-0.305225406394922,0.21807991411742456,-0.22715542521212737,0.36468080669391734,FALSE,0.8888888888888888,1.7591369280091524,Liaoning,4,2,1,4,0,0.9897658389202042,0.9942611013987924,3,14,Faint lead,3,NA,NA,NA,NA
all_years,sediment,diaminopyrimidines,E. coli | Meropenem,EconomicScaleIndex,18,3,122,45,2,2008,2020,0.06501547987616099,0.797715131381028,-0.00722394220846233,0.9773044881689206,0.01039862314664235,0.47547758284600455,-0.3551884830589627,0.14806053448875536,0.16417142094876477,0.5150748149569953,FALSE,0.8333333333333334,1.7142857142857144,Chongqing,4,2,5,3,0,0.986382660126367,0.9953337737978613,0,14,Faint lead,3,NA,NA,NA,NA
all_years,sludge,sulfonamides,E. coli | Cefazolin,milk_output_2024,16,3,143,28,1,2005,2017,-0.3070317192431717,0.24738910127380673,-0.37058823529411766,0.15765046473782068,0.6133729962850374,0,-0.02456253753945373,0.928054318697964,0.5676470588235294,0.02181459214374296,TRUE,1,0.4100525874305992,Hebei,3,2,0,5,4,0.9093446062785512,0.7628656347087769,0,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,fluoroquinolones,E. coli | Cefotetan,milk_output_2024,16,3,172,30,2,2012,2020,-0.2560707095017882,0.33842207982246275,-0.43823529411764706,0.08953003199187999,0.5496407329013963,0,-0.4768213211412608,0.06184006340734557,0.4235294117647059,0.10210932208599748,TRUE,1,0.6230932306338943,Tibet,3,2,0,5,4,0.9897658389202042,0.7679659547302878,0,14,Faint lead,3,NA,NA,NA,NA
all_years,sludge,sulfonamides,K. pneumoniae | Cefazolin,WastewaterHealthIndex,16,3,143,28,1,2005,2017,-0.21799252066265187,0.4173300182171824,-0.24705882352941175,0.35627504151257705,0.6133729962850374,0,0.06754697823349777,0.8037058566306534,0.6235294117647059,0.00985565039092203,FALSE,1,0.606061122241834,Guangdong,3,2,0,5,0,0.9640431604344516,0.8775219685850676,4,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,fluoroquinolones,P. aeruginosa | Tobramycin,milk_output_2024,16,3,172,30,2,2012,2020,-0.2060339041968411,0.44394197686912,-0.28823529411764703,0.2789844597370834,0.5496407329013963,0,-0.4768213211412608,0.06184006340734557,0.45294117647058824,0.07809874141672514,TRUE,1,0.7334178980642391,Sichuan,3,2,0,5,4,0.9897658389202042,0.8772589450120879,0,14,Faint lead,3,NA,NA,NA,NA
all_years,sludge,sulfonamides,K. pneumoniae | Gentamicin,WastewaterHealthIndex,16,3,143,28,1,2005,2017,-0.184219031545903,0.4946167972483243,-0.24411764705882352,0.36221349614195,0.6133729962850374,0,0.06754697823349777,0.8037058566306534,0.6676470588235294,0.00471198194798997,FALSE,1,0.6525957393286929,Gansu,3,2,0,5,0,0.9640431604344516,0.8775219685850676,4,14,Faint lead,3,NA,NA,NA,NA
all_years,sludge,sulfonamides,K. pneumoniae | Ceftriaxone,WastewaterHealthIndex,16,3,143,28,1,2005,2017,-0.17193776277617612,0.5242994963788915,-0.23823529411764707,0.3742541297279882,0.6133729962850374,0,0.06754697823349777,0.8037058566306534,0.7058823529411765,0.00224590060105132,FALSE,1,0.6934668288194349,Gansu,3,2,0,5,0,0.9640431604344516,0.8775219685850676,4,14,Faint lead,3,NA,NA,NA,NA
all_years,sludge,sulfonamides,A. baumannii | Cefepime,WastewaterHealthIndex,16,3,143,28,1,2005,2017,-0.16272681119888097,0.5470789717571667,-0.12352941176470587,0.6485420669723405,0.6133729962850374,0,0.06754697823349777,0.8037058566306534,0.23823529411764705,0.3742541297279882,FALSE,1,0.6888242638627361,Gansu,3,2,0,5,0,0.9653134901328956,0.9447719234176586,4,14,Faint lead,3,NA,NA,NA,NA
all_years,sludge,sulfonamides,P. aeruginosa | Imipenem,LivestockAquacultureIndex,16,3,143,28,1,2005,2017,-0.15351585962158584,0.5702832049072339,-0.22941176470588232,0.3927204908816197,0.6133729962850374,0,0.15055628631049492,0.577826198256963,-0.08682857391152589,0.7491614107021844,TRUE,1,1.0108576029445069,Heilongjiang,3,2,0,4,2,0.9744088351325456,0.8775219685850676,3,14,Faint lead,3,NA,NA,NA,NA
all_years,sludge,sulfonamides,P. aeruginosa | Polymyxin B,WastewaterHealthIndex,16,3,143,28,1,2005,2017,0.10746110173511007,0.6920114827641138,0.10882352941176472,0.6882882939574133,0.6133729962850374,0,0.06754697823349777,0.8037058566306534,0.16470588235294115,0.5421481352010777,TRUE,0.9375,1.8025889936508808,Beijing,3,2,0,4,2,0.986382660126367,0.9542553945368402,3,14,Faint lead,3,NA,NA,NA,NA
all_years,sludge,sulfonamides,A. baumannii | Tobramycin,LivestockAquacultureIndex,16,3,143,28,1,2005,2017,-0.08596888138808806,0.7515717270150846,-0.0588235294117647,0.8286807500332257,0.6133729962850374,0,0.15055628631049492,0.577826198256963,-0.04267845158363137,0.8752951396111206,TRUE,0.875,2.1091221648314455,Gansu,3,2,0,4,2,0.986382660126367,0.9775829775979068,3,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,fluoroquinolones,A. baumannii | Aztreonam,LivestockAquacultureIndex,16,3,172,30,2,2012,2020,-0.07947022019021013,0.7698602810713124,-0.08235294117647059,0.7617330787524743,0.5496407329013963,0,-0.44624447717231225,0.08316532938650609,0.07652687870168383,0.7781816147180737,TRUE,0.8125,2.394399940988185,Tibet,3,2,0,3,3,0.9897658389202042,0.984962769478999,3,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,fluoroquinolones,E. coli | Imipenem,hospitals_count_2024,16,3,172,30,2,2012,2020,-0.06475351274757862,0.8116852445615587,-0.28823529411764703,0.2789844597370834,0.5496407329013963,0,-0.4576896014658398,0.07464389856838678,0.2235294117647059,0.405298347282759,TRUE,0.8125,3.09773363556287,Tibet,3,2,0,3,3,0.9897658389202042,0.8772589450120879,3,14,Faint lead,3,NA,NA,NA,NA
all_years,sludge,sulfonamides,K. pneumoniae | Ampicillin,LivestockAquacultureIndex,16,3,143,28,1,2005,2017,0.06447666104106604,0.8124770170871822,0.1588235294117647,0.5568612810855389,0.6133729962850374,0,0.15055628631049492,0.577826198256963,0.341427612669051,0.19558231506813364,TRUE,0.75,3.0287216783731417,Heilongjiang,3,2,0,3,3,0.986382660126367,0.9206548356478554,3,14,Faint lead,3,NA,NA,NA,NA
all_years,sludge,sulfonamides,S. aureus | Clindamycin,LivestockAquacultureIndex,16,3,143,28,1,2005,2017,0.05833602665620261,0.8300812241866415,0.2058823529411765,0.4442846410521444,0.6133729962850374,0,0.15055628631049492,0.577826198256963,0.04709346381642082,0.8625034513002979,TRUE,0.8125,3.452265369444521,Gansu,3,2,0,3,2,0.986382660126367,0.8832742675212364,4,14,Faint lead,3,NA,NA,NA,NA
all_years,sludge,fluoroquinolones,E. coli | Amikacin,WastewaterHealthIndex,16,3,149,31,2,2005,2017,-0.05629784083986618,0.8359415753009859,0.02352941176470588,0.9310735836676588,0.06923543109736396,0.25696039035591295,0.44741968246419966,0.08225955430566029,0.21176470588235297,0.43108324723922153,FALSE,0.6875,2.328635511505732,Jiangsu,3,2,4,2,0,0.986382660126367,0.984188950923026,3,14,Faint lead,3,NA,NA,NA,NA
all_years,sludge,sulfonamides,S. aureus | Tetracycline,LivestockAquacultureIndex,16,3,143,28,1,2005,2017,-0.0368438063091806,0.8922439689304297,0.13823529411764704,0.6096659407501828,0.6133729962850374,0,0.15055628631049492,0.577826198256963,-0.18543051377715697,0.4917327471086168,TRUE,0.8125,4.824130252430736,Guangdong,3,2,0,3,2,0.9886426483596494,0.932348362220748,4,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,fluoroquinolones,A. baumannii | Cefepime,LivestockAquacultureIndex,16,3,172,30,2,2012,2020,-0.02796174414099985,0.918126984873784,-0.00294117647058823,0.9913748045563624,0.5496407329013963,0,-0.44624447717231225,0.08316532938650609,0.1250920132623678,0.6443683646471694,TRUE,0.8125,6.816707393901478,Tianjin,3,2,0,3,3,0.9941937115670152,1,3,14,Faint lead,3,NA,NA,NA,NA
all_years,sludge,sulfonamides,A. baumannii | Gentamicin,LivestockAquacultureIndex,16,3,143,28,1,2005,2017,0.02763285473188544,0.9190870285977436,-0.08529411764705883,0.7534650694747835,0.6133729962850374,0,0.15055628631049492,0.577826198256963,0.30022083182968273,0.2585688524343966,TRUE,0.6875,3.8609762643519407,Fujian,3,2,0,2,3,0.9932209615047936,0.9691820548418492,4,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,fluoroquinolones,P. aeruginosa | Piperacillin,EconomicScaleIndex,16,3,172,30,2,2012,2020,0.01618837818689465,0.9525505566918416,-0.07352941176470588,0.7866792491258567,0.5496407329013963,0,-0.24447717231222385,0.3614846507489162,-0.2487123557804725,0.35296052716638093,TRUE,0.75,13.034366646123836,Tibet,3,2,0,3,3,0.9941937115670152,0.984962769478999,3,14,Faint lead,3,NA,NA,NA,NA
sample_year_ge_2012,soil,fluoroquinolones,E. coli | Cefazolin,LivestockAquacultureIndex,16,3,172,30,2,2012,2020,0.01324503669836835,0.961171002543543,-0.03235294117647058,0.9053195187918452,0.5496407329013963,0,-0.44624447717231225,0.08316532938650609,-0.07064019572463123,0.7948914247688719,TRUE,0.6875,15.978554204808566,Tibet,3,2,0,2,3,0.9941937115670152,0.9942611013987924,4,14,Faint lead,3,NA,NA,NA,NA
