province,antibiotic,metric,value,unit,china_mean,fold_change,log2_fc,qu_category,qu_subcategory,NBS_region,RR_ranking,k2_groups,k3_groups,k4_groups
Qinghai,Levofloxacin,K. pneumoniae_resistance_2022,3.8011696189641953,% resistant strains,16.191099199556536,0.2347690896161211,-2.0906856233776865,Third,4,Western,23,2,3,3
Qinghai,Aztreonam,K. pneumoniae_resistance_2022,4.4928524643182755,% resistant strains,22.065489606991893,0.2036144470093528,-2.296088166630383,Third,4,Western,23,2,3,3
Qinghai,Cefoxitin,K. pneumoniae_resistance_2022,5.198147147893906,% resistant strains,15.332847376984933,0.3390203411074502,-1.5605562577073022,Third,4,Western,23,2,3,3
Qinghai,Cefepime,K. pneumoniae_resistance_2022,5.516514554619789,% resistant strains,18.19506344054976,0.30318743172533336,-1.7217181453472001,Third,4,Western,23,2,3,3
Qinghai,Ceftazidime,K. pneumoniae_resistance_2022,6.164601072669029,% resistant strains,18.543601288430153,0.332438180522965,-1.5888420097469556,Third,4,Western,23,2,3,3
Qinghai,Chloramphenicol,K. pneumoniae_resistance_2022,8.124999701976776,% resistant strains,22.07784131169319,0.3680160386728341,-1.442159452492196,Third,4,Western,23,2,3,3
Qinghai,Ceftriaxone,K. pneumoniae_resistance_2022,10.29343232512474,% resistant strains,26.400573527620683,0.3898942693178841,-1.3588451447874332,Third,4,Western,23,2,3,3
Qinghai,Trimethoprim/Sulfamethoxazole,K. pneumoniae_resistance_2022,10.397456586360931,% resistant strains,23.347426374112406,0.4453363047281998,-1.167032866856039,Third,4,Western,23,2,3,3
Qinghai,Cefuroxime,K. pneumoniae_resistance_2022,11.791269481182098,% resistant strains,28.75340595360725,0.4100825307515553,-1.2860138077813723,Third,4,Western,23,2,3,3
Qinghai,Nitrofurantoin,K. pneumoniae_resistance_2022,6.849315017461777,% resistant strains,25.528032548965946,0.2683056363362095,-1.8980507330623622,Third,4,Western,23,2,3,3
Qinghai,Cefazolin,K. pneumoniae_resistance_2022,19.9017196893692,% resistant strains,32.596808623883035,0.6105419680498295,-0.7118376268387405,Third,4,Western,23,2,3,3
Qinghai,Ampicillin,K. pneumoniae_resistance_2022,82.35294222831726,% resistant strains,89.12124653016367,0.9240550983591143,-0.11394921753224056,Third,4,Western,23,2,3,3
Qinghai,Amikacin,P. aeruginosa_resistance_2022,0.6750240921974182,% resistant strains,2.895089133732742,0.23316176498064692,-2.1005968672211113,Third,4,Western,23,2,3,3
Qinghai,Polymyxin B,P. aeruginosa_resistance_2022,1.345291454344988,% resistant strains,2.0549965909971246,0.654644129454359,-0.6112172373884663,Third,4,Western,23,2,3,3
Qinghai,Tobramycin,P. aeruginosa_resistance_2022,2.2670025005936623,% resistant strains,5.22896388485547,0.4335471712014555,-1.205739123456262,Third,4,Western,23,2,3,3
Qinghai,Gentamicin,P. aeruginosa_resistance_2022,4.4247787445783615,% resistant strains,6.862613997392116,0.644765791323807,-0.6331528925796448,Third,4,Western,23,2,3,3
Qinghai,Ciprofloxacin,P. aeruginosa_resistance_2022,5.210420861840248,% resistant strains,10.214268452217501,0.5101119954125617,-0.971114068414925,Third,4,Western,23,2,3,3
Qinghai,Imipenem,P. aeruginosa_resistance_2022,8.359788358211517,% resistant strains,15.007560844382933,0.5570384451474965,-0.8441511933371484,Third,4,Western,23,2,3,3
Qinghai,Meropenem,P. aeruginosa_resistance_2022,6.064880266785622,% resistant strains,12.388891774800516,0.4895417909067397,-1.0304960706858306,Third,4,Western,23,2,3,3
Qinghai,Cefepime,P. aeruginosa_resistance_2022,3.574879094958306,% resistant strains,7.7000205795611105,0.46426877149490275,-1.106967851942362,Third,4,Western,23,2,3,3
Qinghai,Ceftazidime,P. aeruginosa_resistance_2022,7.239381968975067,% resistant strains,12.67496945877229,0.5711557722109321,-0.8080438271491467,Third,4,Western,23,2,3,3
Qinghai,Levofloxacin,P. aeruginosa_resistance_2022,5.765407532453537,% resistant strains,11.408927616092466,0.5053417574778318,-0.9846686970072884,Third,4,Western,23,2,3,3
Qinghai,Piperacillin,P. aeruginosa_resistance_2022,12.820513546466827,% resistant strains,16.000354253957347,0.8012643559623654,-0.3196497946815094,Third,4,Western,23,2,3,3
Qinghai,Aztreonam,P. aeruginosa_resistance_2022,5.263157933950424,% resistant strains,18.25110532583729,0.2883747499117,-1.7939832471323134,Third,4,Western,23,2,3,3
Qinghai,Polymyxin B,A. baumannii_resistance_2022,0.2298850566148758,% resistant strains,1.5856249312249324,0.14498072784292323,-2.7860669580494286,Third,4,Western,23,2,3,3
Qinghai,Tigecycline,A. baumannii_resistance_2022,1.89701896160841,% resistant strains,3.3713644882664084,0.5626858111042978,-0.8295985105705412,Third,4,Western,23,2,3,3
Qinghai,Amikacin,A. baumannii_resistance_2022,8.683068305253983,% resistant strains,36.6628956650534,0.2368353112253098,-2.0780438976547604,Third,4,Western,23,2,3,3
Qinghai,Aztreonam,A. baumannii_resistance_2022,0.4950494971126318,% resistant strains,64.34821136025411,0.00769329071698811,-7.022183458179756,Third,4,Western,23,2,3,3
Qinghai,Imipenem,A. baumannii_resistance_2022,24.70588237047195,% resistant strains,51.51571588170144,0.47957952146497423,-1.0601580393706362,Third,4,Western,23,2,3,3
Qinghai,Meropenem,A. baumannii_resistance_2022,24.37768280506134,% resistant strains,53.080510035637886,0.45925863916330745,-1.1226212346049944,Third,4,Western,23,2,3,3
Qinghai,Gentamicin,A. baumannii_resistance_2022,24.124513566493988,% resistant strains,45.57643970174174,0.5293198355195798,-0.9177883769252656,Third,4,Western,23,2,3,3
Qinghai,Tobramycin,A. baumannii_resistance_2022,27.38589346408844,% resistant strains,45.230282314362064,0.6054769517852985,-0.7238560518594568,Third,4,Western,23,2,3,3
Qinghai,Minocycline,A. baumannii_resistance_2022,22.703640162944794,% resistant strains,12.207583482227017,1.859798066996548,0.8951459850118122,Third,4,Western,23,2,3,3
Qinghai,Cefepime,A. baumannii_resistance_2022,24.548736214637756,% resistant strains,47.926117720142486,0.512220421399173,-0.9651633228890975,Third,4,Western,23,2,3,3
Qinghai,Ceftazidime,A. baumannii_resistance_2022,27.164888381958008,% resistant strains,51.53245733630273,0.5271413355019913,-0.923738270234886,Third,4,Western,23,2,3,3
Qinghai,Levofloxacin,A. baumannii_resistance_2022,26.271185278892517,% resistant strains,43.31174040994337,0.6065603697805056,-0.7212768537483307,Third,4,Western,23,2,3,3
Qinghai,Ciprofloxacin,A. baumannii_resistance_2022,30.286112427711487,% resistant strains,54.15607613901938,0.5592375701290955,-0.838466809248743,Third,4,Western,23,2,3,3
Qinghai,Cefotaxime,A. baumannii_resistance_2022,13.8364776968956,% resistant strains,49.3825247210841,0.28018975892879067,-1.835523869356518,Third,4,Western,23,2,3,3
Qinghai,Ceftriaxone,A. baumannii_resistance_2022,30.397728085517883,% resistant strains,49.77659450904016,0.6106831611390613,-0.7115040297554813,Third,4,Western,23,2,3,3
Ningxia,Nitrofurantoin,S. aureus_resistance_2022,0.2018163446336985,% resistant strains,0.5344098994585995,0.37764334986712406,-1.4049037130036826,Fourth,6,Western,16,2,3,3
Ningxia,Rifampicin,S. aureus_resistance_2022,1.4049399644136429,% resistant strains,2.0369864579650665,0.6897149261449519,-0.5359279063582032,Fourth,6,Western,16,2,3,3
Ningxia,Levofloxacin,S. aureus_resistance_2022,7.679814100265503,% resistant strains,14.164663490749174,0.542181189498863,-0.8831530338833773,Fourth,6,Western,16,2,3,3
Ningxia,Gentamicin,S. aureus_resistance_2022,6.477639824151993,% resistant strains,9.367142401395306,0.691527847723026,-0.5321407452282051,Fourth,6,Western,16,2,3,3
Ningxia,Ciprofloxacin,S. aureus_resistance_2022,9.702501446008682,% resistant strains,14.644781163623255,0.6625228016454835,-0.5939579871094026,Fourth,6,Western,16,2,3,3
Ningxia,Tetracycline,S. aureus_resistance_2022,14.443720877170565,% resistant strains,20.158986867435516,0.71649041552295,-0.48098068917174047,Fourth,6,Western,16,2,3,3
Ningxia,Trimethoprim/Sulfamethoxazole,S. aureus_resistance_2022,15.111516416072844,% resistant strains,13.378271208174768,1.1295567402489928,0.1757567424616975,Fourth,6,Western,16,2,3,3
Ningxia,Cefoxitin,S. aureus_resistance_2022,18.96243244409561,% resistant strains,27.033561828636355,0.70144040079871806,-0.5116075671290027,Fourth,6,Western,16,2,3,3
Ningxia,Chloramphenicol,S. aureus_resistance_2022,12.800000607967377,% resistant strains,6.765083621802001,1.8920683503033875,0.9199642064693894,Fourth,6,Western,16,2,3,3
Ningxia,Oxacillin,S. aureus_resistance_2022,24.360941350460052,% resistant strains,27.222376148546896,0.8948866629983884,-0.1602231176322763,Fourth,6,Western,16,2,3,3
