sample_type,province,location,antibiotic,group_of_antibiotic,mean_concentration,max_concentration,concentration_unit,sample_year,season,full_reference_name,place_in_article_data_extracted_from,reference_number,source_dataset
sediment,Shanghai,"Shanghai, Qingpu district, Jinze Town, Dianshan Lake",Sulfamethazine,sulfonamides,12.55,NA,μg/kg dw,2017.0,autumn,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethazine,sulfonamides,2.2,NA,μg/kg dw,2017.0,autumn,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethazine,sulfonamides,0.31,NA,μg/kg dw,2017.0,autumn,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethazine,sulfonamides,0.06,NA,μg/kg dw,2017.0,autumn,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethazine,sulfonamides,0.2,NA,μg/kg dw,2017.0,autumn,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethazine,sulfonamides,0.21,NA,μg/kg dw,2017.0,autumn,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethazine,sulfonamides,0.22,NA,μg/kg dw,2017.0,autumn,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethazine,sulfonamides,0.02,NA,μg/kg dw,2017.0,autumn,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Jinze Town, Dianshan Lake",Sulfamethoxazole,sulfonamides,0.1,NA,μg/kg dw,2017.0,spring,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,0.07,NA,μg/kg dw,2017.0,spring,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,0.2,NA,μg/kg dw,2017.0,spring,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,0.36,NA,μg/kg dw,2017.0,spring,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,0.18,NA,μg/kg dw,2017.0,spring,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,0.16,NA,μg/kg dw,2017.0,spring,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,0.27,NA,μg/kg dw,2017.0,spring,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,0.05,NA,μg/kg dw,2017.0,spring,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Jinze Town, Dianshan Lake",Sulfamethoxazole,sulfonamides,6.8,NA,μg/kg dw,2017.0,summer,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,1.35,NA,μg/kg dw,2017.0,summer,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,0.13,NA,μg/kg dw,2017.0,summer,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,0.39,NA,μg/kg dw,2017.0,summer,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,0.33,NA,μg/kg dw,2017.0,summer,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,0.19,NA,μg/kg dw,2017.0,summer,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,0.23,NA,μg/kg dw,2017.0,summer,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,0.21,NA,μg/kg dw,2017.0,summer,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Jinze Town, Dianshan Lake",Sulfamethoxazole,sulfonamides,5.12,NA,μg/kg dw,2017.0,autumn,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,1.65,NA,μg/kg dw,2017.0,autumn,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,1.28,NA,μg/kg dw,2017.0,autumn,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,5.6,NA,μg/kg dw,2017.0,autumn,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,6.37,NA,μg/kg dw,2017.0,autumn,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,2.45,NA,μg/kg dw,2017.0,autumn,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,4.87,NA,μg/kg dw,2017.0,autumn,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Qingpu district, Zhujiajiao town, Dianshan Lake",Sulfamethoxazole,sulfonamides,1.8,NA,μg/kg dw,2017.0,autumn,"Cao, S. Multi-media distribution characteristics and risk assessment of typical PPCPs in the water environment of the Dianshan Lake in Shanghai Shanghai Normal University, (2019).",Zhang 2022 supplementary dataset (Sheet7 record),25,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Sulfamethoxazole,sulfonamides,0.18,3.19,μg/kg dw,2017.0,NA,"Zhang, Y. et al. DOM as an indicator of occurrence and risks of antibiotics in a city-river-reservoir system with multiple pollution sources. Sci Total Environ 686, 276-289, doi:10.1016/j.scitotenv.2019.05.439 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),45,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Sulfamonomethoxine,sulfonamides,1.49,12.1,μg/kg dw,2017.0,NA,"Zhang, Y. et al. DOM as an indicator of occurrence and risks of antibiotics in a city-river-reservoir system with multiple pollution sources. Sci Total Environ 686, 276-289, doi:10.1016/j.scitotenv.2019.05.439 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),45,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Sulfathiazole,sulfonamides,1.81,33.69,μg/kg dw,2017.0,NA,"Zhang, Y. et al. DOM as an indicator of occurrence and risks of antibiotics in a city-river-reservoir system with multiple pollution sources. Sci Total Environ 686, 276-289, doi:10.1016/j.scitotenv.2019.05.439 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),45,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Tetracycline,tetracyclines,9.8,40.35,μg/kg dw,2017.0,NA,"Zhang, Y. et al. DOM as an indicator of occurrence and risks of antibiotics in a city-river-reservoir system with multiple pollution sources. Sci Total Environ 686, 276-289, doi:10.1016/j.scitotenv.2019.05.439 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),45,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Tylosin,macrolides,0.62,1.89,μg/kg dw,2017.0,NA,"Zhang, Y. et al. DOM as an indicator of occurrence and risks of antibiotics in a city-river-reservoir system with multiple pollution sources. Sci Total Environ 686, 276-289, doi:10.1016/j.scitotenv.2019.05.439 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),45,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Vancomycin,other,0.44,2.97,μg/kg dw,2017.0,NA,"Zhang, Y. et al. DOM as an indicator of occurrence and risks of antibiotics in a city-river-reservoir system with multiple pollution sources. Sci Total Environ 686, 276-289, doi:10.1016/j.scitotenv.2019.05.439 (2019).",Zhang 2022 supplementary dataset (Sheet7 record),45,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Amoxicillin,beta-lactams,0,NA,μg/kg dw,2018.0,autumn,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Amoxicillin,beta-lactams,0.23,1.63,μg/kg dw,2018.0,winter,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,East China Sea coast in Shanghai,Chlorotetracycline,tetracyclines,1.506,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Chongming district",Chlorotetracycline,tetracyclines,3.8,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Chlorotetracycline,tetracyclines,0.56,3.39,μg/kg dw,2018.0,autumn,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Chlorotetracycline,tetracyclines,1.66,8.25,μg/kg dw,2018.0,winter,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,East China Sea coast in Shanghai,Ciprofloxacin,fluoroquinolones,2.528,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Chongming district",Ciprofloxacin,fluoroquinolones,0.22,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Ciprofloxacin,fluoroquinolones,41.4,147.56,μg/kg dw,2018.0,autumn,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Ciprofloxacin,fluoroquinolones,14.14,75.03,μg/kg dw,2018.0,winter,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Doxycycline,tetracyclines,1.44,2.25,μg/kg dw,2018.0,autumn,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Doxycycline,tetracyclines,3.56,21.6,μg/kg dw,2018.0,winter,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,East China Sea coast in Shanghai,Enrofloxacin,fluoroquinolones,10.504,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Chongming district",Enrofloxacin,fluoroquinolones,0.21,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Enrofloxacin,fluoroquinolones,576.88,1279.7,μg/kg dw,2018.0,autumn,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Enrofloxacin,fluoroquinolones,126.28,502.98,μg/kg dw,2018.0,winter,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,East China Sea coast in Shanghai,Erythromycin,macrolides,1.058,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Chongming district",Erythromycin,macrolides,0.85,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,East China Sea coast in Shanghai,Norfloxacin,fluoroquinolones,0.341,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Chongming district",Norfloxacin,fluoroquinolones,0.48,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Norfloxacin,fluoroquinolones,12.6,42.94,μg/kg dw,2018.0,autumn,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Norfloxacin,fluoroquinolones,1.42,9.93,μg/kg dw,2018.0,winter,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,East China Sea coast in Shanghai,Oxytetracycline,tetracyclines,0.888,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,"Shanghai, Chongming district",Oxytetracycline,tetracyclines,1.8,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Oxytetracycline,tetracyclines,5.71,32.51,μg/kg dw,2018.0,autumn,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,Shanghai,Oxytetracycline,tetracyclines,1.28,8.53,μg/kg dw,2018.0,winter,"Li, Z. et al. Optimization of Antibiotic Detection Methods and Residual Characteristics in Aquaculture Water and Sediment. Asian Journal of Ecotoxicology 15, 209-219, doi:10.7524/aje.1673-5897.20190725003 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),60,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Shanghai,East China Sea coast in Shanghai,Roxithromycin,macrolides,1.064,NA,μg/kg dw,2018.0,NA,"Li, J. Y., Wen, J., Chen, Y., Wang, Q. & Yin, J. Antibiotics in cultured freshwater products in Eastern China: Occurrence, human health risks, sources, and bioaccumulation potential. Chemosphere 264, 128441, doi:10.1016/j.chemosphere.2020.128441 (2020).",Zhang 2022 supplementary dataset (Sheet7 record),58,Data_on_Antibiotics_in_China__07_Sheet7.csv
