province,metric,value,unit
Gansu,E08_17_Volume_of_Domestic_Garbage_Collected_and_Transported,327.2,10000_tons
Gansu,E08_17_Number_of_Plants_for_Harmless_Treatment_of_Domestic_Garbage,33,number
Gansu,E08_17_Number_of_Plants_Sanitary_Landfill,16,number
Gansu,E08_17_Number_of_Plants_Incinerate,11,number
Gansu,E08_17_Number_of_Plants_Others,6,number
Gansu,E08_17_Harmless_Treatment_Capacity,14287,ton_per_day
Gansu,E08_17_Harmless_Treatment_Capacity_Sanitary_Landfill,3507,ton_per_day
Gansu,E08_17_Harmless_Treatment_Capacity_Incinerate,9750,ton_per_day
Gansu,E08_17_Harmless_Treatment_Capacity_Others,1030,ton_per_day
Gansu,E08_17_Volume_of_Domestic_Garbage_Harmlessly_Treated,327.2,10000_tons
Gansu,E08_17_Volume_Treated_Sanitary_Landfill,87.8,10000_tons
Gansu,E08_17_Volume_Treated_Incinerate,214.9,10000_tons
Gansu,E08_17_Volume_Treated_Others,24.5,10000_tons
Gansu,E08_17_Rate_of_Domestic_Garbage_Harmless_Treatment,100,percent
Gansu,E08_20_Cultivated_Land,5220.3,1000_hectares
Gansu,E08_20_Garden_Land,413.4,1000_hectares
Gansu,E08_20_Forest_Land,8218.9,1000_hectares
Gansu,E08_20_Grassland,14039.3,1000_hectares
Gansu,E08_20_Wetland,1182.1,1000_hectares
Gansu,E08_20_Land_for_Urban_Rural_Industrial_and_Mining_Activities,887.1,1000_hectares
Gansu,E08_20_Land_Used_for_Transport,358.3,1000_hectares
Gansu,E08_20_Land_Used_for_Water_and_Water_Conservancy_Facilities,413.7,1000_hectares
Gansu,E08_21_Area_of_Afforested_Land,1046.35,10000_hectares
Gansu,E08_21_Forest_Area,509.73,10000_hectares
Gansu,E08_21_Planted_Forest,126.56,10000_hectares
Gansu,E08_21_Forest_Coverage_Rate,11.33,percent
Gansu,E08_21_Total_Stock_Volume_of_Living_Trees,28386.88,10000_cu_m
Gansu,E08_21_Stock_Volume_of_Forest,25188.89,10000_cu_m
Gansu,E08_33_Investment_in_Urban_Environmental_Infrastructure,1718766,10000_yuan
Gansu,E08_33_Gas_Supply,218513,10000_yuan
Gansu,E08_33_Centralized_Heating,525968,10000_yuan
Gansu,E08_33_Drainage_Works,722488,10000_yuan
Gansu,E08_33_Gardening_and_Greening,81172,10000_yuan
Gansu,E08_33_Environmental_Sanitation,170625,10000_yuan
Gansu,E08_34_Investment_Completed_in_the_Treatment_of_Industrial_Pollution,64955,10000_yuan
Gansu,E08_34_Treatment_of_Wastewater,9911,10000_yuan
Gansu,E08_34_Treatment_of_Waste_Gas,36913,10000_yuan
Gansu,E08_34_Treatment_of_Solid_Waste,607,10000_yuan
Gansu,E08_34_Treatment_of_Noise_Pollution,NA,10000_yuan
Gansu,E08_34_Treatment_of_Other_Pollution,17524,10000_yuan
Gansu,E08_35_Investment_Completed_in_the_Year,1235384,10000_yuan
Gansu,E08_35_Afforestation,304611,10000_yuan
Gansu,E08_35_Forest_Management,24992,10000_yuan
Gansu,E08_35_Grassland_Protection_and_Restoration,98724,10000_yuan
Gansu,E08_35_Wetland_Protection_and_Restoration,9803,10000_yuan
Gansu,E08_35_Desertification_Control,26512,10000_yuan
Gansu,E08_35_Prevention_and_Control_of_Forest_and_Grass_Pests,8685,10000_yuan
Gansu,E08_35_Forest_and_Grass_Fire_Prevention,72862,10000_yuan
Gansu,E08_35_Nature_Reserve_Management_and_Monitoring,28573,10000_yuan
Gansu,E08_35_Biodiversity_Conservation,6117,10000_yuan
Gansu,E08_35_Others,654503,10000_yuan
Gansu,E10_18_Total_Investment_in_Fixed_Assets,3.2,percent
Gansu,E10_18_Agriculture_Forestry_Animal_Husbandry_and_Fishery,41.9,percent
Gansu,E10_18_Mining,35.2,percent
Gansu,E10_18_Manufacturing,13.3,percent
Gansu,E10_18_Production_and_Supply_of_Electricity_Heating_Gas_and_Water,17.6,percent
Gansu,E10_18_Construction,-90.8,percent
Gansu,E10_18_Wholesale_and_Retail_Trades,2.8,percent
Gansu,E10_18_Transport_Storage_and_Post,-15.6,percent
Gansu,E10_18_Hotels_and_Catering_Services,46.4,percent
Gansu,E10_18_Information_Transmission_Software_and_Information_Technology,29,percent
Gansu,E10_18_Financial_Intermediation,-31.1,percent
Gansu,E10_18_Real_Estate,-9.7,percent
Gansu,E10_18_Leasing_and_Business_Services,-21,percent
Gansu,E10_18_Scientific_Research_and_Technical_Services,90.5,percent
Gansu,E10_18_Management_of_Water_Conservancy_Environment_and_Public_Facilities,5.1,percent
Gansu,E10_18_Services_to_Households_Repair_and_Other_Services,20.7,percent
Gansu,E10_18_Education,0.2,percent
Gansu,E10_18_Health_and_Social_Service,-36.4,percent
Gansu,E10_18_Culture_Sports_and_Entertainment,0.9,percent
Gansu,E10_18_Public_Management_Social_Security_and_Social_Organization,11.1,percent
Qinghai,E01_01_Divisions_at_Prefecture_Level,8,counts
Qinghai,E01_01_Cities_at_Prefecture_Level,2,counts
Qinghai,E01_01_Divisions_at_County_Level,44,counts
Qinghai,E01_01_Districts_under_Jurisdiction_of_Cities,7,counts
Qinghai,E01_01_Cities_at_County_Level,5,counts
Qinghai,E01_01_Counties,25,counts
Qinghai,E01_01_Autonomous_Counties,7,counts
Qinghai,E01_01_Divisions_at_Township_Level,404,counts
Qinghai,E01_01_Towns,140,counts
Qinghai,E01_01_Townships,222,counts
Qinghai,E01_01_Subdistricts,42,counts
Qinghai,E01_05_Total,121068,counts
Qinghai,E01_05_Agriculture_Forestry_Animal_Husbandry_and_Fishery,17325,counts
Qinghai,E01_05_Mining,333,counts
Qinghai,E01_05_Manufacturing,4795,counts
Qinghai,E01_05_Production_and_Supply_of_Electricity_Heating_Gas_and_Water,897,counts
Qinghai,E01_05_Construction,11323,counts
Qinghai,E01_05_Wholesale_and_Retail_Trades,24130,counts
Qinghai,E01_05_Transport_Storage_and_Post,2531,counts
Qinghai,E01_05_Hotels_and_Catering_Services,2498,counts
Qinghai,E01_05_Information_Transmission_Software_and_Information_Technology,3050,counts
Qinghai,E01_05_Financial_Intermediation,350,counts
Qinghai,E01_05_Real_Estate,3061,counts
Qinghai,E01_05_Leasing_and_Business_Services,19300,counts
Qinghai,E01_05_Scientific_Research_and_Technical_Services,6005,counts
Qinghai,E01_05_Management_of_Water_Conservancy_Environment_and_Public_Facilities,1299,counts
Qinghai,E01_05_Services_to_Households_Repair_and_Other_Services,2863,counts
Qinghai,E01_05_Education,2679,counts
Qinghai,E01_05_Health_and_Social_Service,1702,counts
Qinghai,E01_05_Culture_Sports_and_Entertainment,2431,counts
Qinghai,E01_05_Public_Management_Social_Security_and_Social_Organization,14496,counts
Qinghai,E02_05_Population_at_year_end_2015,577,10000_persons
Qinghai,E02_05_Population_at_year_end_2016,582,10000_persons
Qinghai,E02_05_Population_at_year_end_2017,586,10000_persons
Qinghai,E02_05_Population_at_year_end_2018,587,10000_persons
Qinghai,E02_05_Population_at_year_end_2019,590,10000_persons
Qinghai,E02_05_Population_at_year_end_2020,593,10000_persons
Qinghai,E02_05_Population_at_year_end_2021,594,10000_persons
Qinghai,E02_05_Population_at_year_end_2022,595,10000_persons
Qinghai,E02_05_Population_at_year_end_2023,594,10000_persons
Qinghai,E02_05_Population_at_year_end_2024,593,10000_persons
Qinghai,E02_06_Urban_Population_Proportion_2015,51.67,percent
Qinghai,E02_06_Urban_Population_Proportion_2016,53.55,percent
Qinghai,E02_06_Urban_Population_Proportion_2017,55.45,percent
Qinghai,E02_06_Urban_Population_Proportion_2018,57.27,percent
Qinghai,E02_06_Urban_Population_Proportion_2019,58.78,percent
Qinghai,E02_06_Urban_Population_Proportion_2020,60.08,percent
Qinghai,E02_06_Urban_Population_Proportion_2021,61.02,percent
Qinghai,E02_06_Urban_Population_Proportion_2022,61.43,percent
Qinghai,E02_06_Urban_Population_Proportion_2023,62.8,percent
Qinghai,E02_06_Urban_Population_Proportion_2024,63.86,percent
Qinghai,E02_07_Total_Population_year_end,593,10000_persons
Qinghai,E02_07_Urban_Population,379,10000_persons
Qinghai,E02_07_Urban_Population_Proportion,63.86,percent
Qinghai,E02_07_Rural_Population,214,10000_persons
Qinghai,E02_07_Rural_Population_Proportion,36.14,percent
Qinghai,E02_07_Birth_Rate,10.11,per_mille
Qinghai,E02_07_Death_Rate,7.41,per_mille
Qinghai,E02_07_Natural_Growth_Rate,2.7,per_mille
Qinghai,E03_09_Gross_Regional_Product,3950.8,100_million_yuan
Qinghai,E03_09_Primary_Industry_Value_Added,359.1,100_million_yuan
Qinghai,E03_09_Secondary_Industry_Value_Added,1662.4,100_million_yuan
Qinghai,E03_09_Tertiary_Industry_Value_Added,1929.3,100_million_yuan
Qinghai,E03_09_Agriculture_Forestry_Animal_Husbandry_and_Fishery,360.5,100_million_yuan
Qinghai,E03_09_Industry,1351.5,100_million_yuan
Qinghai,E03_09_Construction,318.4,100_million_yuan
Qinghai,E03_09_Wholesale_and_Retail_Trades,170.1,100_million_yuan
Qinghai,E03_09_Transport_Storage_and_Post,177.7,100_million_yuan
Qinghai,E03_09_Hotels_and_Catering_Services,40.9,100_million_yuan
Qinghai,E03_09_Financial_Intermediation,283.8,100_million_yuan
Qinghai,E03_09_Real_Estate,197.8,100_million_yuan
Qinghai,E03_09_Others,1050,100_million_yuan
Qinghai,E03_09_Per_Capita_Gross_Regional_Product,66568,yuan
Qinghai,E03_09_Primary_Industry_Composition,9.1,percent
Qinghai,E03_09_Secondary_Industry_Composition,42.1,percent
Qinghai,E03_09_Tertiary_Industry_Composition,48.8,percent
Qinghai,E03_09_Gross_Regional_Product_Index,102.7,preceding_year_100
Qinghai,E03_09_Primary_Industry_Index,103.4,preceding_year_100
Qinghai,E03_09_Secondary_Industry_Index,102.9,preceding_year_100
Qinghai,E03_09_Tertiary_Industry_Index,102.3,preceding_year_100
Qinghai,E03_09_Per_Capita_Gross_Regional_Product_Index,102.8,preceding_year_100
Qinghai,E04_08_Total_Wage_Bill,858.6,100_million_yuan
Qinghai,E04_08_Agriculture_Forestry_Animal_Husbandry_and_Fishery,4.2,100_million_yuan
Qinghai,E04_08_Mining,44.4,100_million_yuan
Qinghai,E04_08_Manufacturing,104.4,100_million_yuan
Qinghai,E04_08_Production_and_Supply_of_Electricity_Heating_Gas_and_Water,36,100_million_yuan
Qinghai,E04_08_Construction,35.3,100_million_yuan
Qinghai,E04_08_Wholesale_and_Retail_Trades,20.3,100_million_yuan
Qinghai,E04_08_Transport_Storage_and_Post,65.4,100_million_yuan
Qinghai,E04_08_Hotels_and_Catering_Services,3.2,100_million_yuan
Qinghai,E04_08_Information_Transmission_Software_and_Information_Technology,14,100_million_yuan
Qinghai,E04_08_Financial_Intermediation,55.1,100_million_yuan
Qinghai,E04_08_Real_Estate,11.1,100_million_yuan
Qinghai,E04_08_Leasing_and_Business_Services,19.1,100_million_yuan
Qinghai,E04_08_Scientific_Research_and_Technical_Services,31.1,100_million_yuan
Qinghai,E04_08_Management_of_Water_Conservancy_Environment_and_Public_Facilities,7.9,100_million_yuan
Qinghai,E04_08_Services_to_Households_Repair_and_Other_Services,0.9,100_million_yuan
Qinghai,E04_08_Education,120.6,100_million_yuan
Qinghai,E04_08_Health_and_Social_Service,82.9,100_million_yuan
Qinghai,E04_08_Culture_Sports_and_Entertainment,10.6,100_million_yuan
Qinghai,E04_08_Public_Management_Social_Security_and_Social_Organization,192.2,100_million_yuan
Qinghai,E04_09_Average_Wage,122787,yuan
Qinghai,E04_09_Staff_and_Workers,125903,yuan
Qinghai,E04_09_Domestic_Invested_Units,122764,yuan
Qinghai,E04_09_Units_with_Funds_from_Hong_Kong_Macao_and_Taiwan,142312,yuan
Qinghai,E04_09_Foreign_Funded_Units,101022,yuan
Qinghai,E04_12_Average_Wage,122787,yuan
Qinghai,E04_12_Agriculture_Forestry_Animal_Husbandry_and_Fishery,50330,yuan
Qinghai,E04_12_Mining,198977,yuan
Qinghai,E04_12_Manufacturing,101910,yuan
Qinghai,E04_12_Production_and_Supply_of_Electricity_Heating_Gas_and_Water,153163,yuan
Qinghai,E04_12_Construction,116625,yuan
Qinghai,E04_12_Wholesale_and_Retail_Trades,100155,yuan
Qinghai,E04_12_Transport_Storage_and_Post,134265,yuan
Qinghai,E04_12_Hotels_and_Catering_Services,60983,yuan
Qinghai,E04_12_Information_Transmission_Software_and_Information_Technology,159281,yuan
Qinghai,E04_12_Financial_Intermediation,161681,yuan
Qinghai,E04_12_Real_Estate,64713,yuan
Qinghai,E04_12_Leasing_and_Business_Services,71536,yuan
Qinghai,E04_12_Scientific_Research_and_Technical_Services,142728,yuan
Qinghai,E04_12_Management_of_Water_Conservancy_Environment_and_Public_Facilities,77787,yuan
Qinghai,E04_12_Services_to_Households_Repair_and_Other_Services,61088,yuan
Qinghai,E04_12_Education,129895,yuan
Qinghai,E04_12_Health_and_Social_Service,131799,yuan
Qinghai,E04_12_Culture_Sports_and_Entertainment,101675,yuan
Qinghai,E04_12_Public_Management_Social_Security_and_Social_Organization,126572,yuan
Qinghai,E12_03_Gross_Output_Value_Total,534.1,100_million_yuan
Qinghai,E12_03_Gross_Output_Value_Farming,247.2,100_million_yuan
Qinghai,E12_03_Gross_Output_Value_Forestry,13.4,100_million_yuan
Qinghai,E12_03_Gross_Output_Value_Animal_Husbandry,260.4,100_million_yuan
Qinghai,E12_03_Gross_Output_Value_Fishery,4.4,100_million_yuan
Qinghai,E12_03_Gross_Output_Value_Professional_and_Support_Activities_for_Agriculture_Forestry_Animal_Husbandry_and_Fishery,8.8,100_million_yuan
Qinghai,E12_03_Index_of_Gross_Output_Total,103.4,preceding_year_100
Qinghai,E12_03_Index_of_Gross_Output_Farming,105.7,preceding_year_100
Qinghai,E12_03_Index_of_Gross_Output_Forestry,106.5,preceding_year_100
Qinghai,E12_03_Index_of_Gross_Output_Animal_Husbandry,101.3,preceding_year_100
Qinghai,E12_03_Index_of_Gross_Output_Fishery,102.3,preceding_year_100
Qinghai,E12_03_Index_of_Gross_Output_Professional_and_Support_Activities_for_Agriculture_Forestry_Animal_Husbandry_and_Fishery,102.5,preceding_year_100
Qinghai,E12_05_Irrigated_Area_of_Cultivated_Land,229.1,1000_hectares
Qinghai,E12_05_Consumption_of_Chemical_Fertilizers,4.5,10000_tons
Qinghai,E12_05_Nitrogenous_Fertilizer,1.7,10000_tons
Qinghai,E12_05_Phosphatic_Fertilizer,0.5,10000_tons
Qinghai,E12_05_Potassic_Fertilizer,0.1,10000_tons
Qinghai,E12_05_Compound_Fertilizer,2.1,10000_tons
Qinghai,E12_07_Number_of_Reservoirs,200,counts
Qinghai,E12_07_Capacity_of_Reservoirs,385,100_million_cu_m
Qinghai,E12_07_Area_with_Flood_Prevention_Measures,NA,1000_hectares
Qinghai,E12_07_Area_with_Soil_Erosion_under_Control,2261.3,1000_hectares
Qinghai,E12_08_Total_Sown_Area,599.5,1000_hectares
Qinghai,E12_08_Sown_Area_of_Grain_Crops,305.9,1000_hectares
Qinghai,E12_08_Cereals,218.7,1000_hectares
Qinghai,E12_08_Rice,NA,1000_hectares
Qinghai,E12_08_Wheat,97.3,1000_hectares
Qinghai,E12_08_Corn,22.8,1000_hectares
Qinghai,E12_08_Beans,18.9,1000_hectares
Qinghai,E12_08_Soybeans,1.7,1000_hectares
Qinghai,E12_08_Tubers,68.3,1000_hectares
Qinghai,E12_08_Cotton,NA,1000_hectares
Qinghai,E12_08_Oil_bearing_Crops,150.8,1000_hectares
Qinghai,E12_08_Peanuts,NA,1000_hectares
Qinghai,E12_08_Rapeseeds,149.9,1000_hectares
Qinghai,E12_08_Sesame,NA,1000_hectares
Qinghai,E12_08_Fiber_Crops,NA,1000_hectares
Qinghai,E12_08_Sugar_Crops,NA,1000_hectares
Qinghai,E12_08_Sugarcane,NA,1000_hectares
Qinghai,E12_08_Beetroots,NA,1000_hectares
Qinghai,E12_08_Tobacco,0,1000_hectares
Qinghai,E12_08_Flue_cured_Tobacco,NA,1000_hectares
Qinghai,E12_08_Vegetables,44.3,1000_hectares
Qinghai,E12_08_Tea_Plantations,NA,1000_hectares
Qinghai,E12_08_Orchards,3.1,1000_hectares
Qinghai,E12_10_Grain,118.3,10000_tons
Qinghai,E12_10_Cereals,81.8,10000_tons
Qinghai,E12_10_Rice,NA,10000_tons
Qinghai,E12_10_Wheat,38,10000_tons
Qinghai,E12_10_Corn,16,10000_tons
Qinghai,E12_10_Beans,5.1,10000_tons
Qinghai,E12_10_Soybeans,NA,10000_tons
Qinghai,E12_10_Tubers,31.3,10000_tons
Qinghai,E12_10_Cotton,NA,10000_tons
Qinghai,E12_10_Oil_bearing_Crops,33.6,10000_tons
Qinghai,E12_10_Peanuts,NA,10000_tons
Qinghai,E12_10_Rapeseeds,33.4,10000_tons
Qinghai,E12_10_Sesame,NA,10000_tons
Qinghai,E12_10_Fiber_Crops,NA,10000_tons
Qinghai,E12_10_Sugar_Crops,NA,10000_tons
Qinghai,E12_10_Sugarcane,NA,10000_tons
Qinghai,E12_10_Beetroots,NA,10000_tons
Qinghai,E12_10_Tobacco,0,10000_tons
Qinghai,E12_10_Flue_cured_Tobacco,NA,10000_tons
Qinghai,E12_10_Silkworm_Cocoons,NA,10000_tons
Qinghai,E12_10_Mulberry_Silkworm_Cocoons,NA,10000_tons
Qinghai,E12_10_Tea,NA,10000_tons
Qinghai,E12_10_Fruits,3.6,10000_tons
Qinghai,E12_10_Apples,0.5,10000_tons
Qinghai,E12_10_Citrus,NA,10000_tons
Qinghai,E12_10_Pears,1,10000_tons
Qinghai,E12_10_Grapes,0.1,10000_tons
Qinghai,E12_10_Bananas,0,10000_tons
Qinghai,E12_13_Large_Animals_year_end,669.6,10000_heads
Qinghai,E12_13_Cattle_and_Buffaloes,654.2,10000_heads
Qinghai,E12_13_Horses,13.5,10000_heads
Qinghai,E12_13_Donkeys,0.2,10000_heads
Qinghai,E12_13_Mules,0.1,10000_heads
Qinghai,E12_13_Camels,1.5,10000_heads
Qinghai,E12_13_Slaughtered_Hogs,50,10000_heads
Qinghai,E12_13_Hogs_year_end,37.7,10000_heads
Qinghai,E12_13_Sheep_and_Goats_year_end,1305.9,10000_heads
Qinghai,E12_13_Goats,36.9,10000_heads
Qinghai,E12_13_Sheep,1269,10000_heads
Qinghai,E12_14_Output_of_Meat,40.7,10000_tons
Qinghai,E12_14_Pork_Beef_and_Mutton,40.3,10000_tons
Qinghai,E12_14_Pork,4.2,10000_tons
Qinghai,E12_14_Beef,22.7,10000_tons
Qinghai,E12_14_Mutton,13.4,10000_tons
Qinghai,E12_14_Milk,31.5,10000_tons
Qinghai,E12_14_Cow_Milk,31.3,10000_tons
Qinghai,E12_14_Sheep_Wool,13200.9,ton
Qinghai,E12_14_Fine_Wool,1975.9,ton
Qinghai,E12_14_Semi_Fine_Wool,10527.3,ton
Qinghai,E12_14_Goat_Raw_Wool,482,ton
Qinghai,E12_14_Cashmere,180.6,ton
Qinghai,E12_14_Poultry_Eggs,1.9,10000_tons
Qinghai,E12_14_Honey,0,10000_tons
Qinghai,E12_15_Total_Aquatic_Products,1.9,10000_tons
Qinghai,E12_15_Marine_Aquatic_Products,NA,10000_tons
Qinghai,E12_15_Marine_Fishing_Products,NA,10000_tons
Qinghai,E12_15_Marine_Aquacultural_Products,NA,10000_tons
Qinghai,E12_15_Marine_Fish,NA,10000_tons
Qinghai,E12_15_Marine_Shrimps_Prawns_and_Crabs,NA,10000_tons
Qinghai,E12_15_Marine_Shellfish,NA,10000_tons
Qinghai,E12_15_Marine_Algae,NA,10000_tons
Qinghai,E12_15_Marine_Others,NA,10000_tons
Qinghai,E12_15_Freshwater_Aquatic_Products,1.9,10000_tons
Qinghai,E12_15_Freshwater_Fishing_Products,0.4,10000_tons
Qinghai,E12_15_Freshwater_Aquacultural_Products,1.5,10000_tons
Qinghai,E12_15_Freshwater_Fish,1.9,10000_tons
Qinghai,E12_15_Freshwater_Shrimps_Prawns_and_Crabs,0,10000_tons
Qinghai,E12_15_Freshwater_Shellfish,NA,10000_tons
Qinghai,E12_15_Freshwater_Others,NA,10000_tons
Qinghai,E13_07_Number_of_Enterprises,242,counts
Qinghai,E13_07_Total_Assets,636.9,100_million_yuan
Qinghai,E13_07_Total_Profits,4.6,100_million_yuan
Qinghai,E13_07_Annual_Average_Employees,2.2,10000_persons
Qinghai,E13_11_Number_of_Enterprises,79,counts
Qinghai,E13_11_Total_Assets,5230.6,100_million_yuan
Qinghai,E13_11_Total_Profits,131.4,100_million_yuan
Qinghai,E13_11_Annual_Average_Employees,11.3,10000_persons
Qinghai,E13_13_Salt,372.69,10000_tons
Qinghai,E13_13_Refined_Sugar,NA,10000_tons
Qinghai,E13_13_Beer,1.49,10000_kiloliters
Qinghai,E13_13_Cigarettes,NA,100_million_pieces
Qinghai,E13_13_Cloth,NA,100_million_m
Qinghai,E13_13_Machine_made_Paper_and_Paperboard,NA,10000_tons
Qinghai,E13_13_Sulfuric_Acid_Converted_to,12.48,100
Qinghai,E13_13_Caustic_Soda_Converted_to,39.88,100
Qinghai,E13_13_Soda_Ash,490.33,10000_tons
Qinghai,E13_13_Ethylene,NA,10000_tons
Qinghai,E13_13_Chemical_Nitrogen_Phosphate_and_Potash_Fertilizers_for_Agricultural_Use,487.72,10000_tons
Qinghai,E13_13_Chemical_Pesticide,NA,10000_tons
Qinghai,E13_13_Primary_Plastics,84.69,10000_tons
Qinghai,E13_13_Chemical_Fiber,NA,10000_tons
Qinghai,E13_13_Cement,1035.92,10000_tons
Qinghai,E13_13_Plate_Glass,NA,10000_weight_cases
Qinghai,E13_13_Pig_Iron,127.68,10000_tons
Qinghai,E13_13_Crude_Steel,139.69,10000_tons
Qinghai,E13_13_Rolled_Steel,136.41,10000_tons
Qinghai,E13_13_Metal_cutting_Machine_Tools,NA,10000_units
Qinghai,E13_13_Large_and_Medium_sized_Tractors,NA,10000_units
Qinghai,E13_13_Motor_Vehicles,NA,10000_units
Qinghai,E13_13_Cars,NA,10000_units
Qinghai,E13_13_Power_Generation_Equipment,30.54,10000_kW
Qinghai,E13_13_Household_Refrigerators,NA,10000_units
Qinghai,E13_13_Air_Conditioners,NA,10000_units
Qinghai,E13_13_Household_Washing_Machines,NA,10000_units
Qinghai,E13_13_Mobile_Phones,338.73,10000_units
Qinghai,E13_13_Smartphone,NA,10000_units
Qinghai,E13_13_Micro_Computer_Equipment,NA,10000_units
Qinghai,E13_13_Integrated_Circuit,NA,100_million_units
Qinghai,E13_13_Color_Television_Sets,NA,10000_units
Qinghai,E07_05_General_Public_Budget_Revenue,370.45,100_million_yuan
Qinghai,E07_05_Tax_Revenue,263.58,100_million_yuan
Qinghai,E07_05_Domestic_Value_added_Tax,99.49,100_million_yuan
Qinghai,E07_05_Corporate_Income_Tax,39.48,100_million_yuan
Qinghai,E07_05_Individual_Income_Tax,10.64,100_million_yuan
Qinghai,E07_05_Resource_Tax,38.6,100_million_yuan
Qinghai,E07_05_City_Maintenance_and_Construction_Tax,13.06,100_million_yuan
Qinghai,E07_05_House_Property_Tax,14.22,100_million_yuan
Qinghai,E07_05_Stamp_Tax,5.54,100_million_yuan
Qinghai,E07_05_Urban_Land_Use_Tax,9.27,100_million_yuan
Qinghai,E07_05_Land_Appreciation_Tax,6.52,100_million_yuan
Qinghai,E07_05_Tax_on_Vehicles_and_Boat_Operation,5.29,100_million_yuan
Qinghai,E07_05_Farm_Land_Occupation_Tax,9.96,100_million_yuan
Qinghai,E07_05_Deed_Tax,10.5,100_million_yuan
Qinghai,E07_05_Tobacco_Leaf_Tax,NA,100_million_yuan
Qinghai,E07_05_Environment_Protection_Tax,0.88,100_million_yuan
Qinghai,E07_05_Other_Tax_Revenue,0.13,100_million_yuan
Qinghai,E07_05_Non_Tax_Revenue,106.87,100_million_yuan
Qinghai,E07_05_Special_Program_Receipts,18.27,100_million_yuan
Qinghai,E07_05_Charge_of_Administrative_and_Institutional_Units,12.28,100_million_yuan
Qinghai,E07_05_Penalty_Receipts,18.05,100_million_yuan
Qinghai,E07_05_Operating_Income_from_Government_Capital,0.23,100_million_yuan
Qinghai,E07_05_Income_from_Use_of_State_owned_Resources_Assets,39.43,100_million_yuan
Qinghai,E07_05_Other_Revenue,18.63,100_million_yuan
Qinghai,E07_06_General_Public_Budget_Expenditure,2164.05,100_million_yuan
Qinghai,E07_06_Expenditure_for_General_Public_Services,152.64,100_million_yuan
Qinghai,E07_06_Expenditure_for_Foreign_Affairs,NA,100_million_yuan
Qinghai,E07_06_Expenditure_for_National_Defense,1.45,100_million_yuan
Qinghai,E07_06_Expenditure_for_Public_Security,93.36,100_million_yuan
Qinghai,E07_06_Expenditure_for_Education,232.08,100_million_yuan
Qinghai,E07_06_Expenditure_for_Science_and_Technology,10.22,100_million_yuan
Qinghai,E07_06_Expenditure_for_Culture_Tourism_Sport_and_Media,36.01,100_million_yuan
Qinghai,E07_06_Expenditure_for_Social_Security_and_Employment,353.73,100_million_yuan
Qinghai,E07_06_Expenditure_for_Health_Care,180.47,100_million_yuan
Qinghai,E07_06_Expenditure_for_Energy_Conservation_and_Environment_Protection,95.26,100_million_yuan
Qinghai,E07_06_Expenditure_for_Urban_and_Rural_Community_Affairs,195.64,100_million_yuan
Qinghai,E07_06_Expenditure_for_Agriculture_Forestry_and_Water_Conservancy,282.93,100_million_yuan
Qinghai,E07_06_Expenditure_for_Transportation,187.58,100_million_yuan
Qinghai,E07_06_Expenditure_for_Resource_Exploration_and_Industrial_Information,43.72,100_million_yuan
Qinghai,E07_06_Expenditure_for_Commerce_and_Services,7.78,100_million_yuan
Qinghai,E07_06_Expenditure_for_Financial_Affairs,3.98,100_million_yuan
Qinghai,E07_06_Expenditure_for_Assistance_to_Other_Regions,0.22,100_million_yuan
Qinghai,E07_06_Expenditure_for_Nature_Resources_Ocean_and_Weather,30.56,100_million_yuan
Qinghai,E07_06_Expenditure_for_Housing_Security,82.26,100_million_yuan
Qinghai,E07_06_Expenditure_for_Reserve_of_Grain_Oil_and_Other_Materials,3.4,100_million_yuan
Qinghai,E07_06_Expenditure_for_Prevention_of_Disasters_and_Emergency_Management,75,100_million_yuan
Qinghai,E07_06_Expenditure_for_Interest_Payments_on_Debts,84.36,100_million_yuan
Qinghai,E07_06_Expenditure_for_Issuing_Debts,0.38,100_million_yuan
Qinghai,E07_06_Other_Expenditure,11.01,100_million_yuan
Qinghai,E18_22_Premium_of_Primary_Insurance_Subtotal,122.57,100_million_yuan
Qinghai,E18_22_Premium_of_Primary_Insurance_Property_Insurance,52.47,100_million_yuan
Qinghai,E18_22_Premium_of_Primary_Insurance_Life_Insurance,70.1,100_million_yuan
Qinghai,E18_22_Claim_Payment_Subtotal,57.66,100_million_yuan
Qinghai,E18_22_Claim_Payment_Property_Insurance,38.26,100_million_yuan
Qinghai,E18_22_Claim_Payment_Life_Insurance,19.4,100_million_yuan
Qinghai,E20_07_Full_time_Equivalent_of_R_and_D_Personnel,2105,man_year
Qinghai,E20_07_Expenditure_on_R_and_D,156313,10000_yuan
Qinghai,E20_07_Number_of_Patent_Applications,1937,piece
Qinghai,E20_07_Patent_Applications_Inventions,923,piece
Qinghai,E20_07_Number_of_Effective_Inventions,1816,piece
Qinghai,E20_10_Projects_for_New_Products_Development,625,counts
Qinghai,E20_10_Expenditure_on_New_Products_Development,213179,10000_yuan
Qinghai,E20_10_Sales_Revenue_of_New_Products,881397,10000_yuan
Qinghai,E20_10_Exports,77425,10000_yuan
Qinghai,E20_20_Applications_Total,10047,piece
Qinghai,E20_20_Applications_Inventions,2109,piece
Qinghai,E20_20_Applications_Utility_Models,7553,piece
Qinghai,E20_20_Applications_Appearance_Designs,385,piece
Qinghai,E20_20_Authorizations_Total,5134,piece
Qinghai,E20_20_Authorizations_Inventions,719,piece
