year,province,bacteria_species,antibiotic,drug_code,total_n_strains,resistant_percent,resistant_n_strains,intermediate_percent,intermediate_n_strains,sensitive_percent,sensitive_n_strains
2020,Beijing,K. pneumoniae,Amoxicillin/Clavulanic acid,AMC,7176,29.82162833213806,2140,8.584169298410416,616,61.594200134277344,4420
2020,Beijing,K. pneumoniae,Cefotaxime,CTX,2473,37.606146931648254,930,0.8087343536317348,20,61.585116386413574,1523
2020,Beijing,K. pneumoniae,Ceftriaxone,CRO,12289,42.50142276287079,5223,0.2034339588135481,25,57.29514360427856,7041
2020,Beijing,K. pneumoniae,Ampicillin/Sulbactam,SAM,8160,40.75980484485626,3326,5.8088235557079315,474,53.431373834609985,4360
2020,Beijing,K. pneumoniae,Cefuroxime,CXM,8913,46.69583737850189,4162,2.7151351794600487,242,50.589025020599365,4509
2020,Beijing,K. pneumoniae,Ticarcillin/Clavulanic acid,TCC,1325,49.283018708229065,653,6.188679113984108,82,44.52830255031586,590
2020,Beijing,K. pneumoniae,Nitrofurantoin,NIT,2915,37.08404898643494,1081,39.588335156440735,1154,23.32761585712433,680
2020,Beijing,K. pneumoniae,Cefazolin,CZO,1588,39.79848921298981,632,37.9093199968338,602,22.29219079017639,354
2020,Beijing,K. pneumoniae,Ampicillin,AMP,4260,91.17370843887328,3884,7.230047136545181,308,1.596244052052498,68
2020,Beijing,P. aeruginosa,Amikacin,AMK,12625,4.3643563985824585,551,1.283168327063322,162,94.35247778892516,11912
2020,Beijing,P. aeruginosa,Polymyxin B,POL,434,4.377880319952965,19,1.38248847797513,6,94.2396342754364,409
2020,Beijing,P. aeruginosa,Tobramycin,TOB,11317,8.633030205965042,977,1.2194043956696987,138,90.14756679534912,10202
2020,Beijing,P. aeruginosa,Gentamicin,GEN,7361,9.265045821666718,682,4.129873588681221,304,86.60507798194885,6375
2020,Beijing,P. aeruginosa,Ciprofloxacin,CIP,12263,13.40618133544922,1644,4.941694438457489,606,81.65212273597717,10013
2020,Beijing,P. aeruginosa,Cefepime,FEP,13002,11.990462988615036,1559,10.1215198636055,1316,77.88801789283752,10127
2020,Beijing,P. aeruginosa,Ceftazidime,CAZ,13059,16.915537416934967,2209,6.662072241306305,870,76.42239332199097,9980
2020,Beijing,P. aeruginosa,Levofloxacin,LVX,12715,15.19465148448944,1932,8.777035027742386,1116,76.028311252594,9667
2020,Beijing,P. aeruginosa,Piperacillin/Tazobactam,TZP,11413,11.819854378700256,1349,13.765004277229307,1571,74.41514134407043,8493
2020,Beijing,P. aeruginosa,Meropenem,MEM,11135,22.173327207565308,2469,4.759766533970833,530,73.06690812110901,8136
2020,Beijing,P. aeruginosa,Cefoperazone/Sulbactam,CSL,6210,17.23027378320694,1070,11.610306054353714,721,71.15942239761353,4419
2020,Beijing,P. aeruginosa,Piperacillin,PIP,5194,17.366191744804382,902,12.610705196857452,655,70.02310156822205,3637
2020,Beijing,P. aeruginosa,Imipenem,IPM,13102,25.78995525836945,3379,5.388490483164787,706,68.82155537605286,9017
2020,Beijing,P. aeruginosa,Aztreonam,ATM,5009,22.958675026893616,1150,18.686364591121674,936,58.35496187210083,2923
2020,Beijing,A. baumannii,Polymyxin B,POL,216,4.16666679084301,9,0,0,95.83333134651184,207
2020,Beijing,A. baumannii,Tigecycline,TGC,4232,3.733459487557411,158,12.098298966884611,512,84.168243408203125,3562
2020,Beijing,A. baumannii,Amikacin,AMK,3380,38.63905370235443,1306,1.9822485744953156,67,59.378695487976074,2007
2020,Beijing,A. baumannii,Minocycline,MNO,4408,20.780399441719055,916,24.523593485355377,1081,54.69600558280945,2411
2020,Beijing,A. baumannii,Gentamicin,GEN,3957,47.35911190509796,1874,4.270912334322929,169,48.3699768781662,1914
2020,Beijing,A. baumannii,Cefoperazone/Sulbactam,CSL,3898,40.84145724773407,1592,10.80041080713272,421,48.35813343524933,1885
2020,Beijing,A. baumannii,Tobramycin,TOB,7138,50.588399171829224,3611,1.0787335224449637,77,48.33286702632904,3450
2020,Beijing,A. baumannii,Ampicillin/Sulbactam,SAM,3628,48.26350510120392,1751,4.327453300356865,157,47.40903973579407,1720
2020,Beijing,A. baumannii,Imipenem,IPM,8671,57.12143778800965,4953,0.5305039696395397,46,42.34805703163147,3672
2020,Beijing,A. baumannii,Levofloxacin,LVX,8458,45.7082062959671,3866,11.976826936006546,1013,42.31496751308441,3579
2020,Beijing,A. baumannii,Ceftazidime,CAZ,8040,56.0696542263031,4508,3.1840797513723373,256,40.74626863002777,3276
2020,Beijing,A. baumannii,Ciprofloxacin,CIP,7853,58.8310182094574,4620,0.4329555667936802,34,40.73602557182312,3199
2020,Beijing,A. baumannii,Cefepime,FEP,8405,52.242714166641235,4391,7.16240331530571,602,40.594884753227234,3412
2020,Beijing,A. baumannii,Piperacillin/Tazobactam,TZP,5361,58.64577293395996,3144,2.0518559962511063,110,39.30236995220184,2107
2020,Beijing,A. baumannii,Meropenem,MEM,5051,60.68105101585388,3065,0.5741437431424856,29,38.74480426311493,1957
2020,Beijing,A. baumannii,Cefotaxime,CTX,1042,41.7466402053833,435,32.62955844402313,340,25.623801350593567,267
2020,Beijing,A. baumannii,Ceftriaxone,CRO,2928,54.54235076904297,1597,32.103824615478516,940,13.353824615478516,391
2020,Beijing,A. baumannii,Aztreonam,ATM,627,72.408294677734375,454,23.285485804080963,146,4.306220263242722,27
2020,Tianjin,S. aureus,Linezolid,LNZ,5397,0,0,0,0,100,5397
2020,Tianjin,S. aureus,Vancomycin,VAN,5419,0,0,0,0,100,5419
2020,Tianjin,S. aureus,Teicoplanin,TEC,1153,0,0,0,0,100,1153
2020,Tianjin,S. aureus,Nitrofurantoin,NIT,3691,0.1625575707294047,6,1.3004605658352375,48,98.53698015213013,3637
2020,Tianjin,S. aureus,Rifampicin,RIF,5427,1.4741109684109688,80,0.33167495857924223,18,98.19421172142027,5329
2020,Tianjin,S. aureus,Chloramphenicol,CHL,57,7.017543911933899,4,0,0,92.98245906829834,53
2020,Tianjin,S. aureus,Tetracycline,TCY,4475,10.659217834472656,477,0.29050279408693314,13,89.05028104782104,3985
2020,Tianjin,S. aureus,Levofloxacin,LVX,5237,11.476036161184313,601,1.1838839389383793,62,87.34008073806763,4574
2020,Tianjin,S. aureus,Gentamicin,GEN,5431,13.643896579742432,741,3.203829750418663,174,83.15227627754211,4516
2020,Tianjin,S. aureus,Ciprofloxacin,CIP,4496,11.343416571617126,510,5.6272242218256,253,83.0293595790863,3733
2020,Tianjin,S. aureus,Oxacillin,OXA,5240,19.35114562511444,1014,0,0,80.6488573551178,4226
2020,Tianjin,S. aureus,Cefoxitin,FOX,288,20.83333283662796,60,0,0,79.16666865348816,228
2020,Tianjin,S. aureus,Trimethoprim/Sulfamethoxazole,SXT,5431,21.1931511759758,1151,0.03682562964968383,2,78.77002358436584,4278
2020,Tianjin,S. aureus,Clindamycin,CLI,5313,28.797289729118347,1530,0.7528703194111586,40,70.44984102249146,3743
2020,Tianjin,S. aureus,Erythromycin,ERY,5439,60.01102924346924,3264,1.5260158106684685,83,38.46295177936554,2092
2020,Tianjin,S. aureus,Penicillin G,PEN,5230,85.88910102844238,4492,0,0,14.110898971557615,738
2020,Tianjin,E. coli,Tigecycline,TGC,11728,0.15347885200753808,18,0.16200545942410827,19,99.68451857566832,11691
2020,Tianjin,E. coli,Meropenem,MEM,11007,1.0902153328061104,120,0.1817025477066636,20,98.72808456420898,10867
2020,Tianjin,E. coli,Imipenem,IPM,16160,1.194306928664446,193,0.20420791115611792,33,98.60148429870604,15934
2020,Tianjin,E. coli,Ertapenem,ETP,12049,1.4773010276257992,178,0.3817744320258498,46,98.14092516899107,11825
2020,Tianjin,E. coli,Amikacin,AMK,16200,1.6419753432273865,266,0.3086419776082039,50,98.04938435554504,15884
2020,Tianjin,E. coli,Cefotetan,CTT,9220,2.0281996577978134,187,0.8242949843406677,76,97.1475064754486,8957
2020,Tianjin,E. coli,Piperacillin/Tazobactam,TZP,16141,4.541230574250221,733,3.1596556305885315,510,92.2991156578064,14898
2020,Tianjin,E. coli,Cefoperazone/Sulbactam,CSL,9900,4.2828284204006195,424,4.191919043660164,415,91.52525067329408,9061
2020,Tianjin,E. coli,Nitrofurantoin,NIT,7759,1.7399149015545845,135,6.869442015886307,533,91.3906455039978,7091
2020,Tianjin,E. coli,Cefoxitin,FOX,5645,13.799822330474854,779,7.263064384460449,410,78.9371132850647,4456
2020,Tianjin,E. coli,Cefepime,FEP,16135,16.67802929878235,2691,7.1397580206394196,1152,76.18221044540405,12292
2020,Tianjin,E. coli,Ceftazidime,CAZ,16200,19.40740793943405,3144,4.70370352268219,762,75.88889002799988,12294
2020,Tianjin,E. coli,Ticarcillin/Clavulanic acid,TCC,3777,12.60259449481964,476,12.178978323936462,460,75.2184271812439,2841
2020,Tianjin,E. coli,Chloramphenicol,CHL,568,4.577464610338211,26,20.42253464460373,116,75,426
2020,Tianjin,E. coli,Amoxicillin/Clavulanic acid,AMC,11330,9.89408642053604,1121,17.387467622756958,1970,72.71844744682312,8239
2020,Tianjin,E. coli,Aztreonam,ATM,10233,26.727256178855896,2735,0.928368978202343,95,72.34437465667725,7403
2020,Tianjin,E. coli,Tobramycin,TOB,9442,10.029654949903488,947,25.534844398498535,2411,64.43549990653992,6084
2020,Tianjin,E. coli,Gentamicin,GEN,11773,35.572922229766846,4188,2.3528411984443665,277,62.07423806190491,7308
2020,Tianjin,E. coli,Cefotaxime,CTX,7600,44.644737243652344,3393,0.6973684299737215,53,54.65789437294006,4154
2020,Tianjin,E. coli,Ceftriaxone,CRO,14736,45.95548212528229,6772,0.176438654307276,26,53.86807918548584,7938
2020,Tianjin,E. coli,Ciprofloxacin,CIP,10389,46.89575433731079,4872,3.696217015385628,384,49.40802752971649,5133
2020,Tianjin,E. coli,Cefuroxime,CXM,15464,46.268752217292786,7155,4.558975622057915,705,49.17227029800415,7604
2020,Tianjin,E. coli,Levofloxacin,LVX,15406,48.533040285110474,7477,3.3753082156181335,520,48.09165298938751,7409
2020,Tianjin,E. coli,Trimethoprim/Sulfamethoxazole,SXT,16188,53.01457643508911,8582,0.03706449351739138,6,46.94835543632507,7600
2020,Tianjin,E. coli,Ampicillin/Sulbactam,SAM,10759,38.58165144920349,4151,23.189887404441833,2495,38.228461146354675,4113
2020,Tianjin,E. coli,Cefazolin,CZO,2088,56.65708780288696,1183,17.91187673807144,374,25.431033968925476,531
2020,Tianjin,E. coli,Ampicillin,AMP,11596,74.4394600391388,8632,4.38944473862648,509,21.171092987060547,2455
2020,Tianjin,K. pneumoniae,Amikacin,AMK,17860,4.619260877370834,825,0.13437849702313542,24,95.24636268615724,17011
2020,Tianjin,K. pneumoniae,Tigecycline,TGC,13377,3.625626116991043,485,2.1454736590385437,287,94.22889947891235,12605
2020,Tianjin,K. pneumoniae,Cefotetan,CTT,9316,6.526406109333038,608,0.418634619563818,39,93.054962158203125,8669
2020,Tianjin,K. pneumoniae,Imipenem,IPM,17818,7.150072604417801,1274,0.6173532456159592,110,92.23257303237916,16434
2020,Tianjin,K. pneumoniae,Meropenem,MEM,11511,7.888107001781464,908,0.3040569834411144,35,91.8078362941742,10568
2020,Tianjin,K. pneumoniae,Ertapenem,ETP,14044,8.402164280414581,1180,0.39162631146609783,55,91.20621085166933,12809
2020,Tianjin,K. pneumoniae,Gentamicin,GEN,11758,13.582241535186768,1597,0.8504847995936871,100,85.56727170944214,10061
2020,Tianjin,K. pneumoniae,Cefoperazone/Sulbactam,CSL,11389,11.467204988002775,1306,3.441917523741722,392,85.09087562561035,9691
2020,Tianjin,K. pneumoniae,Piperacillin/Tazobactam,TZP,17835,11.488646268844604,2049,3.532380238175392,630,84.97897386550903,15156
2020,Tianjin,K. pneumoniae,Cefepime,FEP,17851,14.587418735027311,2604,1.787014678120613,319,83.6255669593811,14928
2020,Tianjin,K. pneumoniae,Tobramycin,TOB,9599,7.698718458414078,739,8.948849141597748,859,83.35243463516235,8001
2020,Tianjin,K. pneumoniae,Levofloxacin,LVX,16868,14.21033889055252,2397,3.0768318101763725,519,82.71282911300659,13952
2020,Tianjin,K. pneumoniae,Ceftazidime,CAZ,17863,15.646867454051971,2795,1.7242344096302986,308,82.62889981269836,14760
2020,Tianjin,K. pneumoniae,Aztreonam,ATM,10220,17.270058393478394,1765,0.3326810197904706,34,82.39725828170776,8421
2020,Tianjin,K. pneumoniae,Cefoxitin,FOX,7384,16.115926206111908,1190,1.5167931094765663,112,82.36728310585022,6082
2020,Tianjin,K. pneumoniae,Ciprofloxacin,CIP,10639,15.894350409507751,1691,2.9514051973819733,314,81.15424513816833,8634
2020,Tianjin,K. pneumoniae,Trimethoprim/Sulfamethoxazole,SXT,17865,19.24433261156082,3438,0.05597536801360547,10,80.69969415664673,14417
2020,Tianjin,K. pneumoniae,Amoxicillin/Clavulanic acid,AMC,13412,13.30152153968811,1784,8.604235202074051,1154,78.0942440032959,10474
2020,Tianjin,K. pneumoniae,Chloramphenicol,CHL,647,5.255023017525673,34,17.465223371982574,113,77.27975249290466,500
2020,Tianjin,K. pneumoniae,Ticarcillin/Clavulanic acid,TCC,5088,17.177672684192657,874,5.621069297194481,286,77.20125913619995,3928
2020,Tianjin,K. pneumoniae,Ceftriaxone,CRO,16131,23.767900466918945,3834,0.1053871470503509,17,76.12671256065369,12280
2020,Tianjin,K. pneumoniae,Cefotaxime,CTX,8359,25.708815455436707,2149,0.5981576628983021,50,73.6930251121521,6160
2020,Tianjin,K. pneumoniae,Cefuroxime,CXM,17119,26.783105731010437,4585,2.844792418181896,487,70.37209868431091,12047
2020,Tianjin,K. pneumoniae,Ampicillin/Sulbactam,SAM,11130,27.133873105049133,3020,4.8607368022203445,541,68.00538897514343,7569
2020,Tianjin,K. pneumoniae,Cefazolin,CZO,3286,30.553865432739254,1004,30.73645830154419,1010,38.70967626571655,1272
2020,Tianjin,K. pneumoniae,Nitrofurantoin,NIT,7968,22.665663063526154,1806,44.2018061876297,3522,33.13252925872803,2640
2020,Tianjin,K. pneumoniae,Ampicillin,AMP,11464,83.84507894515991,9612,14.741800725460052,1690,1.413119304925203,162
2020,Tianjin,P. aeruginosa,Polymyxin B,POL,96,1.0416666977107525,1,1.0416666977107525,1,97.91666865348816,94
2020,Tianjin,P. aeruginosa,Amikacin,AMK,7658,2.846696227788925,218,1.253591012209654,96,95.8997130393982,7344
2020,Tianjin,P. aeruginosa,Tobramycin,TOB,7424,6.276939809322357,466,1.0371766984462738,77,92.68588423728944,6881
2020,Tianjin,P. aeruginosa,Gentamicin,GEN,4565,7.404161989688873,338,4.468784108757973,204,88.12705278396606,4023
2020,Tianjin,P. aeruginosa,Ciprofloxacin,CIP,7499,9.08121094107628,681,4.253900423645973,319,86.66489124298096,6499
2020,Tianjin,P. aeruginosa,Cefepime,FEP,7629,6.986498832702637,533,7.012714445590973,535,86.00078821182251,6561
2020,Tianjin,P. aeruginosa,Ceftazidime,CAZ,7618,10.540824383497238,803,5.85455484688282,446,83.60462188720703,6369
2020,Tianjin,P. aeruginosa,Levofloxacin,LVX,7391,11.405763775110245,843,8.226221054792404,608,80.36801218986511,5940
2020,Tianjin,P. aeruginosa,Imipenem,IPM,7593,20.413538813591003,1550,1.0931121185421944,83,78.49335074424744,5960
2020,Tianjin,P. aeruginosa,Meropenem,MEM,7598,15.385627746582031,1169,6.198999658226967,471,78.4153699874878,5958
2020,Tianjin,P. aeruginosa,Cefoperazone/Sulbactam,CSL,4707,11.174845695495604,526,11.769704520702362,554,77.05544829368591,3627
2020,Tianjin,P. aeruginosa,Piperacillin/Tazobactam,TZP,7509,15.128512680530548,1136,10.121187567710876,760,74.75029826164246,5613
2020,Tianjin,P. aeruginosa,Piperacillin,PIP,4535,15.038588643074036,682,11.223814636468887,509,73.73759746551514,3344
2020,Tianjin,P. aeruginosa,Aztreonam,ATM,5777,19.594945013523105,1132,21.862559020519257,1263,58.54249596595764,3382
2020,Tianjin,A. baumannii,Polymyxin B,POL,130,0,0,0,0,100,130
2020,Tianjin,A. baumannii,Tigecycline,TGC,5687,2.4441709741950035,139,7.666607946157456,436,89.88922238349915,5112
2020,Tianjin,A. baumannii,Amikacin,AMK,5249,12.516669929027556,657,1.2764335609972477,67,86.20689511299133,4525
2020,Tianjin,A. baumannii,Tobramycin,TOB,6923,25.87028741836548,1791,0.736674852669239,51,73.39303493499756,5081
2020,Tianjin,A. baumannii,Gentamicin,GEN,4355,25.85533857345581,1126,2.18140073120594,95,71.9632625579834,3134
2020,Tianjin,A. baumannii,Ampicillin/Sulbactam,SAM,3650,24.76712316274643,904,4.136986285448074,151,71.09588980674744,2595
2020,Tianjin,A. baumannii,Minocycline,MNO,3594,16.750138998031616,602,14.106844365596771,507,69.1430151462555,2485
2020,Tianjin,A. baumannii,Cefoperazone/Sulbactam,CSL,4788,25.480368733406067,1220,7.560568302869797,362,66.95906519889832,3206
2020,Tianjin,A. baumannii,Levofloxacin,LVX,7122,29.06486988067627,2070,4.998596012592316,356,65.93653559684753,4696
2020,Tianjin,A. baumannii,Ciprofloxacin,CIP,7070,33.63507688045502,2378,0.8486563339829445,60,65.51626324653625,4632
2020,Tianjin,A. baumannii,Imipenem,IPM,7182,34.83709394931793,2502,0.32024504616856575,23,64.84265923500061,4657
2020,Tianjin,A. baumannii,Cefepime,FEP,7209,29.185739159584045,2104,6.99126124382019,504,63.822996616363525,4601
2020,Tianjin,A. baumannii,Meropenem,MEM,6881,35.92500984668732,2472,0.4941142164170742,34,63.58087658882141,4375
2020,Tianjin,A. baumannii,Ceftazidime,CAZ,7217,32.79756009578705,2367,5.320770293474197,384,61.881667375564575,4466
2020,Tianjin,A. baumannii,Piperacillin/Tazobactam,TZP,7011,36.14320456981659,2534,2.7813436463475227,195,61.07545495033264,4282
2020,Tianjin,A. baumannii,Cefotaxime,CTX,3013,34.64985191822052,1044,29.6382337808609,893,35.71191430091858,1076
2020,Tianjin,A. baumannii,Ceftriaxone,CRO,4055,31.911221146583557,1294,52.28113532066345,2120,15.80764502286911,641
2020,Tianjin,A. baumannii,Aztreonam,ATM,6779,50.70069432258606,3437,44.31332051753998,3004,4.985986277461052,338
2020,Hebei,S. aureus,Linezolid,LNZ,12102,0,0,0,0,100,12102
2020,Hebei,S. aureus,Vancomycin,VAN,12115,0,0,0,0,100,12115
2020,Hebei,S. aureus,Teicoplanin,TEC,5754,0,0,0,0,100,5754
2020,Hebei,S. aureus,Nitrofurantoin,NIT,2397,1.001251582056284,24,0.41718813590705395,10,98.58155846595764,2363
2020,Hebei,S. aureus,Rifampicin,RIF,11804,3.719078376889229,439,1.3978312723338604,165,94.88309025764464,11200
2020,Hebei,S. aureus,Chloramphenicol,CHL,3318,6.238697841763496,207,0.7534659467637539,25,93.0078387260437,3086
2020,Hebei,S. aureus,Levofloxacin,LVX,10656,13.166292011737823,1403,1.351351384073496,144,85.48235893249512,9109
2020,Hebei,S. aureus,Gentamicin,GEN,12699,15.095676481723784,1917,2.7010001242160797,343,82.20332264900208,10439
2020,Hebei,S. aureus,Trimethoprim/Sulfamethoxazole,SXT,10699,19.60930973291397,2098,0.11216001585125925,12,80.27852773666382,8589
2020,Hebei,S. aureus,Ciprofloxacin,CIP,7597,13.768592476844788,1046,5.9760432690382,454,80.2553653717041,6097
2020,Hebei,S. aureus,Tetracycline,TCY,10111,19.701315462589264,1992,1.4340816996991634,145,78.86460423469543,7974
2020,Hebei,S. aureus,Oxacillin,OXA,11784,31.04209005832672,3658,0,0,68.95790696144104,8126
2020,Hebei,S. aureus,Cefoxitin,FOX,4583,32.18415975570679,1475,0,0,67.81584024429321,3108
2020,Hebei,S. aureus,Clindamycin,CLI,10727,43.63754987716675,4681,0.9322270750999452,100,55.43022155761719,5946
2020,Hebei,S. aureus,Erythromycin,ERY,12530,70.79808712005615,8871,1.652035117149353,207,27.549880743026733,3452
2020,Hebei,S. aureus,Penicillin G,PEN,10790,92.85449385643004,10019,0,0,7.145505398511887,771
2020,Hebei,E. coli,Tigecycline,TGC,2378,0.1261564320884645,3,0.2943650120869279,7,99.57947731018066,2368
2020,Hebei,E. coli,Ertapenem,ETP,3349,1.3735443353652954,46,0.3284562611952424,11,98.29800128936768,3292
2020,Hebei,E. coli,Meropenem,MEM,21975,1.761092059314251,387,0.32764505594968796,72,97.91126251220705,21516
2020,Hebei,E. coli,Imipenem,IPM,25585,1.981629803776741,507,0.5159272812306881,132,97.5024402141571,24946
2020,Hebei,E. coli,Amikacin,AMK,25614,3.404388204216957,872,0.48020612448453903,123,96.1154043674469,24619
2020,Hebei,E. coli,Cefotetan,CTT,11026,3.908942639827728,431,1.4329765923321247,158,94.65808272361755,10437
2020,Hebei,E. coli,Piperacillin/Tazobactam,TZP,26206,5.014118924736977,1314,3.598412498831749,943,91.38746857643127,23949
2020,Hebei,E. coli,Nitrofurantoin,NIT,5492,3.987618535757065,219,9.013109654188156,495,86.9992733001709,4778
2020,Hebei,E. coli,Cefoperazone/Sulbactam,CSL,11127,6.60555437207222,735,7.459332793951035,830,85.9351098537445,9562
2020,Hebei,E. coli,Cefoxitin,FOX,8315,13.144919276237488,1093,5.25556206703186,437,81.59952163696289,6785
2020,Hebei,E. coli,Chloramphenicol,CHL,5951,24.13039803504944,1436,5.7301294058561325,341,70.13947367668152,4174
2020,Hebei,E. coli,Ceftazidime,CAZ,25241,28.433898091316223,7177,4.5402321964502335,1146,67.02587008476257,16918
2020,Hebei,E. coli,Cefepime,FEP,24647,27.50841975212097,6780,10.240597277879717,2524,62.25098371505737,15343
2020,Hebei,E. coli,Aztreonam,ATM,18487,36.122679710388184,6678,2.899334579706192,536,60.977983474731445,11273
2020,Hebei,E. coli,Tobramycin,TOB,15553,16.389121115207672,2549,23.873208463191983,3713,59.73767042160034,9291
2020,Hebei,E. coli,Amoxicillin/Clavulanic acid,AMC,5350,19.719626009464264,1055,20.785047113895416,1112,59.49532985687256,3183
2020,Hebei,E. coli,Gentamicin,GEN,24275,42.72296726703644,10371,1.2440782971680164,302,56.03295564651489,13602
2020,Hebei,E. coli,Ticarcillin/Clavulanic acid,TCC,5829,20.26076465845108,1181,30.862927436828613,1799,48.876309394836426,2849
2020,Hebei,E. coli,Cefotaxime,CTX,4208,55.25190234184265,2325,1.8773764371871948,79,42.870721220970154,1804
2020,Hebei,E. coli,Ceftriaxone,CRO,21945,57.707905769348145,12664,0.5103668197989464,112,41.781726479530334,9169
2020,Hebei,E. coli,Trimethoprim/Sulfamethoxazole,SXT,21647,59.82353091239929,12950,0.03695662308018654,8,40.13951122760773,8689
2020,Hebei,E. coli,Levofloxacin,LVX,21880,56.32084012031555,12323,4.035649076104164,883,39.643511176109314,8674
2020,Hebei,E. coli,Cefuroxime,CXM,19500,59.17948484420776,11540,3.4051280468702316,664,37.415385246276855,7296
2020,Hebei,E. coli,Ciprofloxacin,CIP,20787,60.25400757789612,12525,2.6073988527059555,542,37.138596177101135,7720
2020,Hebei,E. coli,Ampicillin/Sulbactam,SAM,22645,41.70457124710083,9444,24.6676966547966,5586,33.62773358821869,7615
2020,Hebei,E. coli,Cefazolin,CZO,2984,73.659515380859375,2198,7.372654229402542,220,18.967828154563904,566
2020,Hebei,E. coli,Ampicillin,AMP,22049,85.68642735481262,18893,1.1247675865888596,248,13.188806176185608,2908
2020,Hebei,K. pneumoniae,Tigecycline,TGC,2366,2.1132713183760643,50,4.395604506134987,104,93.49112510681152,2212
2020,Hebei,K. pneumoniae,Amikacin,AMK,23054,8.107052743434906,1869,0.22989502176642415,53,91.6630506515503,21132
2020,Hebei,K. pneumoniae,Meropenem,MEM,18902,11.660141497850418,2204,0.4761401098221541,90,87.86371946334839,16608
2020,Hebei,K. pneumoniae,Ertapenem,ETP,2243,13.1074458360672,294,0.31208202708512545,7,86.58047318458557,1942
2020,Hebei,K. pneumoniae,Imipenem,IPM,22667,12.604226171970367,2857,1.0852781124413011,246,86.31049394607544,19564
2020,Hebei,K. pneumoniae,Cefotetan,CTT,9167,13.974037766456604,1281,0.8072433993220329,74,85.21872162818909,7812
2020,Hebei,K. pneumoniae,Piperacillin/Tazobactam,TZP,23560,16.01867526769638,3774,2.8098471462726593,662,81.1714768409729,19124
2020,Hebei,K. pneumoniae,Gentamicin,GEN,20085,20.98581045866013,4215,1.1501120403409004,231,77.86407470703125,15639
2020,Hebei,K. pneumoniae,Cefoperazone/Sulbactam,CSL,11595,18.145751953125,2104,5.157395452260971,598,76.69685482978821,8893
2020,Hebei,K. pneumoniae,Levofloxacin,LVX,20145,20.714817941188812,4173,2.9287664219737053,590,76.35641694068909,15382
2020,Hebei,K. pneumoniae,Cefoxitin,FOX,7625,21.455737948417664,1636,2.478688582777977,189,76.06557607650757,5800
2020,Hebei,K. pneumoniae,Tobramycin,TOB,13498,14.491035044193268,1956,9.87553745508194,1333,75.63342452049255,10209
2020,Hebei,K. pneumoniae,Aztreonam,ATM,14874,25.53448975086212,3798,0.9210702963173388,137,73.544442653656,10939
2020,Hebei,K. pneumoniae,Ceftazidime,CAZ,22630,24.838709831237793,5621,2.452496625483036,555,72.7087914943695,16454
2020,Hebei,K. pneumoniae,Cefepime,FEP,22069,23.521682620048523,5191,3.788119181990623,836,72.69020080566406,16042
2020,Hebei,K. pneumoniae,Ciprofloxacin,CIP,17704,24.62720274925232,4360,3.1066425144672394,550,72.2661554813385,12794
2020,Hebei,K. pneumoniae,Trimethoprim/Sulfamethoxazole,SXT,19837,29.94404435157776,5940,0.15123254852369428,30,69.90472078323364,13867
2020,Hebei,K. pneumoniae,Chloramphenicol,CHL,7688,25.858479738235474,1988,4.773673415184021,367,69.36784386634827,5333
2020,Hebei,K. pneumoniae,Cefotaxime,CTX,3220,28.881987929344177,930,2.3291924968361855,75,68.78882050514221,2215
2020,Hebei,K. pneumoniae,Amoxicillin/Clavulanic acid,AMC,4550,22.659340500831604,1031,11.62637397646904,529,65.71428775787354,2990
2020,Hebei,K. pneumoniae,Ceftriaxone,CRO,19432,34.90633964538574,6783,0.5557842552661896,108,64.53787684440613,12541
2020,Hebei,K. pneumoniae,Ticarcillin/Clavulanic acid,TCC,6057,28.21528911590576,1709,9.179461747407911,556,62.605249881744385,3792
2020,Hebei,K. pneumoniae,Cefuroxime,CXM,18342,35.76491177082062,6560,2.491549402475357,457,61.743539571762085,11325
2020,Hebei,K. pneumoniae,Ampicillin/Sulbactam,SAM,18717,35.32617390155792,6612,7.260779291391373,1359,57.413047552108765,10746
2020,Hebei,K. pneumoniae,Cefazolin,CZO,7232,43.54258775711059,3149,4.9087390303611755,355,51.54867172241211,3728
2020,Hebei,K. pneumoniae,Nitrofurantoin,NIT,4788,25.104427337646484,1202,40.20467698574066,1925,34.690892696380615,1661
2020,Hebei,K. pneumoniae,Ampicillin,AMP,9596,94.26844716072084,9046,4.929137229919434,473,0.8024176582694054,77
2020,Hebei,P. aeruginosa,Polymyxin B,POL,3319,1.626996137201786,54,0.8737571537494659,29,97.49924540519714,3236
2020,Hebei,P. aeruginosa,Amikacin,AMK,13458,4.75553572177887,640,1.2780502438545227,172,93.96641254425047,12646
2020,Hebei,P. aeruginosa,Tobramycin,TOB,11783,9.479758888483047,1117,1.4172961004078388,167,89.10294771194458,10499
2020,Hebei,P. aeruginosa,Gentamicin,GEN,11187,11.450791358947754,1281,3.477250412106514,389,85.07195711135864,9517
2020,Hebei,P. aeruginosa,Ciprofloxacin,CIP,11756,13.074174523353577,1537,5.656686052680016,665,81.26913905143738,9554
2020,Hebei,P. aeruginosa,Meropenem,MEM,12479,14.913053810596466,1861,4.279189184308052,534,80.80775737762451,10084
2020,Hebei,P. aeruginosa,Cefepime,FEP,13301,12.382527440786362,1647,8.00691694021225,1065,79.61055636405945,10589
2020,Hebei,P. aeruginosa,Levofloxacin,LVX,12036,14.140909910202026,1702,6.821203231811523,821,79.03788685798645,9513
