province,bacteria_species,antibiotic,antibiotic_class,endpoint_label,curated_endpoint,n_years,first_year,last_year,first_resistant_percent,last_resistant_percent,absolute_change_2019_2024,slope_percentage_points_per_year,intercept,mean_total_strains
Anhui,K. pneumoniae,Gentamicin,other,K. pneumoniae | Gentamicin,False,6,2019,2024,26.997074484825134,19.885510206222538,-7.1115642786025965,-1.5325529234750734,3121.1869086539655,10103.166666666666
Anhui,K. pneumoniae,Imipenem,other,K. pneumoniae | Imipenem,False,6,2019,2024,15.997010469436646,10.949090868234634,-5.047919601202011,-0.9683009769235873,1970.5846211386233,21649.666666666668
Anhui,K. pneumoniae,Levofloxacin,fluoroquinolones,K. pneumoniae | Levofloxacin,True,6,2019,2024,25.106489658355713,18.90858858823776,-6.197901070117954,-1.4721177305494693,2998.3216778012866,21419.833333333332
Anhui,K. pneumoniae,Meropenem,other,K. pneumoniae | Meropenem,False,6,2019,2024,16.19608998298645,14.424613118171692,-1.7714768648147583,-0.4917473878179715,1009.1798898152821,5856.166666666667
Anhui,K. pneumoniae,Nitrofurantoin,other,K. pneumoniae | Nitrofurantoin,False,6,2019,2024,28.60691249370575,28.135335445404053,-0.4715770483016968,-0.701003074645838,1449.9259364601749,4192.833333333333
Anhui,K. pneumoniae,Piperacillin/Tazobactam,other,K. pneumoniae | Piperacillin/Tazobactam,False,6,2019,2024,18.426822125911713,17.658577859401703,-0.7682442665100098,-0.01857361623217144,56.269768703512334,21281.833333333332
Anhui,K. pneumoniae,Polymyxin B,other,K. pneumoniae | Polymyxin B,False,4,2021,2024,0.6944444496184587,1.6602102667093277,0.965765817090869,0.225489917211224,-455.3040943108286,736.75
Anhui,K. pneumoniae,Ticarcillin/Clavulanic acid,other,K. pneumoniae | Ticarcillin/Clavulanic acid,False,6,2019,2024,40.38461446762085,20.7284078001976,-19.65620666742325,-3.220868919576819,6546.776970553764,2637.0
Anhui,K. pneumoniae,Tigecycline,other,K. pneumoniae | Tigecycline,False,6,2019,2024,2.0991675555706024,1.7443260177969933,-0.35484153777360916,-0.006384825600034043,14.735386261605496,12454.666666666666
Anhui,K. pneumoniae,Tobramycin,other,K. pneumoniae | Tobramycin,False,6,2019,2024,19.039249420166016,20.995670557022095,1.956421136856079,0.07017442158283702,-124.32402319837995,10180.666666666666
Anhui,K. pneumoniae,Trimethoprim/Sulfamethoxazole,sulfonamides,K. pneumoniae | Trimethoprim/Sulfamethoxazole,False,6,2019,2024,30.37857711315155,21.354326605796818,-9.024250507354733,-2.064548134803895,4199.544592499979,19736.333333333332
Anhui,P. aeruginosa,Amikacin,other,P. aeruginosa | Amikacin,False,6,2019,2024,6.8267375230789185,3.3429522067308426,-3.483785316348076,-0.6184843182564324,1254.5266251267092,13440.833333333334
Anhui,P. aeruginosa,Aztreonam,other,P. aeruginosa | Aztreonam,False,6,2019,2024,28.484496474266052,20.17621099948883,-8.308285474777222,-1.341928711959316,2738.0291556744783,7070.666666666667
Anhui,P. aeruginosa,Cefepime,other,P. aeruginosa | Cefepime,False,6,2019,2024,14.179536700248718,7.8593336045742035,-6.320203095674515,-1.1733525565692855,2383.0348377072673,13994.5
Anhui,P. aeruginosa,Cefoperazone/Sulbactam,other,P. aeruginosa | Cefoperazone/Sulbactam,False,6,2019,2024,16.55316948890686,14.261524379253387,-2.291645109653473,-0.11013154472623926,238.1600100653587,8088.833333333333
Anhui,P. aeruginosa,Ceftazidime,other,P. aeruginosa | Ceftazidime,False,6,2019,2024,16.5381982922554,14.206938445568085,-2.331259846687317,-0.37524351051872806,774.7826634559761,13754.666666666666
Anhui,P. aeruginosa,Ceftazidime/Avibactam,other,P. aeruginosa | Ceftazidime/Avibactam,False,4,2021,2024,4.964539036154747,7.516147941350937,2.55160890519619,0.9419922158120606,-1898.1195174154673,821.5
Anhui,P. aeruginosa,Ciprofloxacin,fluoroquinolones,P. aeruginosa | Ciprofloxacin,True,6,2019,2024,18.27859729528427,11.46450862288475,-6.814088672399521,-1.1505417525768977,2340.553337584079,13148.833333333334
Anhui,P. aeruginosa,Gentamicin,other,P. aeruginosa | Gentamicin,False,6,2019,2024,11.636213958263395,7.121879607439041,-4.514334350824354,-1.0360210069588704,2103.8112655637715,5792.5
Anhui,P. aeruginosa,Imipenem,other,P. aeruginosa | Imipenem,False,6,2019,2024,20.042479038238525,16.57772809267044,-3.4647509455680847,-0.521674922534402,1073.6771012771778,13791.666666666666
Anhui,P. aeruginosa,Levofloxacin,fluoroquinolones,P. aeruginosa | Levofloxacin,False,6,2019,2024,17.517058551311493,12.771108746528624,-4.745949804782869,-0.8561220339366634,1746.253541523555,13119.5
Anhui,P. aeruginosa,Meropenem,other,P. aeruginosa | Meropenem,False,6,2019,2024,14.4053116440773,13.393716514110563,-1.0115951299667358,0.06169029644561225,-109.55270963063454,9457.0
Anhui,P. aeruginosa,Piperacillin,other,P. aeruginosa | Piperacillin,False,6,2019,2024,22.27722704410553,18.523789942264557,-3.753437101840973,-1.2144965784891675,2473.23771771958,1822.3333333333333
Anhui,P. aeruginosa,Piperacillin/Tazobactam,other,P. aeruginosa | Piperacillin/Tazobactam,False,6,2019,2024,13.472425937652588,17.32889860868454,3.856472671031952,0.659022416387308,-1317.943639726911,12379.166666666666
Anhui,P. aeruginosa,Polymyxin B,other,P. aeruginosa | Polymyxin B,False,6,2019,2024,1.133144460618496,2.8559602797031403,1.7228158190846443,0.5327157277081959,-1075.0423021437684,1345.3333333333333
Anhui,P. aeruginosa,Tobramycin,other,P. aeruginosa | Tobramycin,False,6,2019,2024,7.267992198467255,7.290438562631607,0.022446364164352417,-0.02616494894028452,59.95729093751816,11427.833333333334
Anhui,S. aureus,Cefoxitin,other,S. aureus | Cefoxitin,False,6,2019,2024,36.397749185562134,32.757166028022766,-3.6405831575393677,-0.013916492462169531,62.82258550328317,1705.8333333333333
Anhui,S. aureus,Chloramphenicol,other,S. aureus | Chloramphenicol,False,6,2019,2024,61.46789193153381,3.8863975554704666,-57.58149437606335,-8.011642050531302,16206.84345340306,163.0
