scenario,matrix,env_class,endpoint,driver_metric,n_provinces,n_clusters,env_records_total,env_refs_total,n_units,env_year_min,env_year_max,env_amr_rho,env_amr_p,partial_env_amr_rho,partial_env_amr_p,cluster_contrast_p,cluster_contrast_epsilon,driver_env_rho,driver_env_p,driver_amr_rho,driver_amr_p,coherent_direction,loo_sign_stability,loo_influence_ratio,loo_most_influential_province,env_amr_q_fdr,partial_env_amr_q_fdr
all_years,sludge,sulfonamides,S. aureus | Erythromycin,grp_per_capita_2024,16,3,143,28,1,2005,2017,-0.03991412350161232,0.8833192279706155,-0.2794117647058823,0.2946176535684148,0.6133729962850374,0,-0.3162426708204668,0.23275560389798974,-0.6058823529411764,0.012860298533367153,FALSE,0.6875,4.659073929487355,Fujian,0.9864316653082615,0.9024732535006884
all_years,soil,macrolides,S. aureus | Cefoxitin,sewage_pipe_length_2024,20,3,104,34,2,2006,2020,0.039320102993793425,0.8692704474547743,0.021052631578947368,0.9297994024457081,0.3132637601270729,0.018907030492805205,0.18525817756691132,0.43423906769221143,0.3894736842105263,0.08961904769837138,TRUE,0.9,4.099101161286858,Tibet,0.985139664720586,0.9853330220901917
all_years,surface water,tetracyclines,S. aureus | Clindamycin,grp_per_capita_2024,15,2,42,17,1,2015,2024,0.03928571428571428,0.8894459296739486,-0.2428571428571428,0.3831283418393414,1,0,-0.49642857142857144,0.059797413749923985,-0.5,0.05769884126896001,TRUE,0.8,5.643356643356645,Henan,0.9869952063452109,0.9421113234318428
all_years,sediment,sulfonamides,S. aureus | Ciprofloxacin,urban_share_2024,24,3,1061,135,2,2008,2025,0.03913894417376781,0.8559169280535868,0.027826086956521733,0.8973048186218163,0.0015521231748156271,0.520774428109915,0.0634920649930011,0.7681933517197923,0.5930434782608696,0.00225620584103875,TRUE,0.8333333333333334,2.4394366296340158,Hainan,0.985139664720586,0.9842154623604513
all_years,soil,tetracyclines,A. baumannii | Ciprofloxacin,population_2024,24,3,312,68,2,2007,2022,-0.03913043478260869,0.855947935071337,0.07304347826086956,0.7344671341768292,0.48567178524771265,0,-0.31217391304347825,0.1375180295921436,0.37130434782608696,0.0740352796389887,TRUE,0.75,2.7878787878787885,Zhejiang,0.985139664720586,0.9729669155213013
all_years,sludge,tetracyclines,P. aeruginosa | Meropenem,urban_share_2024,14,3,77,19,2,2004,2020,-0.038888265924092585,0.8949931048450701,0.07252747252747252,0.8053763135410925,0.30098512187415105,0.03648989898989916,-0.21274169005533006,0.46525822108730286,0.578021978021978,0.030383014145237017,TRUE,0.7142857142857143,3.9415184560176235,Chongqing,0.9875757470591389,0.9842154623604513
all_years,soil,fluoroquinolones,A. baumannii | Tobramycin,hospitals_count_2024,23,3,318,64,2,2006,2020,0.03856614163269285,0.861310008738999,0.1956521739130435,0.3709586113629685,0.9845108143090242,0,-0.5305316663061466,0.00920503544877101,0.07608695652173914,0.7300554425086555,FALSE,0.782608695652174,2.94180991187065,Henan,0.985139664720586,0.9333797318165014
all_years,soil,macrolides,S. aureus | Levofloxacin,grp_per_capita_2024,20,3,104,34,2,2006,2020,0.03856394716698971,0.8717643867818377,-0.07969924812030074,0.7383737490149302,0.3132637601270729,0.018907030492805205,0.21399209898545266,0.3649682823792031,0.6075187969924812,0.004495101001748822,TRUE,0.8,3.5805556917723345,Guizhou,0.985139664720586,0.9733108509742262
all_years,soil,macrolides,K. pneumoniae | Amikacin,EconomicScaleIndex,20,3,104,34,2,2006,2020,-0.03856394716698971,0.871764386781838,-0.03007518796992481,0.8998365956859304,0.3132637601270729,0.018907030492805205,0.1483181013783609,0.5325906529127041,0.46877364662402043,0.037079316004834204,FALSE,0.75,4.1827654438450415,Tibet,0.985139664720586,0.9842154623604513
all_years,wastewater effluent,fluoroquinolones,A. baumannii | Levofloxacin,total_aquatic_products_2024,13,3,34,15,1,2016,2024,-0.038461538461538464,0.9007243023389335,0.09340659340659342,0.7615000227827015,0.28932970799328467,0.04803767660910481,-0.6758241758241759,0.011225245577668611,0.36813186813186816,0.21585718064938147,TRUE,0.6153846153846154,7.363636363636363,Zhejiang,0.9895126042395535,0.9760848906711721
all_years,soil,sulfonamides,E. coli | Ceftriaxone,grp_per_capita_2024,20,3,313,56,2,2006,2019,0.038432652848103925,0.8721975386963782,-0.013533834586466165,0.9548397533571387,0.22138678024989444,0.059746349446122726,0.5425786284438201,0.01344424302302041,-0.16541353383458646,0.48583770427733797,FALSE,0.7,3.6317129912965926,Liaoning,0.985139664720586,0.9867239251522226
all_years,soil,macrolides,A. baumannii | Tigecycline,milk_output_2024,20,3,104,34,2,2006,2020,-0.03780779134018599,0.8742594917001092,-0.1849624060150376,0.43498614362285215,0.3132637601270729,0.018907030492805205,0.43554575623894254,0.054921130935576906,0.1593984962406015,0.5020524593517319,FALSE,0.7,4.269776297705553,Tibet,0.985139664720586,0.9507920383745695
all_years,soil,sulfonamides,E. coli | Cefotaxime,grp_per_capita_2024,20,3,313,56,2,2006,2019,0.037679071419709734,0.8746843462911061,-0.08872180451127819,0.7099206278927331,0.22138678024989444,0.059746349446122726,0.5425786284438201,0.01344424302302041,-0.10075187969924812,0.6725564354857816,FALSE,0.85,3.520952201054197,Liaoning,0.985139664720586,0.9729669155213013
all_years,sludge,diaminopyrimidines,S. aureus | Nitrofurantoin,freshwater_aquatic_products_2024,13,3,19,17,1,2010,2017,0.037565979010055546,0.903025996940408,-0.010989010989010988,0.971577682777073,0.8019823386358851,0,-0.5288133968338589,0.06315863753009365,-0.33516483516483514,0.2629431403593601,TRUE,0.6923076923076923,6.74961297534636,Hunan,0.9899546881468818,0.9881783805943072
all_years,surface water,sulfonamides,K. pneumoniae | Meropenem,hospital_beds_2024,14,3,49,15,1,2013,2024,-0.03736263736263736,0.8990930969739667,-0.12967032967032965,0.658619276321178,0.07898257926378309,0.18961038961038862,-0.35384615384615387,0.21453987088124624,0.6131868131868132,0.01970633192603887,TRUE,0.7857142857142857,6.441176470588236,Tibet,0.9891233300558958,0.9729669155213013
all_years,sludge,sulfonamides,A. baumannii | Ciprofloxacin,hospitals_count_2024,16,3,143,28,1,2005,2017,-0.0368438063091806,0.8922439689304297,-0.1676470588235294,0.5348568245819432,0.6133729962850374,0,0.3070317192431717,0.24738910127380673,0.2735294117647059,0.3053231563074056,FALSE,0.6875,3.2914643965279113,Fujian,0.9875757470591389,0.9606462350922552
all_years,sludge,sulfonamides,S. aureus | Tetracycline,milk_output_2024,16,3,143,28,1,2005,2017,-0.0368438063091806,0.8922439689304297,0.0058823529411764705,0.9827505044191351,0.6133729962850374,0,-0.024562537539453734,0.928054318697964,-0.5235294117647059,0.03741264813014948,FALSE,0.8125,4.824130252430736,Guangdong,0.9875757470591389,0.9937334112633365
all_years,sediment,fluoroquinolones,A. baumannii | Cefotaxime,urban_env_infra_investment_2024,23,3,950,128,2,2007,2025,-0.03656126482213439,0.8684573099373583,0.1709486166007905,0.4354567315349366,0.025862178954528397,0.2654973649538867,-0.3616600790513834,0.08994509168798827,0.46936758893280633,0.023848867774015653,TRUE,0.782608695652174,3.8030888030888037,Qinghai,0.985139664720586,0.9507920383745695
all_years,wastewater influent,fluoroquinolones,E. coli | Tigecycline,freshwater_aquatic_products_2024,11,3,44,12,1,2016,2024,0.03636363636363637,0.9154683168905347,-0.18181818181818182,0.5926152128455,0.07495187103951058,0.3977272727272725,-0.39090909090909093,0.2345400670951944,-0.5727272727272728,0.06554305260101853,TRUE,0.6363636363636364,5.833333333333333,Beijing,0.9916666251018126,0.9606462350922552
all_years,wastewater influent,fluoroquinolones,K. pneumoniae | Polymyxin B,freshwater_aquatic_products_2024,11,3,44,12,1,2016,2024,0.03636363636363637,0.9154683168905347,-0.05454545454545454,0.8734465775233152,0.07495187103951058,0.3977272727272725,-0.39090909090909093,0.2345400670951944,0.38181818181818183,0.24655957577897017,FALSE,0.7272727272727273,5.166666666666665,Heilongjiang,0.9916666251018126,0.9842154623604513
all_years,soil,sulfonamides,P. aeruginosa | Ceftazidime,sewage_pipe_length_2024,20,3,313,56,2,2006,2019,0.036171908562921344,0.8796613342037847,-0.09924812030075188,0.6771888443218219,0.22138678024989444,0.059746349446122726,0.5516216055845504,0.011689585959119946,0.19398496240601504,0.4125038246613568,TRUE,0.75,4.01502770959414,Liaoning,0.985139664720586,0.9729669155213013
all_years,soil,diaminopyrimidines,K. pneumoniae | Ampicillin,freshwater_aquatic_products_2024,8,3,9,8,1,2008,2015,-0.036147201953390995,0.9322830115259055,-0.40476190476190477,0.31988864122881633,0.24103244438393973,0.07490909090909051,0.44581549075848886,0.26825005020123793,0.7142857142857143,0.04652823228416723,FALSE,0.375,11.46206364544132,Hubei,0.9916666251018126,0.918259018349724
all_years,soil,diaminopyrimidines,S. aureus | Clindamycin,milk_output_2024,8,3,9,8,1,2008,2015,-0.036147201953390995,0.9322830115259055,0.02380952380952381,0.9553740118158807,0.24103244438393973,0.07490909090909051,-0.5542570966186618,0.1539883457589951,0.40476190476190477,0.3198886412288162,TRUE,0.625,10.55846209025616,Hebei,0.9916666251018126,0.9867239251522226
all_years,sediment,diaminopyrimidines,P. aeruginosa | Tobramycin,total_aquatic_products_2024,18,3,122,45,2,2008,2020,-0.03611971104231166,0.8868532969155283,-0.0608875128998968,0.8103299008966282,0.01039862314664235,0.47547758284600455,-0.28586171310629516,0.2501695935454812,-0.37461300309597523,0.12560824850361213,FALSE,0.7222222222222222,4.5964285714285715,Chongqing,0.9864316653082615,0.9842154623604513
all_years,sediment,sulfonamides,P. aeruginosa | Piperacillin,total_aquatic_products_2024,24,3,1061,135,2,2008,2025,0.036094804071363645,0.8670222090058429,-0.02695652173913043,0.9004982689028825,0.0015521231748156271,0.520774428109915,-0.36747119807593104,0.07730622585656055,-0.1608695652173913,0.452690747765674,TRUE,0.8333333333333334,3.1221878020920024,Hainan,0.985139664720586,0.9842154623604513
all_years,sediment,sulfonamides,S. aureus | Cefoxitin,grp_2024,24,3,1061,135,2,2008,2025,-0.036094804071363645,0.8670222090058433,-0.007826086956521738,0.9710483085120964,0.0015521231748156271,0.520774428109915,-0.23961731377495624,0.2594293755011346,0.52,0.009197719807264294,TRUE,0.7916666666666666,3.4223655488755913,Tibet,0.985139664720586,0.9881783805943072
all_years,soil,fluoroquinolones,K. pneumoniae | Cefazolin,sewage_disposal_capacity_2024,23,3,318,64,2,2006,2020,-0.03609395306649459,0.8701247096672687,-0.09090909090909091,0.679952898665358,0.9845108143090242,0,-0.2793573079804033,0.196731172213068,0.31620553359683795,0.14158261779089343,TRUE,0.7391304347826086,3.8850581053767947,Tibet,0.985139664720586,0.9729669155213013
all_years,sediment,beta-lactams,A. baumannii | Cefotaxime,WastewaterHealthIndex,7,3,34,15,1,2012,2018,-0.035714285714285705,0.9394082054712853,NA,NA,0.8983973213480706,0,0.14547859349066158,0.7556330131047917,0.34551165954032126,0.44781621524693216,FALSE,0.7142857142857143,12.600000000000003,Jiangxi,0.9916666251018126,NA
all_years,sediment,beta-lactams,E. coli | Imipenem,EconomicScaleIndex,7,3,34,15,1,2012,2018,-0.035714285714285705,0.9394082054712853,NA,NA,0.8983973213480706,0,-0.14285714285714285,0.7599453002180931,0.5714285714285714,0.18020198891152778,TRUE,0.5714285714285714,9.800000000000004,Shanghai,0.9916666251018126,NA
all_years,sediment,beta-lactams,K. pneumoniae | Ceftazidime,EconomicScaleIndex,7,3,34,15,1,2012,2018,-0.035714285714285705,0.9394082054712853,NA,NA,0.8983973213480706,0,-0.14285714285714285,0.7599453002180931,0.5714285714285714,0.18020198891152778,TRUE,0.5714285714285714,9.800000000000004,Shanghai,0.9916666251018126,NA
all_years,sediment,beta-lactams,S. aureus | Penicillin G,EconomicScaleIndex,7,3,34,15,1,2012,2018,-0.035714285714285705,0.9394082054712853,NA,NA,0.8983973213480706,0,-0.14285714285714285,0.7599453002180931,-0.8571428571428571,0.013697326615325696,FALSE,0.5714285714285714,7.800000000000003,Shaanxi,0.9916666251018126,NA
all_years,surface water,diaminopyrimidines,K. pneumoniae | Ertapenem,LivestockAquacultureIndex,7,2,9,8,1,2018,2024,-0.035714285714285705,0.9394082054712853,NA,NA,NA,NA,-0.5714285714285714,0.18020198891152778,0.32142857142857145,0.48207203829967765,TRUE,0.8571428571428571,16.200000000000003,Tibet,0.9916666251018126,NA
all_years,surface water,diaminopyrimidines,P. aeruginosa | Cefepime,LivestockAquacultureIndex,7,2,9,8,1,2018,2024,-0.035714285714285705,0.9394082054712853,NA,NA,NA,NA,-0.5714285714285714,0.18020198891152778,0.32142857142857145,0.48207203829967765,TRUE,0.8571428571428571,16.200000000000003,Tibet,0.9916666251018126,NA
all_years,surface water,diaminopyrimidines,S. aureus | Gentamicin,LivestockAquacultureIndex,7,2,9,8,1,2018,2024,-0.035714285714285705,0.9394082054712853,NA,NA,NA,NA,-0.5714285714285714,0.18020198891152778,0.5714285714285714,0.18020198891152778,TRUE,0.5714285714285714,9.800000000000004,Hubei,0.9916666251018126,NA
all_years,sediment,beta-lactams,A. baumannii | Gentamicin,WastewaterHealthIndex,7,3,34,15,1,2012,2018,0.035714285714285705,0.9394082054712856,NA,NA,0.8983973213480706,0,0.14547859349066158,0.7556330131047917,0.27277236279499045,0.5539606519328917,TRUE,0.42857142857142855,17.400000000000006,Hubei,0.9916666251018126,NA
all_years,sediment,beta-lactams,E. coli | Ceftazidime,LivestockAquacultureIndex,7,3,34,15,1,2012,2018,0.035714285714285705,0.9394082054712856,NA,NA,0.8983973213480706,0,-0.14285714285714285,0.7599453002180931,-0.35714285714285715,0.4316113520383278,TRUE,0.42857142857142855,7.800000000000003,Shanghai,0.9916666251018126,NA
all_years,sediment,beta-lactams,K. pneumoniae | Cefotetan,LivestockAquacultureIndex,7,3,34,15,1,2012,2018,0.035714285714285705,0.9394082054712856,NA,NA,0.8983973213480706,0,-0.14285714285714285,0.7599453002180931,-0.6428571428571429,0.1193923734274112,TRUE,0.42857142857142855,9.800000000000004,Hubei,0.9916666251018126,NA
all_years,sediment,beta-lactams,K. pneumoniae | Chloramphenicol,EconomicScaleIndex,7,3,34,15,1,2012,2018,0.035714285714285705,0.9394082054712856,NA,NA,0.8983973213480706,0,-0.14285714285714285,0.7599453002180931,0.6428571428571429,0.11939237342741121,FALSE,0.42857142857142855,11.000000000000002,Shaanxi,0.9916666251018126,NA
all_years,sediment,beta-lactams,K. pneumoniae | Trimethoprim/Sulfamethoxazole,EconomicScaleIndex,7,3,34,15,1,2012,2018,0.035714285714285705,0.9394082054712856,NA,NA,0.8983973213480706,0,-0.14285714285714285,0.7599453002180931,0.6428571428571429,0.11939237342741121,FALSE,0.5714285714285714,7.800000000000003,Shanghai,0.9916666251018126,NA
all_years,sediment,beta-lactams,P. aeruginosa | Ciprofloxacin,LivestockAquacultureIndex,7,3,34,15,1,2012,2018,0.035714285714285705,0.9394082054712856,NA,NA,0.8983973213480706,0,-0.14285714285714285,0.7599453002180931,-0.39285714285714285,0.38331687042697266,TRUE,0.42857142857142855,11.000000000000002,Shanghai,0.9916666251018126,NA
all_years,sediment,beta-lactams,S. aureus | Nitrofurantoin,WastewaterHealthIndex,7,3,34,15,1,2012,2018,0.035714285714285705,0.9394082054712856,NA,NA,0.8983973213480706,0,0.14547859349066158,0.7556330131047917,-0.38188130791298663,0.39791732527399215,FALSE,0.7142857142857143,16.200000000000003,Jiangxi,0.9916666251018126,NA
all_years,sediment,macrolides,E. coli | Tigecycline,total_aquatic_products_2024,23,3,430,93,2,2008,2025,-0.03557312252964427,0.871983698281857,-0.037549407114624504,0.8649333446053347,0.003177020108859277,0.4751811594202898,-0.43478260869565216,0.03814605716443817,-0.15316205533596838,0.4853582092057993,FALSE,0.8695652173913043,3.8730158730158735,Guangdong,0.985139664720586,0.9842154623604513
all_years,sludge,fluoroquinolones,E. coli | Levofloxacin,milk_output_2024,16,3,149,31,2,2005,2017,-0.035556531056757594,0.8959894660527461,0.008823529411764706,0.9741279946623943,0.06923543109736396,0.25696039035591295,-0.3022305139824395,0.2552382704186771,0.75,8.197640272555872e-4,TRUE,0.8125,4.040580515317736,Heilongjiang,0.9875757470591389,0.9890031032596562
all_years,soil,fluoroquinolones,A. baumannii | Ceftriaxone,hospitals_count_2024,23,3,318,64,2,2006,2020,0.03510507764001528,0.8736548396439325,0.13537549407114624,0.5379749676391852,0.9845108143090242,0,-0.5305316663061466,0.00920503544877101,0.1956521739130435,0.3709586113629685,FALSE,0.782608695652174,3.4109304904183224,Ningxia,0.985139664720586,0.9606462350922552
all_years,soil,tetracyclines,E. coli | Trimethoprim/Sulfamethoxazole,grp_per_capita_2024,24,3,312,68,2,2007,2022,-0.03478260869565217,0.8718168719786574,-0.09478260869565215,0.6595430787691359,0.48567178524771265,0,0.20782608695652174,0.3298186178055177,-0.7626086956521739,1.4760221055011374e-5,TRUE,0.6666666666666666,3.232954545454546,Liaoning,0.985139664720586,0.9729669155213013
all_years,soil,tetracyclines,K. pneumoniae | Cefoxitin,grp_2024,24,3,312,68,2,2007,2022,0.03478260869565217,0.8718168719786574,0.17130434782608692,0.42350313678440454,0.48567178524771265,0,-0.15130434782608695,0.4803459029793672,0.6426086956521739,7.085884504465797e-4,FALSE,0.7916666666666666,2.6761363636363638,Beijing,0.985139664720586,0.9479489788776115
all_years,sludge,diaminopyrimidines,E. coli | Trimethoprim/Sulfamethoxazole,large_animals_year_end_2024,13,3,19,17,1,2010,2017,-0.03467628831697435,0.9104575229972318,0.32967032967032966,0.2713350545052358,0.8019823386358851,0,-0.18205051366411537,0.5516672453462366,0.8186813186813187,6.209883849300365e-4,TRUE,0.6923076923076923,5.135110272149201,Gansu,0.9913217357785766,0.8969656318280155
all_years,sediment,tetracyclines,E. coli | Cefotaxime,milk_output_2024,23,3,693,129,2,2004,2025,-0.03459352712477681,0.8754819139272998,0.08300395256916997,0.7065268792142227,0.06310630550908343,0.17629345855989417,-0.30343465220875665,0.15927575726801604,0.44861660079051385,0.03178338134331046,TRUE,0.8260869565217391,4.273655594544863,Qinghai,0.985139664720586,0.9729669155213013
all_years,sediment,fluoroquinolones,K. pneumoniae | Ertapenem,grp_2024,23,3,950,128,2,2007,2025,-0.03458498023715415,0.8755124455826622,0.1007905138339921,0.647249508462432,0.025862178954528397,0.2654973649538867,-0.32707509881422925,0.12766439967393878,0.40711462450592883,0.05385026270864839,TRUE,0.6956521739130435,4.175510204081634,Qinghai,0.985139664720586,0.9729669155213013
all_years,sediment,sulfonamides,P. aeruginosa | Polymyxin B,large_animals_year_end_2024,24,3,1061,135,2,2008,2025,0.03435529544141841,0.8733791965209302,0.0017391304347826083,0.9935650421080595,0.0015521231748156271,0.520774428109915,0.3309415168470811,0.1141958009148479,-0.12608695652173912,0.5571544076689685,FALSE,0.7083333333333334,3.588743686075128,Chongqing,0.985139664720586,0.9962526787072509
all_years,soil,macrolides,A. baumannii | Imipenem,milk_output_2024,20,3,104,34,2,2006,2020,0.034027012206167384,0.886751715493361,-0.045112781954887216,0.8502061902084868,0.3132637601270729,0.018907030492805205,0.43554575623894254,0.054921130935576906,0.2796992481203007,0.23234786067734575,TRUE,0.7,4.473145799453229,Tianjin,0.9864316653082615,0.9842154623604513
all_years,sediment,fluoroquinolones,K. pneumoniae | Ampicillin,urban_env_infra_investment_2024,23,3,950,128,2,2007,2025,0.03359683794466403,0.8790434876667224,0.09486166007905138,0.6668004750731932,0.025862178954528397,0.2654973649538867,-0.3616600790513834,0.08994509168798827,0.3092885375494071,0.1509829289558702,FALSE,0.7391304347826086,3.739495798319328,Qinghai,0.985139664720586,0.9729669155213013
all_years,sediment,fluoroquinolones,K. pneumoniae | Aztreonam,grp_2024,23,3,950,128,2,2007,2025,-0.03359683794466403,0.8790434876667224,0.09486166007905138,0.6668004750731932,0.025862178954528397,0.2654973649538867,-0.32707509881422925,0.12766439967393878,0.6057312252964426,0.0021901983438907214,TRUE,0.782608695652174,4.226890756302522,Qinghai,0.985139664720586,0.9729669155213013
all_years,sediment,macrolides,K. pneumoniae | Ampicillin,freshwater_aquatic_products_2024,23,3,430,93,2,2008,2025,-0.03359683794466403,0.8790434876667224,0.16798418972332016,0.44357751168209536,0.003177020108859277,0.4751811594202898,-0.4901185770750988,0.017589302048693578,0.3715415019762846,0.08088157371504431,TRUE,0.6956521739130435,3.3193277310924376,Fujian,0.985139664720586,0.9535880891790752
all_years,wastewater influent,sulfonamides,K. pneumoniae | Imipenem,freshwater_aquatic_products_2024,9,3,30,9,1,2016,2024,-0.03333333333333333,0.9321567355405038,0.05,0.89835280435063,0.8007374029168087,0,-0.6333333333333333,0.06708578689234561,0.38333333333333336,0.3084952723803716,TRUE,0.6666666666666666,12.428571428571429,Shanxi,0.9916666251018126,0.9842154623604513
all_years,wastewater influent,sulfonamides,K. pneumoniae | Nitrofurantoin,freshwater_aquatic_products_2024,9,3,30,9,1,2016,2024,-0.03333333333333333,0.9321567355405038,0.05,0.89835280435063,0.8007374029168087,0,-0.6333333333333333,0.06708578689234561,0.55,0.12497678418833179,TRUE,0.5555555555555556,8.285714285714288,Henan,0.9916666251018126,0.9842154623604513
all_years,wastewater influent,sulfonamides,K. pneumoniae | Trimethoprim/Sulfamethoxazole,freshwater_aquatic_products_2024,9,3,30,9,1,2016,2024,-0.03333333333333333,0.9321567355405038,0.16666666666666666,0.6682310400715041,0.8007374029168087,0,-0.6333333333333333,0.06708578689234561,0.5,0.17047066078705375,TRUE,0.7777777777777778,12.428571428571429,Shanxi,0.9916666251018126,0.9729669155213013
all_years,wastewater influent,sulfonamides,K. pneumoniae | Ertapenem,freshwater_aquatic_products_2024,9,3,30,9,1,2016,2024,0.03333333333333333,0.932156735540504,0.13333333333333333,0.7323675052362975,0.8007374029168087,0,-0.6333333333333333,0.06708578689234561,0.3,0.43284532670948195,FALSE,0.5555555555555556,13.285714285714288,Shanxi,0.9916666251018126,0.9729669155213013
all_years,soil,macrolides,K. pneumoniae | Gentamicin,EconomicScaleIndex,20,3,104,34,2,2006,2020,-0.033270856379363674,0.8892533427883754,-0.07669172932330827,0.7479334475419401,0.3132637601270729,0.018907030492805205,0.1483181013783609,0.5325906529127041,0.519939951552485,0.018779803348920435,FALSE,0.8,4.874897235917294,Tibet,0.9869952063452109,0.9751218136611995
all_years,sediment,lincosamides,K. pneumoniae | Ceftriaxone,EconomicScaleIndex,13,3,26,22,1,2010,2018,-0.03301241087284377,0.914739660218673,-0.2197802197802198,0.4706148514721422,0.2592759711301179,0.06997245179063301,0.2066115702479339,0.4982454329898226,0.6272358065840317,0.021752500035364438,FALSE,0.6153846153846154,5.880621664937501,Zhejiang,0.9916666251018126,0.9606462350922552
all_years,wastewater effluent,fluoroquinolones,K. pneumoniae | Cefotetan,freshwater_aquatic_products_2024,13,3,34,15,1,2016,2024,-0.03296703296703297,0.9148564744875122,-0.049450549450549455,0.8725444288811492,0.28932970799328467,0.04803767660910481,-0.6978021978021978,0.00800071741122648,0.07692307692307693,0.8027630076692552,TRUE,0.46153846153846156,8.545454545454547,Beijing,0.9916666251018126,0.9842154623604513
all_years,wastewater effluent,fluoroquinolones,K. pneumoniae | Ceftazidime,freshwater_aquatic_products_2024,13,3,34,15,1,2016,2024,-0.03296703296703297,0.9148564744875122,0.021978021978021976,0.9431862416608072,0.28932970799328467,0.04803767660910481,-0.6978021978021978,0.00800071741122648,0.31868131868131866,0.28858316144472024,TRUE,0.5384615384615384,8.545454545454547,Beijing,0.9916666251018126,0.9867239251522226
all_years,wastewater effluent,fluoroquinolones,A. baumannii | Cefepime,freshwater_aquatic_products_2024,13,3,34,15,1,2016,2024,0.03296703296703297,0.9148564744875125,0.016483516483516484,0.9573761750901848,0.28932970799328467,0.04803767660910481,-0.6978021978021978,0.00800071741122648,0.16483516483516483,0.590478988652005,FALSE,0.6923076923076923,8.000000000000002,Zhejiang,0.9916666251018126,0.9867239251522226
all_years,soil,fluoroquinolones,A. baumannii | Levofloxacin,pork_output_2024,23,3,318,64,2,2006,2020,0.03263288907381703,0.8824902263797965,0.08498023715415019,0.6998508154199039,0.9845108143090242,0,-0.4212609316801834,0.04529455133056167,0.40711462450592883,0.05385026270864839,FALSE,0.7391304347826086,3.450688379709306,Tianjin,0.9864316653082615,0.9729669155213013
all_years,sludge,fluoroquinolones,P. aeruginosa | Gentamicin,milk_output_2024,16,3,149,31,2,2005,2017,-0.03259348680202779,0.9046185421113269,-0.10882352941176471,0.6882882939574138,0.06923543109736396,0.25696039035591295,-0.3022305139824395,0.2552382704186771,0.38529411764705884,0.1405441773736764,TRUE,0.6875,4.206430361607795,Gansu,0.9899546881468818,0.9729669155213013
all_years,soil,macrolides,P. aeruginosa | Amikacin,milk_output_2024,20,3,104,34,2,2006,2020,0.03251470055255995,0.8917559783750632,0.07669172932330827,0.7479334475419401,0.3132637601270729,0.018907030492805205,0.43554575623894254,0.054921130935576906,0.30526315789473685,0.19060938739632305,TRUE,0.7,3.6418887828493984,Tianjin,0.9875757470591389,0.9751218136611995
all_years,soil,tetracyclines,K. pneumoniae | Ceftazidime,grp_2024,24,3,312,68,2,2007,2022,-0.032173913043478254,0.8813617120284876,0.13826086956521735,0.5193911494591457,0.48567178524771265,0,-0.15130434782608695,0.4803459029793672,0.6452173913043479,6.629805741159052e-4,TRUE,0.8333333333333334,3.2383292383292392,Beijing,0.9859114630198387,0.9606462350922552
all_years,surface water,tetracyclines,P. aeruginosa | Ceftazidime,grp_per_capita_2024,15,2,42,17,1,2015,2024,0.03214285714285714,0.9094621170945906,0.07142857142857141,0.8002959873970545,1,0,-0.49642857142857144,0.059797413749923985,0.35714285714285715,0.19127476343157898,FALSE,0.6,3.9914529914529915,Jilin,0.9910381130521659,0.983307725959879
all_years,sludge,tetracyclines,S. aureus | Trimethoprim/Sulfamethoxazole,grp_2024,14,3,77,19,2,2004,2020,-0.03202563076101742,0.913453629994998,-0.17362637362637362,0.5527669411422413,0.30098512187415105,0.03648989898989916,0.2516299559794226,0.38549252799635003,-0.4725274725274725,0.087967424612542,TRUE,0.6428571428571429,5.85752278582737,Hebei,0.9916666251018126,0.9606462350922552
all_years,sediment,diaminopyrimidines,K. pneumoniae | Tobramycin,grp_2024,18,3,122,45,2,2008,2020,0.03199174406604747,0.899718678288882,0.09803921568627451,0.6987424830235279,0.01039862314664235,0.47547758284600455,-0.32507739938080493,0.18808478142236898,0.30030959752321984,0.2259599242270976,FALSE,0.6111111111111112,4.899193548387098,Tianjin,0.9892137282287463,0.9729669155213013
all_years,sludge,diaminopyrimidines,E. coli | Cefepime,pork_output_2024,13,3,19,17,1,2010,2017,0.03178659762389315,0.917895762139542,-0.25824175824175827,0.39428401739736163,0.8019823386358851,0,-0.7166432918841367,0.005846431266760286,-0.1043956043956044,0.7343037452877024,TRUE,0.7692307692307693,6.636082163888262,Beijing,0.9916666251018126,0.9479489788776115
all_years,soil,macrolides,E. coli | Aztreonam,milk_output_2024,20,3,104,34,2,2006,2020,0.03175854472575623,0.8942595996812508,0.07518796992481204,0.7527267095067718,0.3132637601270729,0.018907030492805205,0.43554575623894254,0.054921130935576906,0.42857142857142855,0.05937977468606561,TRUE,0.75,4.335024522347939,Liaoning,0.9875757470591389,0.9760417777324718
all_years,sediment,fluoroquinolones,K. pneumoniae | Cefotetan,grp_2024,23,3,950,128,2,2007,2025,-0.03162055335968379,0.8861121989269576,0.04743083003952569,0.8298409595078382,0.025862178954528397,0.2654973649538867,-0.32707509881422925,0.12766439967393878,0.4268774703557312,0.042208169996089256,TRUE,0.6956521739130435,4.625000000000002,Qinghai,0.9864316653082615,0.9842154623604513
