scenario,matrix,env_class,endpoint,driver_metric,n_provinces,n_clusters,env_records_total,env_refs_total,n_units,env_year_min,env_year_max,env_amr_rho,env_amr_p,partial_env_amr_rho,partial_env_amr_p,cluster_contrast_p,cluster_contrast_epsilon,driver_env_rho,driver_env_p,driver_amr_rho,driver_amr_p,coherent_direction,loo_sign_stability,loo_influence_ratio,loo_most_influential_province,coverage_score,interpretability_score,cluster_contrast_score,loo_sign_stability_score,driver_env_amr_coherence_score,env_amr_q_fdr,partial_env_amr_q_fdr,matrix_consistency_score,pathway_total_score,pathway_class,pathway_class_rank,rf_driver_support,elastic_net_driver_support,multivariable_env_support,bootstrap_sign_stability
sample_year_ge_2012,sediment,lincosamides,K. pneumoniae | Tigecycline,hogs_year_end_2024,13,3,25,21,1,2015,2018,-0.3163689375314195,0.2922911964687993,-0.3736263736263737,0.2085540597952089,0.19820423296509526,0.12369146005509642,-0.3768916907982997,0.20428742547452716,0.4175824175824176,0.15567475363347455,TRUE,1,0.5499894890538756,Shanghai,3,3,3,5,5,0.9897658389202042,0.9085948024020088,2,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,sulfonamides,K. pneumoniae | Aztreonam,urban_share_2024,13,3,42,14,1,2013,2024,0.29120879120879123,0.33438585619752903,0.3736263736263737,0.2085540597952089,0.12288025808822825,0.13802197802197824,0.29120879120879123,0.33438585619752903,0.08791208791208792,0.775195408889122,TRUE,1,0.7049742710120069,Shanxi,3,3,3,5,4,0.9897658389202042,0.9085948024020088,3,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,sulfonamides,S. aureus | Erythromycin,milk_output_2024,13,3,42,14,1,2013,2024,0.2802197802197802,0.3537636356336791,0.24175824175824176,0.42617551959450883,0.12288025808822825,0.13802197802197824,0.42857142857142855,0.14397143468783608,0.7362637362637363,0.004107709360574619,TRUE,1,1.0213903743315509,Guangdong,3,3,3,4,4,0.9897658389202042,0.9821372580715791,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,sulfonamides,S. aureus | Ciprofloxacin,urban_share_2024,13,3,42,14,1,2013,2024,0.27472527472527475,0.3636749816401783,0.2142857142857143,0.4820544547023683,0.12288025808822825,0.13802197802197824,0.29120879120879123,0.33438585619752903,0.510989010989011,0.07432891414402139,TRUE,1,0.6800000000000002,Shanxi,3,3,3,5,4,0.9897658389202042,0.9821372580715791,3,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,sulfonamides,S. aureus | Clindamycin,milk_output_2024,13,3,42,14,1,2013,2024,0.25824175824175827,0.39428401739736163,0.4175824175824176,0.15567475363347455,0.12288025808822825,0.13802197802197824,0.42857142857142855,0.14397143468783608,0.5439560439560439,0.05464653454086536,TRUE,1,0.7833655705996132,Tibet,3,3,3,4,4,0.9897658389202042,0.8958519845862993,4,21,Strong lead,2,,,,NA
all_years,wastewater effluent,fluoroquinolones,E. coli | Levofloxacin,freshwater_aquatic_products_2024,13,3,34,15,1,2016,2024,0.25824175824175827,0.39428401739736163,0.39010989010989017,0.18757411613383762,0.28932970799328467,0.04803767660910481,-0.6978021978021978,0.00800071741122648,-0.35714285714285715,0.23092986230203383,TRUE,1,0.6479690522243713,Hunan,3,5,1,5,4,0.9595630073590773,0.8542273220336912,3,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,sulfonamides,A. baumannii | Levofloxacin,LivestockAquacultureIndex,13,3,42,14,1,2013,2024,-0.24725274725274726,0.41540511972553806,-0.0879120879120879,0.7751954088891222,0.12288025808822825,0.13802197802197824,-0.3768916907982997,0.20428742547452716,0.5144434027684821,0.07206383961238257,TRUE,1,0.7454545454545455,Guangxi,3,3,3,5,4,0.9897658389202042,0.9983183529452494,3,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,sulfonamides,E. coli | Imipenem,LivestockAquacultureIndex,13,3,42,14,1,2013,2024,-0.23626373626373628,0.4370835438311813,-0.1098901098901099,0.7208097995138617,0.12288025808822825,0.13802197802197824,-0.3768916907982997,0.20428742547452716,0.6052275326688025,0.028395441869537862,TRUE,1,0.8816067653276956,Guangxi,3,3,3,4,4,0.9897658389202042,0.9983183529452494,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,sulfonamides,K. pneumoniae | Nitrofurantoin,LivestockAquacultureIndex,13,3,42,14,1,2013,2024,-0.22527472527472528,0.45930514272500544,-0.19230769230769232,0.5290679872349876,0.12288025808822825,0.13802197802197824,-0.3768916907982997,0.20428742547452716,0.5006882315714638,0.08137738388003876,TRUE,1,0.9379157427937915,Tibet,3,3,3,4,4,0.9897658389202042,0.9821372580715791,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,sulfonamides,K. pneumoniae | Gentamicin,LivestockAquacultureIndex,13,3,42,14,1,2013,2024,-0.2142857142857143,0.4820544547023682,-0.14835164835164835,0.6286094178894164,0.12288025808822825,0.13802197802197824,-0.3768916907982997,0.20428742547452716,0.718019936484352,0.005708647906159191,TRUE,0.9230769230769231,1,Tibet,3,3,3,4,4,0.9897658389202042,0.9922412228672932,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,sulfonamides,E. coli | Cefotaxime,milk_output_2024,13,3,42,14,1,2013,2024,0.2087912087912088,0.493621819356885,0.3626373626373626,0.22331572029248162,0.12288025808822825,0.13802197802197824,0.42857142857142855,0.14397143468783608,0.6978021978021978,0.008000717411226533,TRUE,1,0.8660287081339713,Guangxi,3,3,3,4,4,0.9897658389202042,0.9199376959992481,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,sulfonamides,S. aureus | Gentamicin,milk_output_2024,13,3,42,14,1,2013,2024,0.19780219780219782,0.5171309114848301,0.4120879120879121,0.16175105277252627,0.12288025808822825,0.13802197802197824,0.42857142857142855,0.14397143468783608,0.5,0.08186423116569437,TRUE,0.9230769230769231,1,Hainan,3,3,3,4,4,0.9897658389202042,0.8958519845862993,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,sulfonamides,K. pneumoniae | Levofloxacin,LivestockAquacultureIndex,13,3,42,14,1,2013,2024,-0.18681318681318684,0.5411235235098939,-0.15934065934065933,0.6030877531318974,0.12288025808822825,0.13802197802197824,-0.3768916907982997,0.20428742547452716,0.6657502859356826,0.012994983304811076,TRUE,0.9230769230769231,1.1871657754010696,Tibet,3,3,3,4,4,0.9897658389202042,0.9907825372674743,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,wastewater effluent,fluoroquinolones,P. aeruginosa | Ciprofloxacin,EconomicScaleIndex,13,3,34,15,1,2016,2024,-0.1813186813186813,0.5532950092839335,-0.11538461538461539,0.7073898735142602,0.28932970799328467,0.04803767660910481,-0.39064686199531795,0.18691402901473425,0.3438792799254559,0.24995177263634485,TRUE,1,0.9228650137741047,Hainan,3,5,1,4,4,0.9897658389202042,0.9983183529452494,4,21,Strong lead,2,,,,NA
all_years,wastewater effluent,fluoroquinolones,P. aeruginosa | Ciprofloxacin,EconomicScaleIndex,13,3,34,15,1,2016,2024,-0.1813186813186813,0.5532950092839335,-0.11538461538461539,0.7073898735142602,0.28932970799328467,0.04803767660910481,-0.39064686199531795,0.18691402901473425,0.3438792799254559,0.24995177263634485,TRUE,1,0.9228650137741047,Hainan,3,5,1,4,4,0.9678816853278049,0.9735149286785509,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,sulfonamides,P. aeruginosa | Ceftazidime,urban_env_infra_investment_2024,13,3,42,14,1,2013,2024,-0.16483516483516483,0.5904789886520049,-0.2802197802197802,0.3537636356336794,0.12288025808822825,0.13802197802197824,-0.25274725274725274,0.40477407127094656,0.35714285714285715,0.23092986230203383,TRUE,1,1.630303030303031,Hainan,3,3,3,4,4,0.9897658389202042,0.9655766392564423,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,sulfonamides,A. baumannii | Meropenem,LivestockAquacultureIndex,13,3,42,14,1,2013,2024,-0.15934065934065933,0.6030877531318974,-0.038461538461538464,0.9007243023389335,0.12288025808822825,0.13802197802197824,-0.3768916907982997,0.20428742547452716,0.4401654783045836,0.13226549708781862,TRUE,1,0.9561128526645767,Tibet,3,3,3,4,4,0.9897658389202042,0.9983183529452494,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,sulfonamides,A. baumannii | Cefotaxime,LivestockAquacultureIndex,13,3,42,14,1,2013,2024,-0.15384615384615385,0.6157988686488816,0.010989010989010988,0.971577682777073,0.12288025808822825,0.13802197802197824,-0.3768916907982997,0.20428742547452716,0.5281985739655003,0.06352286665655349,TRUE,0.9230769230769231,1,Tibet,3,3,3,4,4,0.9897658389202042,0.9983183529452494,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,sulfonamides,K. pneumoniae | Ertapenem,urban_env_infra_investment_2024,13,3,42,14,1,2013,2024,-0.15384615384615385,0.6157988686488816,-0.3516483516483516,0.23869970534203355,0.12288025808822825,0.13802197802197824,-0.25274725274725274,0.40477407127094656,0.5934065934065934,0.03252444027009695,TRUE,0.9230769230769231,1.5,Tibet,3,3,3,4,4,0.9897658389202042,0.9308538455560896,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,sulfonamides,A. baumannii | Ceftazidime,LivestockAquacultureIndex,13,3,42,14,1,2013,2024,-0.14285714285714285,0.6415164215860883,-0.016483516483516484,0.957376175090185,0.12288025808822825,0.13802197802197824,-0.3768916907982997,0.20428742547452716,0.4621737522198128,0.11181767292019759,TRUE,1,1.300699300699301,Hainan,3,3,3,4,4,0.9897658389202042,0.9983183529452494,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,sulfonamides,A. baumannii | Imipenem,LivestockAquacultureIndex,13,3,42,14,1,2013,2024,-0.1263736263736264,0.680785475070949,-0.08241758241758242,0.7889509278475182,0.12288025808822825,0.13802197802197824,-0.3768916907982997,0.20428742547452716,0.4099041016711435,0.16420798385248878,TRUE,0.9230769230769231,1.2766798418972332,Tibet,3,3,3,4,4,0.9897658389202042,0.9983183529452494,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,K. pneumoniae | Imipenem,grp_per_capita_2024,12,3,44,18,1,2012,2020,-0.7692307692307694,0.0034464502618274493,-0.8531468531468533,4.1811794041499335e-4,0.45236349458939473,0,-0.5244755244755245,0.08001937592027492,0.7412587412587412,0.005801150474478243,TRUE,1,0.11090909090909076,Guangdong,3,3,0,5,5,0.8944739917863511,0.1640763727987656,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,A. baumannii | Cefepime,urban_env_infra_investment_2024,12,3,44,18,1,2012,2020,-0.7482517482517483,0.005124081698753069,-0.7832167832167833,0.0025862148333625963,0.45236349458939473,0,-0.4125874125874126,0.18256397857316695,0.3776223776223776,0.22620604493502652,TRUE,1,0.178504672897196,Zhejiang,3,3,0,5,5,0.8944739917863511,0.3724149360042139,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,A. baumannii | Imipenem,urban_env_infra_investment_2024,12,3,44,18,1,2012,2020,-0.7412587412587414,0.005801150474478249,-0.7482517482517483,0.005124081698753069,0.45236349458939473,0,-0.4125874125874126,0.18256397857316695,0.46153846153846156,0.1309480695071726,TRUE,1,0.17735849056603753,Zhejiang,3,3,0,5,5,0.8944739917863511,0.46460088667064564,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,A. baumannii | Meropenem,grp_per_capita_2024,12,3,44,18,1,2012,2020,-0.7342657342657344,0.006543490146837897,-0.6853146853146853,0.013905968814362726,0.45236349458939473,0,-0.5244755244755245,0.08001937592027492,0.3706293706293706,0.2356210035126458,TRUE,1,0.176190476190476,Zhejiang,3,3,0,5,5,0.8944739917863511,0.5910057751163,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,A. baumannii | Ceftazidime,urban_env_infra_investment_2024,12,3,44,18,1,2012,2020,-0.7132867132867134,0.009201779777634773,-0.7552447552447553,0.004508435484294213,0.45236349458939473,0,-0.4125874125874126,0.18256397857316695,0.4825174825174825,0.11210929146889198,TRUE,1,0.1725490196078428,Zhejiang,3,3,0,5,5,0.8944739917863511,0.46460088667064564,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,A. baumannii | Ceftriaxone,urban_env_infra_investment_2024,12,3,44,18,1,2012,2020,-0.7132867132867134,0.009201779777634773,-0.7692307692307694,0.0034464502618274493,0.45236349458939473,0,-0.4125874125874126,0.18256397857316695,0.34965034965034963,0.2652387868927897,TRUE,1,0.18529411764705872,Shaanxi,3,3,0,5,5,0.8944739917863511,0.44245028492477734,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,K. pneumoniae | Amikacin,grp_per_capita_2024,12,3,44,18,1,2012,2020,-0.6993006993006995,0.011374198642690897,-0.7132867132867134,0.009201779777634773,0.45236349458939473,0,-0.5244755244755245,0.08001937592027492,0.6993006993006993,0.011374198642690932,TRUE,1,0.18299999999999966,Guangdong,3,3,0,5,5,0.8944739917863511,0.5519535386482908,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,K. pneumoniae | Tobramycin,grp_per_capita_2024,12,3,44,18,1,2012,2020,-0.6993006993006995,0.011374198642690897,-0.7132867132867134,0.009201779777634773,0.45236349458939473,0,-0.5244755244755245,0.08001937592027492,0.5804195804195804,0.047855976842060485,TRUE,1,0.16999999999999976,Guangdong,3,3,0,5,5,0.8944739917863511,0.5519535386482908,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,E. coli | Chloramphenicol,urban_env_infra_investment_2024,12,3,44,18,1,2012,2020,0.6993006993006995,0.011374198642690932,0.6153846153846154,0.03316990109010584,0.45236349458939473,0,-0.4125874125874126,0.18256397857316695,-0.5384615384615384,0.07089431754922311,TRUE,1,0.16999999999999976,Shaanxi,3,3,0,5,5,0.8944739917863511,0.7147018817513962,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,A. baumannii | Ciprofloxacin,urban_env_infra_investment_2024,12,3,44,18,1,2012,2020,-0.6713286713286714,0.01683145618689345,-0.7272727272727274,0.007355028857805111,0.45236349458939473,0,-0.4125874125874126,0.18256397857316695,0.44755244755244755,0.14458630130334743,TRUE,1,0.2458333333333332,Zhejiang,3,3,0,5,5,0.9313050446094562,0.5491754880494484,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,K. pneumoniae | Ertapenem,grp_per_capita_2024,12,3,44,18,1,2012,2020,-0.6293706293706295,0.02831967129575999,-0.6083916083916084,0.03580599705202927,0.45236349458939473,0,-0.5244755244755245,0.08001937592027492,0.5384615384615384,0.07089431754922311,TRUE,1,0.11888888888888902,Fujian,3,3,0,5,5,0.9657949031671055,0.7147018817513962,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,K. pneumoniae | Cefoxitin,grp_per_capita_2024,12,3,44,18,1,2012,2020,-0.6153846153846154,0.03316990109010584,-0.6713286713286714,0.01683145618689345,0.45236349458939473,0,-0.5244755244755245,0.08001937592027492,0.6293706293706294,0.02831967129575999,TRUE,1,0.12840909090909094,Jilin,3,3,0,5,5,0.9657949031671055,0.6653375622113176,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,S. aureus | Chloramphenicol,urban_env_infra_investment_2024,12,3,44,18,1,2012,2020,0.6013986013986015,0.03858845292201944,0.4755244755244756,0.1181759570130321,0.45236349458939473,0,-0.4125874125874126,0.18256397857316695,-0.6783216783216783,0.015317329053281745,TRUE,1,0.29999999999999977,Shanghai,3,3,0,5,5,0.9897658389202042,0.8923316199968259,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,K. pneumoniae | Meropenem,grp_per_capita_2024,12,3,44,18,1,2012,2020,-0.5874125874125875,0.044609296463363014,-0.7062937062937064,0.010245193941127892,0.45236349458939473,0,-0.5244755244755245,0.08001937592027492,0.6643356643356644,0.018452718028445402,TRUE,1,0.28452380952380946,Guangdong,3,3,0,5,5,0.9897658389202042,0.5519535386482908,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,A. baumannii | Aztreonam,urban_env_infra_investment_2024,12,3,44,18,1,2012,2020,-0.5524475524475525,0.06251148327961517,-0.5454545454545455,0.06661188226688906,0.45236349458939473,0,-0.4125874125874126,0.18256397857316695,0.5174825174825175,0.08486877113393491,TRUE,1,0.2341772151898732,Guangxi,3,3,0,5,5,0.9897658389202042,0.8129156205499035,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,K. pneumoniae | Cefotetan,grp_per_capita_2024,12,3,44,18,1,2012,2020,-0.5454545454545455,0.06661188226688906,-0.5804195804195805,0.04785597684206066,0.45236349458939473,0,-0.5244755244755245,0.08001937592027492,0.6783216783216783,0.0153173290532817,TRUE,1,0.28333333333333327,Hubei,3,3,0,5,5,0.9897658389202042,0.786798536349444,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,P. aeruginosa | Levofloxacin,grp_per_capita_2024,12,3,44,18,1,2012,2020,-0.5384615384615385,0.07089431754922311,-0.39860139860139865,0.1993354946178088,0.45236349458939473,0,-0.5244755244755245,0.08001937592027492,0.7692307692307693,0.0034464502618274493,TRUE,1,0.3337662337662337,Hunan,3,3,0,5,5,0.9897658389202042,0.9085948024020088,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,K. pneumoniae | Levofloxacin,grp_per_capita_2024,12,3,44,18,1,2012,2020,-0.5244755244755246,0.08001937592027492,-0.6293706293706295,0.02831967129575999,0.45236349458939473,0,-0.5244755244755245,0.08001937592027492,0.6853146853146853,0.013905968814362764,TRUE,1,0.35199999999999976,Guangdong,3,3,0,5,5,0.9897658389202042,0.7096467255770226,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,P. aeruginosa | Ceftazidime,grp_per_capita_2024,12,3,44,18,1,2012,2020,-0.5174825174825176,0.08486877113393491,-0.39160839160839167,0.2080634636953532,0.45236349458939473,0,-0.5244755244755245,0.08001937592027492,0.3986013986013986,0.19933549461780894,TRUE,1,0.37027027027026993,Hubei,3,3,0,5,5,0.9897658389202042,0.9085948024020088,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,K. pneumoniae | Ceftazidime,grp_per_capita_2024,12,3,44,18,1,2012,2020,-0.49650349650349657,0.10060263183225475,-0.6433566433566434,0.024003191200713703,0.45236349458939473,0,-0.5244755244755245,0.08001937592027492,0.7132867132867133,0.009201779777634747,TRUE,1,0.5563380281690139,Guangdong,3,3,0,5,5,0.9897658389202042,0.7096467255770226,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,A. baumannii | Polymyxin B,urban_env_infra_investment_2024,12,3,44,18,1,2012,2020,0.49650349650349657,0.10060263183225475,0.4125874125874126,0.18256397857316695,0.45236349458939473,0,-0.4125874125874126,0.18256397857316695,-0.45454545454545453,0.13765791634772956,TRUE,1,0.2492957746478875,Jilin,3,3,0,5,5,0.9897658389202042,0.9085948024020088,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,P. aeruginosa | Cefepime,grp_per_capita_2024,12,3,44,18,1,2012,2020,-0.4615384615384616,0.1309480695071726,-0.43356643356643365,0.15910576941219526,0.45236349458939473,0,-0.5244755244755245,0.08001937592027492,0.5454545454545454,0.06661188226688897,TRUE,1,0.29090909090909106,Guangdong,3,3,0,5,5,0.9897658389202042,0.8958519845862993,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,P. aeruginosa | Imipenem,grp_per_capita_2024,12,3,44,18,1,2012,2020,-0.4615384615384616,0.1309480695071726,-0.39160839160839167,0.2080634636953532,0.45236349458939473,0,-0.5244755244755245,0.08001937592027492,0.6923076923076923,0.012593030496094107,TRUE,1,0.5954545454545451,Hubei,3,3,0,5,5,0.9897658389202042,0.9085948024020088,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,sulfonamides,A. baumannii | Polymyxin B,urban_share_2024,12,3,42,14,1,2013,2024,0.4475524475524476,0.14458630130334743,0.6223776223776225,0.030675895061640132,0.12288025808822825,0.13802197802197824,0.6433566433566433,0.024003191200713703,0.1258741258741259,0.6966831093957662,TRUE,1,0.3203124999999999,Hainan,3,3,3,5,4,0.9897658389202042,0.7147018817513962,3,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,P. aeruginosa | Amikacin,grp_per_capita_2024,12,3,44,18,1,2012,2020,-0.44055944055944063,0.15173503571673022,-0.4265734265734267,0.1666999876249451,0.45236349458939473,0,-0.5244755244755245,0.08001937592027492,0.34965034965034963,0.2652387868927897,TRUE,1,0.2999999999999998,Fujian,3,3,0,5,5,0.9897658389202042,0.9054661653319748,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,P. aeruginosa | Ciprofloxacin,grp_per_capita_2024,12,3,44,18,1,2012,2020,-0.44055944055944063,0.15173503571673022,-0.27272727272727276,0.39109677094189643,0.45236349458939473,0,-0.5244755244755245,0.08001937592027492,0.7342657342657343,0.006543490146837873,TRUE,1,0.3825396825396824,Hunan,3,3,0,5,5,0.9897658389202042,0.9788487230639837,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,K. pneumoniae | Chloramphenicol,urban_env_infra_investment_2024,12,3,44,18,1,2012,2020,0.43356643356643365,0.1591057694121953,0.37762237762237766,0.22620604493502652,0.45236349458939473,0,-0.4125874125874126,0.18256397857316695,-0.4195804195804196,0.17451900813005947,TRUE,1,0.35000000000000014,Guangdong,3,3,0,5,5,0.9897658389202042,0.9199376959992481,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,E. coli | Ertapenem,grp_per_capita_2024,12,3,44,18,1,2012,2020,0.4125874125874126,0.18256397857316695,0.3566433566433567,0.25513775175895725,0.45236349458939473,0,-0.5244755244755245,0.08001937592027492,-0.34265734265734266,0.27556745095678037,TRUE,1,0.4542372881355931,Shanghai,3,3,0,5,5,0.9897658389202042,0.9308538455560896,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,K. pneumoniae | Ceftriaxone,grp_per_capita_2024,12,3,44,18,1,2012,2020,-0.39160839160839167,0.2080634636953532,-0.4755244755244756,0.1181759570130321,0.45236349458939473,0,-0.5244755244755245,0.08001937592027492,0.6293706293706294,0.02831967129575999,TRUE,1,0.6249999999999997,Guangdong,3,3,0,5,5,0.9897658389202042,0.8923316199968259,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,sediment,phenicols,S. aureus | Penicillin G,urban_env_infra_investment_2024,12,3,44,18,1,2012,2020,-0.39160839160839167,0.2080634636953532,-0.5244755244755246,0.08001937592027492,0.45236349458939473,0,-0.4125874125874126,0.18256397857316695,0.3986013986013986,0.19933549461780894,TRUE,1,0.4660714285714287,Guangdong,3,3,0,5,5,0.9897658389202042,0.8230564380371135,5,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,macrolides,A. baumannii | Ceftriaxone,LivestockAquacultureIndex,12,3,38,14,1,2015,2023,-0.13986013986013987,0.6646331617926686,-0.08391608391608392,0.7954145018538976,0.017622090962324435,0.5148148148148147,-0.2727272727272727,0.39109677094189643,0.3356643356643357,0.2861229029149877,TRUE,0.8333333333333334,1.325,Anhui,3,3,5,3,4,0.9897658389202042,0.9983183529452494,3,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,macrolides,E. coli | Ceftriaxone,EconomicScaleIndex,12,3,38,14,1,2015,2023,0.1258741258741259,0.6966831093957662,-0.04195804195804196,0.8969858708195544,0.017622090962324435,0.5148148148148147,-0.21754519880497622,0.4970102875628635,-0.3017562435036767,0.3404816268576304,TRUE,0.75,2.083333333333333,Tibet,3,3,5,3,3,0.9897658389202042,0.9983183529452494,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,macrolides,S. aureus | Penicillin G,LivestockAquacultureIndex,12,3,38,14,1,2015,2023,0.04895104895104896,0.8799185788786749,-0.04895104895104896,0.8799185788786749,0.017622090962324435,0.5148148148148147,-0.2727272727272727,0.39109677094189643,-0.42657342657342656,0.1666999876249451,TRUE,0.75,5.828571428571427,Tibet,3,3,5,3,4,0.9897658389202042,0.9983183529452494,3,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,macrolides,P. aeruginosa | Polymyxin B,LivestockAquacultureIndex,12,3,38,14,1,2015,2023,-0.027972027972027975,0.9312343512018808,0.1048951048951049,0.7456094809807079,0.017622090962324435,0.5148148148148147,-0.2727272727272727,0.39109677094189643,0.32167832167832167,0.3079098761806529,TRUE,0.6666666666666666,10.424999999999997,Tibet,3,3,5,2,4,0.9941937115670152,0.9983183529452494,4,21,Strong lead,2,,,,NA
sample_year_ge_2012,surface water,macrolides,P. aeruginosa | Meropenem,LivestockAquacultureIndex,12,3,38,14,1,2015,2023,-0.013986013986013988,0.9655902689187796,0.06293706293706294,0.845930921228779,0.017622090962324435,0.5148148148148147,-0.2727272727272727,0.39109677094189643,0.4825174825174825,0.11210929146889198,TRUE,0.6666666666666666,16.599999999999998,Anhui,3,3,5,2,4,0.9941937115670152,0.9983183529452494,4,21,Strong lead,2,,,,NA
all_years,soil,tetracyclines,K. pneumoniae | Cefotaxime,grp_per_capita_2024,24,3,312,68,2,2007,2022,0.2460869565217391,0.24639464844484857,0.31565217391304345,0.13295721253912648,0.48567178524771265,0,0.20782608695652174,0.3298186178055177,0.33043478260869563,0.1147847074105495,TRUE,1,0.45759717314487647,Henan,5,3,0,5,3,0.9093446062785512,0.8262958158777495,4,20,Strong lead,2,,,,NA
all_years,soil,tetracyclines,E. coli | Ceftriaxone,LivestockAquacultureIndex,24,3,312,68,2,2007,2022,-0.23478260869565215,0.2694546117695453,-0.1452173913043478,0.49837946924561227,0.48567178524771265,0,-0.17572859426641446,0.4114447851332498,0.27490215736726226,0.19357896101247482,TRUE,1,0.6203703703703707,Liaoning,5,3,0,5,3,0.9094639281547535,0.9595063759323308,4,20,Strong lead,2,,,,NA
all_years,soil,tetracyclines,E. coli | Cefuroxime,LivestockAquacultureIndex,24,3,312,68,2,2007,2022,-0.2121739130434782,0.3195712222886813,-0.14260869565217388,0.5062092339528539,0.48567178524771265,0,-0.17572859426641446,0.4114447851332498,0.26620272200753875,0.20863075141898588,TRUE,1,0.6766020864381523,Liaoning,5,3,0,5,3,0.9293741904705439,0.9595063759323308,4,20,Strong lead,2,,,,NA
all_years,soil,tetracyclines,P. aeruginosa | Ciprofloxacin,WastewaterHealthIndex,24,3,312,68,2,2007,2022,-0.2052173913043478,0.3360608896745527,-0.18086956521739125,0.39767420741690407,0.48567178524771265,0,-0.2045257519596602,0.3377276684890561,0.43777214142854926,0.03239797366436094,TRUE,1,0.6467642526964563,Liaoning,5,3,0,5,3,0.9336475018941122,0.9506065313835763,4,20,Strong lead,2,,,,NA
all_years,soil,tetracyclines,P. aeruginosa | Ceftazidime,WastewaterHealthIndex,24,3,312,68,2,2007,2022,-0.1895652173913043,0.3749803911439149,-0.13130434782608694,0.5408189353993529,0.48567178524771265,0,-0.2045257519596602,0.3377276684890561,0.49347277174947796,0.014265967404824378,TRUE,1,0.7462468723936617,Liaoning,5,3,0,5,3,0.9595630073590773,0.9595063759323308,4,20,Strong lead,2,,,,NA
all_years,soil,tetracyclines,P. aeruginosa | Cefepime,WastewaterHealthIndex,24,3,312,68,2,2007,2022,-0.18869565217391301,0.37721563518472523,-0.1234782608695652,0.5654049951421964,0.48567178524771265,0,-0.2045257519596602,0.3377276684890561,0.4338556908591089,0.03416132125940426,TRUE,1,0.7438206954335989,Liaoning,5,3,0,5,3,0.9595630073590773,0.9595063759323308,4,20,Strong lead,2,,,,NA
