scenario,matrix,env_class,endpoint,driver_metric,n_provinces,n_clusters,env_records_total,env_refs_total,n_units,env_year_min,env_year_max,env_amr_rho,env_amr_p,partial_env_amr_rho,partial_env_amr_p,cluster_contrast_p,cluster_contrast_epsilon,driver_env_rho,driver_env_p,driver_amr_rho,driver_amr_p,coherent_direction,loo_sign_stability,loo_influence_ratio,loo_most_influential_province,coverage_score,interpretability_score,cluster_contrast_score,loo_sign_stability_score,driver_env_amr_coherence_score,env_amr_q_fdr,partial_env_amr_q_fdr,matrix_consistency_score,pathway_total_score,pathway_class,pathway_class_rank,rf_driver_support,elastic_net_driver_support,multivariable_env_support,bootstrap_sign_stability
sample_year_ge_2012,sediment,beta-lactams,S. aureus | Amikacin,EconomicScaleIndex,7,3,33,14,1,2012,2018,-0.3571428571428571,0.4316113520383278,NA,NA,0.7381771603086267,0,-0.10714285714285714,0.8191508555699912,0.25,0.5887244480896832,TRUE,1,0.9199999999999999,Hubei,1,3,0,4,4,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,beta-lactams,E. coli | Aztreonam,LivestockAquacultureIndex,7,3,33,14,1,2012,2018,0.3571428571428571,0.4316113520383284,NA,NA,0.7381771603086267,0,-0.21428571428571427,0.6445115810207208,-0.39285714285714285,0.38331687042697266,TRUE,1,1.0000000000000002,Guangdong,1,3,0,4,4,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,beta-lactams,E. coli | Cefoxitin,LivestockAquacultureIndex,7,3,33,14,1,2012,2018,0.3571428571428571,0.4316113520383284,NA,NA,0.7381771603086267,0,-0.21428571428571427,0.6445115810207208,-0.6071428571428571,0.1482311614811614,TRUE,0.8571428571428571,1.08,Hubei,1,3,0,4,4,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,beta-lactams,A. baumannii | Polymyxin B,WastewaterHealthIndex,7,3,33,14,1,2012,2018,0.3571428571428571,0.4316113520383284,NA,NA,0.7381771603086267,0,0.14547859349066158,0.7556330131047917,0.6182840223353118,0.13889518793753766,TRUE,1,0.8400000000000002,Hubei,1,3,0,4,4,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
all_years,sediment,beta-lactams,E. coli | Polymyxin B,WastewaterHealthIndex,7,3,34,15,1,2012,2018,0.3571428571428571,0.4316113520383284,NA,NA,0.8983973213480706,0,0.14547859349066158,0.7556330131047917,0.49099025303098287,0.2631938105325733,TRUE,1,1.4800000000000004,Shaanxi,1,3,0,4,4,0.9640431604344515,NA,3,15,Too sparse,5,,,,NA
all_years,sediment,other,S. aureus | Levofloxacin,WastewaterHealthIndex,7,2,19,10,1,2008,2018,-0.34235623582431235,0.45225122159090597,NA,NA,0.3724558699813696,0,-0.4,0.37393392381774704,0.4504687313477795,0.3104293018513229,TRUE,1,0.9165447402976745,Shanghai,1,3,0,4,5,0.9640431604344515,NA,2,15,Too sparse,5,,,,NA
all_years,surface water,diaminopyrimidines,E. coli | Amikacin,LivestockAquacultureIndex,7,2,9,8,1,2018,2024,-0.32142857142857134,0.48207203829967765,NA,NA,NA,NA,-0.5714285714285714,0.18020198891152778,0.4642857142857143,0.2939341076002518,TRUE,0.7142857142857143,1.2666666666666666,Tibet,1,3,0,2,5,0.9640431604344515,NA,4,15,Too sparse,5,,,,NA
all_years,sediment,other,A. baumannii | Tigecycline,WastewaterHealthIndex,7,2,19,10,1,2008,2018,-0.30631873731649,0.5040270086665882,NA,NA,0.3724558699813696,0,-0.4,0.37393392381774704,0.3603749850782236,0.42714880856090626,TRUE,1,0.8927050977408092,Jiangxi,1,3,0,4,5,0.9640431604344515,NA,2,15,Too sparse,5,,,,NA
all_years,surface water,diaminopyrimidines,E. coli | Cefotaxime,LivestockAquacultureIndex,7,2,9,8,1,2018,2024,0.28571428571428564,0.5345092286010409,NA,NA,NA,NA,-0.5714285714285714,0.18020198891152778,-0.03571428571428571,0.9394082054712853,TRUE,0.8571428571428571,1.7000000000000008,Zhejiang,1,3,0,4,4,0.9640431604344515,NA,3,15,Too sparse,5,,,,NA
all_years,surface water,diaminopyrimidines,K. pneumoniae | Aztreonam,LivestockAquacultureIndex,7,2,9,8,1,2018,2024,0.24999999999999994,0.5887244480896832,NA,NA,NA,NA,-0.5714285714285714,0.18020198891152778,-0.2857142857142857,0.5345092286010411,TRUE,0.8571428571428571,1.3428571428571427,Tibet,1,3,0,4,4,0.9777031012917953,NA,3,15,Too sparse,5,,,,NA
all_years,sediment,other,S. aureus | Rifampicin,WastewaterHealthIndex,7,2,19,10,1,2008,2018,0.1621687432852006,0.7282995630820224,NA,NA,0.3724558699813696,0,-0.4,0.37393392381774704,-0.036037498507822355,0.9388605613942138,TRUE,1,4.362664443598959,Tianjin,1,5,0,4,3,0.986382660126367,NA,2,15,Too sparse,5,,,,NA
all_years,sediment,other,K. pneumoniae | Chloramphenicol,WastewaterHealthIndex,7,2,19,10,1,2008,2018,-0.14414999403128942,0.7578179356488597,NA,NA,0.3724558699813696,0,-0.4,0.37393392381774704,0.036037498507822355,0.9388605613942143,TRUE,0.8571428571428571,3.6142989162544925,Tianjin,1,5,0,4,3,0.986382660126367,NA,2,15,Too sparse,5,,,,NA
all_years,surface water,diaminopyrimidines,K. pneumoniae | Cefotetan,LivestockAquacultureIndex,7,2,9,8,1,2018,2024,-0.14285714285714282,0.7599453002180931,NA,NA,NA,NA,-0.5714285714285714,0.18020198891152778,0.14285714285714285,0.7599453002180929,TRUE,0.8571428571428571,3.6000000000000005,Tibet,1,3,0,4,3,0.986382660126367,NA,4,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,other,P. aeruginosa | Ciprofloxacin,WastewaterHealthIndex,6,2,13,9,1,2015,2018,-0.7247137945655605,0.10324280462370772,NA,NA,0.8143374926321454,0,-0.14705882352941177,0.7810019336454302,0.23190841426097938,0.6583735712609269,TRUE,1,0.20334621172094863,Jiangsu,1,3,0,5,3,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,other,P. aeruginosa | Levofloxacin,WastewaterHealthIndex,6,2,13,9,1,2015,2018,-0.7247137945655605,0.10324280462370772,NA,NA,0.8143374926321454,0,-0.14705882352941177,0.7810019336454302,0.23190841426097938,0.6583735712609269,TRUE,1,0.20334621172094863,Jiangsu,1,3,0,5,3,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,wastewater effluent,sulfonamides,E. coli | Cefazolin,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,-0.7142857142857143,0.11078717201166183,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.11595420713048969,0.8268482133858148,TRUE,1,0.30000000000000016,Jiangsu,1,2,0,5,4,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,wastewater effluent,sulfonamides,A. baumannii | Aztreonam,EconomicScaleIndex,6,2,13,7,1,2018,2022,-0.6,0.20799999999999974,NA,NA,NA,NA,-0.20291986247835694,0.699797968157019,0.8116794499134278,0.04985758510134043,TRUE,1,0.5000000000000001,Anhui,1,2,0,5,4,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,wastewater effluent,sulfonamides,S. aureus | Cefoxitin,EconomicScaleIndex,6,2,13,7,1,2018,2022,-0.6,0.20799999999999974,NA,NA,NA,NA,-0.20291986247835694,0.699797968157019,0.8116794499134278,0.04985758510134043,TRUE,1,0.5000000000000001,Anhui,1,2,0,5,4,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,wastewater effluent,sulfonamides,S. aureus | Oxacillin,EconomicScaleIndex,6,2,13,7,1,2018,2022,-0.6,0.20799999999999974,NA,NA,NA,NA,-0.20291986247835694,0.699797968157019,0.8116794499134278,0.04985758510134043,TRUE,1,0.5000000000000001,Anhui,1,2,0,5,4,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
all_years,wastewater effluent,sulfonamides,A. baumannii | Aztreonam,EconomicScaleIndex,6,2,13,7,1,2018,2022,-0.6,0.20799999999999974,NA,NA,NA,NA,-0.20291986247835694,0.699797968157019,0.8116794499134278,0.04985758510134043,TRUE,1,0.5000000000000001,Anhui,1,2,0,5,4,0.9093446062785512,NA,3,15,Too sparse,5,,,,NA
all_years,wastewater effluent,sulfonamides,S. aureus | Cefoxitin,EconomicScaleIndex,6,2,13,7,1,2018,2022,-0.6,0.20799999999999974,NA,NA,NA,NA,-0.20291986247835694,0.699797968157019,0.8116794499134278,0.04985758510134043,TRUE,1,0.5000000000000001,Anhui,1,2,0,5,4,0.9093446062785512,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,wastewater effluent,sulfonamides,E. coli | Tigecycline,WastewaterHealthIndex,6,2,13,7,1,2018,2022,0.6,0.2079999999999999,NA,NA,NA,NA,0.02857142857142857,0.9571545189504373,0.08571428571428572,0.871743440233236,TRUE,1,0.16666666666666682,Hunan,1,2,0,5,3,0.9897658389202042,NA,4,15,Too sparse,5,,,,NA
all_years,wastewater effluent,sulfonamides,E. coli | Tigecycline,WastewaterHealthIndex,6,2,13,7,1,2018,2022,0.6,0.2079999999999999,NA,NA,NA,NA,0.02857142857142857,0.9571545189504373,0.08571428571428572,0.871743440233236,TRUE,1,0.16666666666666682,Hunan,1,2,0,5,3,0.9093446062785512,NA,4,15,Too sparse,5,,,,NA
sample_year_ge_2012,wastewater effluent,sulfonamides,E. coli | Chloramphenicol,EconomicScaleIndex,6,2,13,7,1,2018,2022,0.5428571428571428,0.2657026239067054,NA,NA,NA,NA,-0.20291986247835694,0.699797968157019,-0.6377481392176932,0.1730711102412599,TRUE,1,0.657894736842105,Heilongjiang,1,2,0,5,4,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,wastewater effluent,sulfonamides,P. aeruginosa | Aztreonam,EconomicScaleIndex,6,2,13,7,1,2018,2022,-0.5428571428571428,0.2657026239067054,NA,NA,NA,NA,-0.20291986247835694,0.699797968157019,0.6667366910003157,0.14808979944035283,TRUE,1,0.4736842105263156,Heilongjiang,1,2,0,5,4,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,soil,phenicols,E. coli | Gentamicin,EconomicScaleIndex,6,3,12,6,1,2013,2016,-0.50709255283711,0.30455878468053493,NA,NA,0.5186050164287264,0,0.6761234037828133,0.14035738661899452,-0.8285714285714286,0.04156268221574345,TRUE,0.8333333333333334,1,Guangdong,1,3,0,3,5,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,other,A. baumannii | Ceftazidime,WastewaterHealthIndex,6,2,13,9,1,2015,2018,-0.49280538030458115,0.3206325828658276,NA,NA,0.8143374926321454,0,-0.14705882352941177,0.7810019336454302,0.20291986247835694,0.699797968157019,TRUE,1,0.5836172277782185,Guangdong,1,3,0,5,3,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,other,A. baumannii | Ciprofloxacin,WastewaterHealthIndex,6,2,13,9,1,2015,2018,-0.49280538030458115,0.3206325828658276,NA,NA,0.8143374926321454,0,-0.14705882352941177,0.7810019336454302,0.20291986247835694,0.699797968157019,TRUE,1,0.5836172277782185,Guangdong,1,3,0,5,3,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,other,A. baumannii | Imipenem,WastewaterHealthIndex,6,2,13,9,1,2015,2018,-0.49280538030458115,0.3206325828658276,NA,NA,0.8143374926321454,0,-0.14705882352941177,0.7810019336454302,0.20291986247835694,0.699797968157019,TRUE,1,0.5836172277782185,Guangdong,1,3,0,5,3,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,other,A. baumannii | Meropenem,WastewaterHealthIndex,6,2,13,9,1,2015,2018,-0.49280538030458115,0.3206325828658276,NA,NA,0.8143374926321454,0,-0.14705882352941177,0.7810019336454302,0.20291986247835694,0.699797968157019,TRUE,1,0.5836172277782185,Guangdong,1,3,0,5,3,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,other,E. coli | Ceftriaxone,WastewaterHealthIndex,6,2,13,9,1,2015,2018,-0.49280538030458115,0.3206325828658276,NA,NA,0.8143374926321454,0,-0.14705882352941177,0.7810019336454302,0.20291986247835694,0.699797968157019,TRUE,1,0.5836172277782185,Guangdong,1,3,0,5,3,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,other,E. coli | Cefuroxime,WastewaterHealthIndex,6,2,13,9,1,2015,2018,-0.49280538030458115,0.3206325828658276,NA,NA,0.8143374926321454,0,-0.14705882352941177,0.7810019336454302,0.20291986247835694,0.699797968157019,TRUE,1,0.5836172277782185,Guangdong,1,3,0,5,3,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,wastewater effluent,sulfonamides,E. coli | Cefotetan,EconomicScaleIndex,6,2,13,7,1,2018,2022,-0.4857142857142857,0.3287230320699709,NA,NA,NA,NA,-0.20291986247835694,0.699797968157019,0.898645105261295,0.014888622005580361,TRUE,1,0.7941176470588236,Anhui,1,2,0,4,4,0.9897658389202042,NA,4,15,Too sparse,5,,,,NA
all_years,wastewater effluent,sulfonamides,E. coli | Cefotetan,EconomicScaleIndex,6,2,13,7,1,2018,2022,-0.4857142857142857,0.3287230320699709,NA,NA,NA,NA,-0.20291986247835694,0.699797968157019,0.898645105261295,0.014888622005580361,TRUE,1,0.7941176470588236,Anhui,1,2,0,4,4,0.9336475018941122,NA,4,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,other,P. aeruginosa | Ceftazidime,WastewaterHealthIndex,6,2,13,9,1,2015,2018,-0.46381682852195877,0.3541642984362302,NA,NA,0.8143374926321454,0,-0.14705882352941177,0.7810019336454302,0.17393131069573453,0.7417339277316277,TRUE,1,0.6681949783857679,Guangdong,1,3,0,5,3,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,other,K. pneumoniae | Amikacin,LivestockAquacultureIndex,6,2,13,9,1,2015,2018,-0.43482827673933633,0.3888653001289581,NA,NA,0.8143374926321454,0,0.11595420713048969,0.826848213385815,-0.42857142857142855,0.39650145772594747,TRUE,1,1.0697825972792403,Shandong,1,3,0,4,4,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,other,K. pneumoniae | Ertapenem,LivestockAquacultureIndex,6,2,13,9,1,2015,2018,-0.43482827673933633,0.3888653001289581,NA,NA,0.8143374926321454,0,0.11595420713048969,0.826848213385815,-0.42857142857142855,0.39650145772594747,TRUE,1,1.0697825972792403,Shandong,1,3,0,4,4,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,other,K. pneumoniae | Tobramycin,LivestockAquacultureIndex,6,2,13,9,1,2015,2018,-0.43482827673933633,0.3888653001289581,NA,NA,0.8143374926321454,0,0.11595420713048969,0.826848213385815,-0.42857142857142855,0.39650145772594747,TRUE,1,1.0697825972792403,Shandong,1,3,0,4,4,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,other,P. aeruginosa | Gentamicin,LivestockAquacultureIndex,6,2,13,9,1,2015,2018,-0.43482827673933633,0.3888653001289581,NA,NA,0.8143374926321454,0,0.11595420713048969,0.826848213385815,-0.42857142857142855,0.39650145772594747,TRUE,1,1.0697825972792403,Shandong,1,3,0,4,4,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,surface water,diaminopyrimidines,E. coli | Ertapenem,LivestockAquacultureIndex,6,2,8,7,1,2018,2024,-0.42857142857142855,0.39650145772594747,NA,NA,NA,NA,-0.7714285714285715,0.07239650145772594,0.37142857142857144,0.46847813411078737,TRUE,0.6666666666666666,1,Guangxi,1,3,0,2,5,0.9897658389202042,NA,4,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,other,E. coli | Ertapenem,LivestockAquacultureIndex,6,2,13,9,1,2015,2018,-0.4058397249567139,0.42466250756136453,NA,NA,0.8143374926321454,0,0.11595420713048969,0.826848213385815,-0.37142857142857144,0.46847813411078737,TRUE,1,0.7696267819425714,Guangdong,1,3,0,4,4,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,other,E. coli | Imipenem,LivestockAquacultureIndex,6,2,13,9,1,2015,2018,-0.3768511731740915,0.4614828403508043,NA,NA,0.8143374926321454,0,0.11595420713048969,0.826848213385815,-0.37142857142857144,0.46847813411078737,TRUE,1,1.1228539459274258,Shandong,1,3,0,4,4,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,other,K. pneumoniae | Cefoxitin,LivestockAquacultureIndex,6,2,13,9,1,2015,2018,-0.3768511731740915,0.4614828403508043,NA,NA,0.8143374926321454,0,0.11595420713048969,0.826848213385815,-0.37142857142857144,0.46847813411078737,TRUE,1,1.1228539459274258,Shandong,1,3,0,4,4,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,other,K. pneumoniae | Imipenem,LivestockAquacultureIndex,6,2,13,9,1,2015,2018,-0.3768511731740915,0.4614828403508043,NA,NA,0.8143374926321454,0,0.11595420713048969,0.826848213385815,-0.37142857142857144,0.46847813411078737,TRUE,1,1.1228539459274258,Shandong,1,3,0,4,4,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,other,K. pneumoniae | Meropenem,LivestockAquacultureIndex,6,2,13,9,1,2015,2018,-0.3768511731740915,0.4614828403508043,NA,NA,0.8143374926321454,0,0.11595420713048969,0.826848213385815,-0.37142857142857144,0.46847813411078737,TRUE,1,1.1228539459274258,Shandong,1,3,0,4,4,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,sediment,other,P. aeruginosa | Imipenem,LivestockAquacultureIndex,6,2,13,9,1,2015,2018,-0.3768511731740915,0.4614828403508043,NA,NA,0.8143374926321454,0,0.11595420713048969,0.826848213385815,-0.37142857142857144,0.46847813411078737,TRUE,1,1.1228539459274258,Shandong,1,3,0,4,4,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
all_years,wastewater effluent,sulfonamides,P. aeruginosa | Levofloxacin,EconomicScaleIndex,6,2,13,7,1,2018,2022,-0.37142857142857144,0.46847813411078737,NA,NA,NA,NA,-0.20291986247835694,0.699797968157019,0.6667366910003157,0.14808979944035283,TRUE,0.6666666666666666,1,Anhui,1,4,0,2,4,0.9640431604344515,NA,4,15,Too sparse,5,,,,NA
sample_year_ge_2012,surface water,diaminopyrimidines,A. baumannii | Amikacin,LivestockAquacultureIndex,6,2,8,7,1,2018,2024,-0.31428571428571433,0.5440932944606414,NA,NA,NA,NA,-0.7714285714285715,0.07239650145772594,0.2571428571428571,0.6227871720116618,TRUE,0.8333333333333334,1.8636363636363624,Tibet,1,3,0,3,4,0.9897658389202042,NA,4,15,Too sparse,5,,,,NA
sample_year_ge_2012,surface water,diaminopyrimidines,S. aureus | Chloramphenicol,LivestockAquacultureIndex,6,2,8,7,1,2018,2024,-0.31428571428571433,0.5440932944606414,NA,NA,NA,NA,-0.7714285714285715,0.07239650145772594,0.08571428571428572,0.871743440233236,TRUE,0.8333333333333334,1,Zhejiang,1,3,0,3,4,0.9897658389202042,NA,4,15,Too sparse,5,,,,NA
sample_year_ge_2012,wastewater effluent,sulfonamides,A. baumannii | Cefepime,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,-0.31428571428571433,0.5440932944606414,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.34786262139146906,0.49925321811463336,TRUE,0.8333333333333334,1.636363636363636,Jiangsu,1,2,0,3,5,0.9897658389202042,NA,4,15,Too sparse,5,,,,NA
sample_year_ge_2012,wastewater effluent,sulfonamides,E. coli | Imipenem,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,-0.31428571428571433,0.5440932944606414,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.46381682852195877,0.3541642984362302,TRUE,0.8333333333333334,1.636363636363636,Jiangsu,1,2,0,3,5,0.9897658389202042,NA,4,15,Too sparse,5,,,,NA
sample_year_ge_2012,wastewater effluent,sulfonamides,E. coli | Meropenem,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,-0.31428571428571433,0.5440932944606414,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.34786262139146906,0.49925321811463336,TRUE,0.8333333333333334,1.636363636363636,Jiangsu,1,2,0,3,5,0.9897658389202042,NA,4,15,Too sparse,5,,,,NA
sample_year_ge_2012,wastewater effluent,sulfonamides,P. aeruginosa | Amikacin,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,-0.31428571428571433,0.5440932944606414,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.898645105261295,0.014888622005580394,TRUE,0.8333333333333334,1.636363636363636,Shandong,1,2,0,3,5,0.9897658389202042,NA,4,15,Too sparse,5,,,,NA
sample_year_ge_2012,wastewater effluent,sulfonamides,P. aeruginosa | Cefepime,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,-0.31428571428571433,0.5440932944606414,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.6957252427829381,0.12478933744028699,TRUE,0.8333333333333334,1,Anhui,1,2,0,3,5,0.9897658389202042,NA,4,15,Too sparse,5,,,,NA
sample_year_ge_2012,wastewater effluent,sulfonamides,P. aeruginosa | Ceftazidime,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,-0.31428571428571433,0.5440932944606414,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.6957252427829381,0.12478933744028699,TRUE,0.8333333333333334,1,Anhui,1,2,0,3,5,0.9897658389202042,NA,4,15,Too sparse,5,,,,NA
all_years,surface water,diaminopyrimidines,E. coli | Polymyxin B,EconomicScaleIndex,6,2,9,8,1,2018,2024,-0.31428571428571433,0.5440932944606414,NA,NA,NA,NA,0.6,0.2079999999999999,-0.6,0.20799999999999974,TRUE,0.8333333333333334,1.636363636363636,Zhejiang,1,3,0,3,5,0.9640431604344515,NA,3,15,Too sparse,5,,,,NA
all_years,wastewater effluent,sulfonamides,A. baumannii | Cefepime,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,-0.31428571428571433,0.5440932944606414,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.34786262139146906,0.49925321811463336,TRUE,0.8333333333333334,1.636363636363636,Jiangsu,1,2,0,3,5,0.9640431604344515,NA,4,15,Too sparse,5,,,,NA
all_years,wastewater effluent,sulfonamides,E. coli | Imipenem,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,-0.31428571428571433,0.5440932944606414,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.46381682852195877,0.3541642984362302,TRUE,0.8333333333333334,1.636363636363636,Jiangsu,1,2,0,3,5,0.9640431604344515,NA,4,15,Too sparse,5,,,,NA
all_years,wastewater effluent,sulfonamides,E. coli | Meropenem,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,-0.31428571428571433,0.5440932944606414,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.34786262139146906,0.49925321811463336,TRUE,0.8333333333333334,1.636363636363636,Jiangsu,1,2,0,3,5,0.9640431604344515,NA,4,15,Too sparse,5,,,,NA
all_years,wastewater effluent,sulfonamides,K. pneumoniae | Cefazolin,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,-0.31428571428571433,0.5440932944606414,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.34786262139146906,0.49925321811463336,TRUE,0.8333333333333334,1.636363636363636,Jiangsu,1,2,0,3,5,0.9640431604344515,NA,4,15,Too sparse,5,,,,NA
all_years,wastewater effluent,sulfonamides,P. aeruginosa | Amikacin,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,-0.31428571428571433,0.5440932944606414,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.898645105261295,0.014888622005580394,TRUE,0.8333333333333334,1.636363636363636,Shandong,1,2,0,3,5,0.9640431604344515,NA,4,15,Too sparse,5,,,,NA
all_years,wastewater effluent,sulfonamides,P. aeruginosa | Ceftazidime,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,-0.31428571428571433,0.5440932944606414,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.6957252427829381,0.12478933744028699,TRUE,0.8333333333333334,1,Anhui,1,2,0,3,5,0.9640431604344515,NA,4,15,Too sparse,5,,,,NA
sample_year_ge_2012,soil,phenicols,S. aureus | Rifampicin,WastewaterHealthIndex,6,3,12,6,1,2013,2016,-0.304255531702266,0.5576993870568202,NA,NA,0.5186050164287264,0,0.4287464628562721,0.39628714972811685,-0.898645105261295,0.014888622005580394,TRUE,0.8333333333333334,1.3240556292613206,Guangdong,1,3,0,3,5,0.9897658389202042,NA,3,15,Too sparse,5,,,,NA
sample_year_ge_2012,soil,phenicols,A. baumannii | Aztreonam,EconomicScaleIndex,6,3,12,6,1,2013,2016,-0.2704493615131253,0.6042166772370774,NA,NA,0.5186050164287264,0,0.6761234037828133,0.14035738661899452,-0.14285714285714285,0.7871720116618076,TRUE,0.8333333333333334,1.4803918541230536,Sichuan,1,3,0,3,4,0.9897658389202042,NA,4,15,Too sparse,5,,,,NA
sample_year_ge_2012,soil,phenicols,A. baumannii | Ceftazidime,EconomicScaleIndex,6,3,12,6,1,2013,2016,-0.2704493615131253,0.6042166772370774,NA,NA,0.5186050164287264,0,0.6761234037828133,0.14035738661899452,-0.14285714285714285,0.7871720116618076,TRUE,0.8333333333333334,1.4803918541230536,Sichuan,1,3,0,3,4,0.9897658389202042,NA,4,15,Too sparse,5,,,,NA
sample_year_ge_2012,soil,phenicols,A. baumannii | Imipenem,EconomicScaleIndex,6,3,12,6,1,2013,2016,-0.2704493615131253,0.6042166772370774,NA,NA,0.5186050164287264,0,0.6761234037828133,0.14035738661899452,-0.14285714285714285,0.7871720116618076,TRUE,0.8333333333333334,1.4803918541230536,Sichuan,1,3,0,3,4,0.9897658389202042,NA,4,15,Too sparse,5,,,,NA
sample_year_ge_2012,soil,phenicols,A. baumannii | Meropenem,EconomicScaleIndex,6,3,12,6,1,2013,2016,-0.2704493615131253,0.6042166772370774,NA,NA,0.5186050164287264,0,0.6761234037828133,0.14035738661899452,-0.14285714285714285,0.7871720116618076,TRUE,0.8333333333333334,1.4803918541230536,Sichuan,1,3,0,3,4,0.9897658389202042,NA,4,15,Too sparse,5,,,,NA
sample_year_ge_2012,soil,phenicols,A. baumannii | Tigecycline,WastewaterHealthIndex,6,3,12,6,1,2013,2016,-0.2704493615131253,0.6042166772370774,NA,NA,0.5186050164287264,0,0.4287464628562721,0.39628714972811685,-0.20291986247835694,0.699797968157019,TRUE,0.8333333333333334,1.4803918541230536,Sichuan,1,3,0,3,4,0.9897658389202042,NA,4,15,Too sparse,5,,,,NA
sample_year_ge_2012,soil,phenicols,A. baumannii | Tobramycin,EconomicScaleIndex,6,3,12,6,1,2013,2016,-0.2704493615131253,0.6042166772370774,NA,NA,0.5186050164287264,0,0.6761234037828133,0.14035738661899452,-0.14285714285714285,0.7871720116618076,TRUE,0.8333333333333334,1.4803918541230536,Sichuan,1,3,0,3,4,0.9897658389202042,NA,4,15,Too sparse,5,,,,NA
sample_year_ge_2012,surface water,diaminopyrimidines,E. coli | Cefepime,LivestockAquacultureIndex,6,2,8,7,1,2018,2024,0.2571428571428572,0.6227871720116618,NA,NA,NA,NA,-0.7714285714285715,0.07239650145772594,-0.14285714285714285,0.7871720116618076,TRUE,0.8333333333333334,2.1666666666666665,Tibet,1,3,0,3,4,0.9897658389202042,NA,4,15,Too sparse,5,,,,NA
