province,endpoint,bacteria_species,amr_antibiotic,amr_class,amr_mean_2019_2024,amr_2019_2024_change,total_strains_2019_2024,n_years,sentinel_endpoint,cluster_id,cluster_name
Jiangxi,S. aureus | Gentamicin,S. aureus,Gentamicin,aminoglycosides,6.372783837406126,-0.6776824593544006,68871,6,FALSE,1,Eastern production-infrastructure belt
Jiangxi,S. aureus | Levofloxacin,S. aureus,Levofloxacin,fluoroquinolones,12.341628002134575,-0.031102448701860297,63695,6,FALSE,1,Eastern production-infrastructure belt
Jiangxi,S. aureus | Linezolid,S. aureus,Linezolid,other,0,0,69420,6,FALSE,1,Eastern production-infrastructure belt
Jiangxi,S. aureus | Nitrofurantoin,S. aureus,Nitrofurantoin,other,0.5988023976633648,0.24794361088424915,16700,6,FALSE,1,Eastern production-infrastructure belt
Jiangxi,S. aureus | Oxacillin,S. aureus,Oxacillin,other,22.044470379976655,-3.1724944710731506,68135,6,FALSE,1,Eastern production-infrastructure belt
Jiangxi,S. aureus | Penicillin G,S. aureus,Penicillin G,other,92.47080711861871,-1.528042554855361,66541,6,FALSE,1,Eastern production-infrastructure belt
Jiangxi,S. aureus | Rifampicin,S. aureus,Rifampicin,other,2.0424932088018664,-1.9102931953966618,68152,6,FALSE,1,Eastern production-infrastructure belt
Jiangxi,S. aureus | Teicoplanin,S. aureus,Teicoplanin,other,0,0,38903,6,FALSE,1,Eastern production-infrastructure belt
Jiangxi,S. aureus | Tetracycline,S. aureus,Tetracycline,tetracyclines,16.873516217491616,-0.19379854202270508,48022,6,FALSE,1,Eastern production-infrastructure belt
Jiangxi,S. aureus | Vancomycin,S. aureus,Vancomycin,other,0,0,69620,6,FALSE,1,Eastern production-infrastructure belt
Jilin,A. baumannii | Amikacin,A. baumannii,Amikacin,aminoglycosides,26.62985093429507,-2.00880765914917,19557,6,FALSE,3,Inland surveillance-gap belt
Jilin,A. baumannii | Aztreonam,A. baumannii,Aztreonam,other,63.57250412903336,-2.145761251449585,5979,6,FALSE,3,Inland surveillance-gap belt
Jilin,A. baumannii | Cefepime,A. baumannii,Cefepime,cephalosporins,36.95912225227017,-12.698420882225037,30090,6,FALSE,3,Inland surveillance-gap belt
Jilin,A. baumannii | Cefotaxime,A. baumannii,Cefotaxime,cephalosporins,33.79582504982739,-14.627042412757874,7856,6,FALSE,3,Inland surveillance-gap belt
Jilin,A. baumannii | Ceftazidime,A. baumannii,Ceftazidime,cephalosporins,41.105827277728096,1.2446790933609009,29227,6,FALSE,3,Inland surveillance-gap belt
Jilin,A. baumannii | Ceftriaxone,A. baumannii,Ceftriaxone,cephalosporins,37.67419127669547,-6.779268383979797,12271,6,FALSE,3,Inland surveillance-gap belt
Jilin,A. baumannii | Ciprofloxacin,A. baumannii,Ciprofloxacin,fluoroquinolones,45.073038028488796,-1.3701349496841502,27999,6,FALSE,3,Inland surveillance-gap belt
Jilin,A. baumannii | Gentamicin,A. baumannii,Gentamicin,aminoglycosides,37.089651904863445,-11.692911386489861,18795,6,FALSE,3,Inland surveillance-gap belt
Jilin,A. baumannii | Imipenem,A. baumannii,Imipenem,carbapenems,41.40954111880674,-2.5180011987686157,29201,6,FALSE,3,Inland surveillance-gap belt
Jilin,A. baumannii | Levofloxacin,A. baumannii,Levofloxacin,fluoroquinolones,35.60807239580791,8.114510774612427,30128,6,TRUE,3,Inland surveillance-gap belt
Jilin,A. baumannii | Meropenem,A. baumannii,Meropenem,carbapenems,41.07511454460468,3.305879235267639,25188,6,FALSE,3,Inland surveillance-gap belt
Jilin,A. baumannii | Minocycline,A. baumannii,Minocycline,other,8.963531697858947,-2.8163664042949677,20840,6,FALSE,3,Inland surveillance-gap belt
Jilin,A. baumannii | Polymyxin B,A. baumannii,Polymyxin B,other,2.259522233874228,-1.223362423479557,4647,6,FALSE,3,Inland surveillance-gap belt
Jilin,A. baumannii | Tigecycline,A. baumannii,Tigecycline,tetracyclines,3.988953691907132,0.6383651867508888,9777,6,FALSE,3,Inland surveillance-gap belt
Jilin,A. baumannii | Tobramycin,A. baumannii,Tobramycin,aminoglycosides,37.00052169022861,-1.1813938617706299,19170,6,FALSE,3,Inland surveillance-gap belt
Jilin,E. coli | Amikacin,E. coli,Amikacin,aminoglycosides,2.6466941898388554,2.30149757117033,70163,6,FALSE,3,Inland surveillance-gap belt
Jilin,E. coli | Ampicillin,E. coli,Ampicillin,other,83.15940172284078,2.858448028564453,50307,6,FALSE,3,Inland surveillance-gap belt
Jilin,E. coli | Aztreonam,E. coli,Aztreonam,other,35.44930066202466,-0.7697999477386475,58413,6,FALSE,3,Inland surveillance-gap belt
Jilin,E. coli | Cefazolin,E. coli,Cefazolin,cephalosporins,68.3229171883733,2.9093801975250244,19361,6,FALSE,3,Inland surveillance-gap belt
Jilin,E. coli | Cefepime,E. coli,Cefepime,cephalosporins,30.16254020289769,3.3185809850692785,78750,6,FALSE,3,Inland surveillance-gap belt
Jilin,E. coli | Cefotaxime,E. coli,Cefotaxime,cephalosporins,52.571709863996084,3.228515386581421,22417,6,FALSE,3,Inland surveillance-gap belt
Jilin,E. coli | Cefotetan,E. coli,Cefotetan,cephalosporins,2.1202547965067553,0.01830160617828369,18677,6,FALSE,3,Inland surveillance-gap belt
Jilin,E. coli | Cefoxitin,E. coli,Cefoxitin,cephalosporins,14.175444363904944,-1.0616958141326904,35886,6,FALSE,3,Inland surveillance-gap belt
Jilin,E. coli | Ceftazidime,E. coli,Ceftazidime,cephalosporins,24.37904610856661,1.3242289423942566,76455,6,FALSE,3,Inland surveillance-gap belt
Jilin,E. coli | Ceftriaxone,E. coli,Ceftriaxone,cephalosporins,54.60994196457765,3.1579434871673584,58222,6,FALSE,3,Inland surveillance-gap belt
Jilin,E. coli | Cefuroxime,E. coli,Cefuroxime,cephalosporins,55.85574005194752,2.2966623306274414,62665,6,FALSE,3,Inland surveillance-gap belt
Jilin,E. coli | Chloramphenicol,E. coli,Chloramphenicol,other,30.81757963735396,3.955775499343872,20683,6,FALSE,3,Inland surveillance-gap belt
Jilin,E. coli | Ciprofloxacin,E. coli,Ciprofloxacin,fluoroquinolones,65.97038572964185,6.651955842971802,54097,6,TRUE,3,Inland surveillance-gap belt
Jilin,E. coli | Ertapenem,E. coli,Ertapenem,carbapenems,1.489223924298096,-0.01814570277929306,21622,6,FALSE,3,Inland surveillance-gap belt
Jilin,E. coli | Gentamicin,E. coli,Gentamicin,aminoglycosides,39.296611915287215,-2.7939170598983765,57351,6,FALSE,3,Inland surveillance-gap belt
Jilin,E. coli | Imipenem,E. coli,Imipenem,carbapenems,1.0310354952911613,0.45152739621698856,76622,6,FALSE,3,Inland surveillance-gap belt
Jilin,E. coli | Levofloxacin,E. coli,Levofloxacin,fluoroquinolones,63.51940741870597,5.750417709350586,72677,6,TRUE,3,Inland surveillance-gap belt
Jilin,E. coli | Meropenem,E. coli,Meropenem,carbapenems,0.9902646245463794,0.5566060543060303,59782,6,FALSE,3,Inland surveillance-gap belt
Jilin,E. coli | Nitrofurantoin,E. coli,Nitrofurantoin,other,5.208888924022515,-1.5782486647367477,11250,6,FALSE,3,Inland surveillance-gap belt
Jilin,E. coli | Polymyxin B,E. coli,Polymyxin B,other,1.7530909809382733,NA,5419,4,FALSE,3,Inland surveillance-gap belt
Jilin,E. coli | Tigecycline,E. coli,Tigecycline,tetracyclines,0.17300228530562575,0.02685594372451308,21387,6,FALSE,3,Inland surveillance-gap belt
Jilin,E. coli | Tobramycin,E. coli,Tobramycin,aminoglycosides,23.380146252908514,26.677681505680084,33182,6,FALSE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Amikacin,K. pneumoniae,Amikacin,aminoglycosides,3.173427318700027,2.2465618327260017,83695,6,FALSE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Ampicillin,K. pneumoniae,Ampicillin,other,91.44876250250826,2.9585540294647217,39199,6,FALSE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Aztreonam,K. pneumoniae,Aztreonam,other,17.918286837026972,-0.019817054271697998,68165,6,FALSE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Cefazolin,K. pneumoniae,Cefazolin,cephalosporins,32.56206047060339,-0.8771121501922607,42700,6,FALSE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Cefepime,K. pneumoniae,Cefepime,cephalosporins,14.08040523463014,1.6931354999542219,94770,6,FALSE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Cefotaxime,K. pneumoniae,Cefotaxime,cephalosporins,21.499890986080377,-4.6616896986961365,27442,6,FALSE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Cefotetan,K. pneumoniae,Cefotetan,cephalosporins,3.7127954030531956,2.5557301938533783,19554,6,FALSE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Cefoxitin,K. pneumoniae,Cefoxitin,cephalosporins,11.677446237439009,0.0087738037109375,47930,6,FALSE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Ceftazidime,K. pneumoniae,Ceftazidime,cephalosporins,13.865958616840285,2.4582169950008392,86615,6,FALSE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Ceftriaxone,K. pneumoniae,Ceftriaxone,cephalosporins,22.530264722385468,-1.2675389647483861,72609,6,FALSE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Cefuroxime,K. pneumoniae,Cefuroxime,cephalosporins,25.178908326928443,-1.822778582572937,77414,6,FALSE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Chloramphenicol,K. pneumoniae,Chloramphenicol,other,24.424901190006217,0.30554383993148804,27517,6,FALSE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Ciprofloxacin,K. pneumoniae,Ciprofloxacin,fluoroquinolones,17.103087850043597,1.0009378194808924,64731,6,TRUE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Ertapenem,K. pneumoniae,Ertapenem,carbapenems,3.6151649745146877,2.2436220198869705,25559,6,FALSE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Gentamicin,K. pneumoniae,Gentamicin,aminoglycosides,13.569982450448963,-0.6830245256423968,69160,6,FALSE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Imipenem,K. pneumoniae,Imipenem,carbapenems,2.8101907762736524,1.5237543731927872,90670,6,FALSE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Levofloxacin,K. pneumoniae,Levofloxacin,fluoroquinolones,13.122955163359553,2.1589353680610657,88951,6,TRUE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Meropenem,K. pneumoniae,Meropenem,carbapenems,2.809338032970099,1.436368003487587,70764,6,FALSE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Nitrofurantoin,K. pneumoniae,Nitrofurantoin,other,25.709892798239974,-0.5580425262451172,9755,6,FALSE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Polymyxin B,K. pneumoniae,Polymyxin B,other,1.3473288500140206,NA,6383,4,FALSE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Tigecycline,K. pneumoniae,Tigecycline,tetracyclines,0.8326672070818888,-0.8436772972345351,30024,6,FALSE,3,Inland surveillance-gap belt
Jilin,K. pneumoniae | Tobramycin,K. pneumoniae,Tobramycin,aminoglycosides,10.466697982440348,12.464300915598873,38226,6,FALSE,3,Inland surveillance-gap belt
Jilin,P. aeruginosa | Amikacin,P. aeruginosa,Amikacin,aminoglycosides,2.2441366470227835,-1.193665247410536,34579,6,FALSE,3,Inland surveillance-gap belt
Jilin,P. aeruginosa | Aztreonam,P. aeruginosa,Aztreonam,other,20.50923006815785,-2.439229190349579,19284,6,FALSE,3,Inland surveillance-gap belt
Jilin,P. aeruginosa | Cefepime,P. aeruginosa,Cefepime,cephalosporins,7.64370955414672,-3.241559863090515,38463,6,FALSE,3,Inland surveillance-gap belt
Jilin,P. aeruginosa | Ceftazidime,P. aeruginosa,Ceftazidime,cephalosporins,10.354980316434654,-1.225136220455168,36002,6,FALSE,3,Inland surveillance-gap belt
Jilin,P. aeruginosa | Ciprofloxacin,P. aeruginosa,Ciprofloxacin,fluoroquinolones,10.529276442832229,-1.2281745672225952,37334,6,TRUE,3,Inland surveillance-gap belt
Jilin,P. aeruginosa | Gentamicin,P. aeruginosa,Gentamicin,aminoglycosides,7.905482962423302,-1.847320795059204,21795,6,FALSE,3,Inland surveillance-gap belt
Jilin,P. aeruginosa | Imipenem,P. aeruginosa,Imipenem,carbapenems,13.050785308424887,2.187998592853546,38082,6,FALSE,3,Inland surveillance-gap belt
Jilin,P. aeruginosa | Levofloxacin,P. aeruginosa,Levofloxacin,fluoroquinolones,11.217794757694659,-0.20097941160202026,37494,6,FALSE,3,Inland surveillance-gap belt
Jilin,P. aeruginosa | Meropenem,P. aeruginosa,Meropenem,carbapenems,10.877098738766902,1.7725378274917585,37225,6,FALSE,3,Inland surveillance-gap belt
Jilin,P. aeruginosa | Piperacillin,P. aeruginosa,Piperacillin,other,13.818967534371712,4.09817546606064,15732,6,FALSE,3,Inland surveillance-gap belt
Jilin,P. aeruginosa | Polymyxin B,P. aeruginosa,Polymyxin B,other,3.25166019106692,0.9755406528711319,4367,6,FALSE,3,Inland surveillance-gap belt
Jilin,P. aeruginosa | Tobramycin,P. aeruginosa,Tobramycin,aminoglycosides,5.069846384218522,0.2806343138217926,22979,6,FALSE,3,Inland surveillance-gap belt
Jilin,S. aureus | Amikacin,S. aureus,Amikacin,aminoglycosides,5.790297314524651,NA,1278,1,FALSE,3,Inland surveillance-gap belt
Jilin,S. aureus | Cefoxitin,S. aureus,Cefoxitin,cephalosporins,24.38944969089712,-1.4187976717948914,6142,6,FALSE,3,Inland surveillance-gap belt
Jilin,S. aureus | Chloramphenicol,S. aureus,Chloramphenicol,other,9.629029050369715,-5.382653325796127,4933,6,FALSE,3,Inland surveillance-gap belt
Jilin,S. aureus | Ciprofloxacin,S. aureus,Ciprofloxacin,fluoroquinolones,27.558510661917797,4.878678917884827,18800,6,FALSE,3,Inland surveillance-gap belt
Jilin,S. aureus | Clindamycin,S. aureus,Clindamycin,other,36.10664098264705,1.4981627464294505,27344,6,FALSE,3,Inland surveillance-gap belt
Jilin,S. aureus | Erythromycin,S. aureus,Erythromycin,macrolides,73.05167203413338,-1.4992952346801758,30462,6,TRUE,3,Inland surveillance-gap belt
Jilin,S. aureus | Gentamicin,S. aureus,Gentamicin,aminoglycosides,16.19402494001206,-2.014021575450897,30326,6,FALSE,3,Inland surveillance-gap belt
Jilin,S. aureus | Levofloxacin,S. aureus,Levofloxacin,fluoroquinolones,28.065066304704576,3.8063764572143555,24037,6,FALSE,3,Inland surveillance-gap belt
Jilin,S. aureus | Linezolid,S. aureus,Linezolid,other,0,0,30414,6,FALSE,3,Inland surveillance-gap belt
Jilin,S. aureus | Nitrofurantoin,S. aureus,Nitrofurantoin,other,0.9622289523622496,0.5597971379756927,6963,6,FALSE,3,Inland surveillance-gap belt
Jilin,S. aureus | Oxacillin,S. aureus,Oxacillin,other,20.38805576289251,-2.700854837894436,29738,6,FALSE,3,Inland surveillance-gap belt
Jilin,S. aureus | Penicillin G,S. aureus,Penicillin G,other,89.39014905569981,-2.914828062057495,25580,6,FALSE,3,Inland surveillance-gap belt
Jilin,S. aureus | Rifampicin,S. aureus,Rifampicin,other,2.5597213729062926,-1.8759200349450107,30433,6,FALSE,3,Inland surveillance-gap belt
Jilin,S. aureus | Teicoplanin,S. aureus,Teicoplanin,other,0,0,17646,6,FALSE,3,Inland surveillance-gap belt
Jilin,S. aureus | Tetracycline,S. aureus,Tetracycline,tetracyclines,16.237993506414533,-4.509572684764862,18740,6,FALSE,3,Inland surveillance-gap belt
Jilin,S. aureus | Vancomycin,S. aureus,Vancomycin,other,0,0,30159,6,FALSE,3,Inland surveillance-gap belt
Liaoning,A. baumannii | Amikacin,A. baumannii,Amikacin,aminoglycosides,47.12866730375394,-5.198580026626587,30404,6,FALSE,2,Urban-industrial wastewater core
Liaoning,A. baumannii | Aztreonam,A. baumannii,Aztreonam,other,75.17564373217365,-14.619642496109009,2135,6,FALSE,2,Urban-industrial wastewater core
Liaoning,A. baumannii | Cefepime,A. baumannii,Cefepime,cephalosporins,61.30732249671278,-14.985710382461548,41367,6,FALSE,2,Urban-industrial wastewater core
Liaoning,A. baumannii | Cefotaxime,A. baumannii,Cefotaxime,cephalosporins,66.87056096924884,-14.486396312713623,5068,6,FALSE,2,Urban-industrial wastewater core
Liaoning,A. baumannii | Ceftazidime,A. baumannii,Ceftazidime,cephalosporins,66.24222293802457,-7.03008770942688,38089,6,FALSE,2,Urban-industrial wastewater core
Liaoning,A. baumannii | Ceftriaxone,A. baumannii,Ceftriaxone,cephalosporins,69.35645383776271,-17.660963535308838,15974,6,FALSE,2,Urban-industrial wastewater core
Liaoning,A. baumannii | Ciprofloxacin,A. baumannii,Ciprofloxacin,fluoroquinolones,68.92769212594949,-6.077760457992554,40660,6,FALSE,2,Urban-industrial wastewater core
Liaoning,A. baumannii | Gentamicin,A. baumannii,Gentamicin,aminoglycosides,66.1358117091306,-5.540281534194946,21412,6,FALSE,2,Urban-industrial wastewater core
Liaoning,A. baumannii | Imipenem,A. baumannii,Imipenem,carbapenems,66.47250212504915,-2.404463291168213,36910,6,FALSE,2,Urban-industrial wastewater core
Liaoning,A. baumannii | Levofloxacin,A. baumannii,Levofloxacin,fluoroquinolones,55.14198204158844,-5.01171350479126,41132,6,TRUE,2,Urban-industrial wastewater core
Liaoning,A. baumannii | Meropenem,A. baumannii,Meropenem,carbapenems,66.74655437564716,-5.0522685050964355,35049,6,FALSE,2,Urban-industrial wastewater core
Liaoning,A. baumannii | Minocycline,A. baumannii,Minocycline,other,12.192338060837734,1.6158260405063647,28034,6,FALSE,2,Urban-industrial wastewater core
Liaoning,A. baumannii | Polymyxin B,A. baumannii,Polymyxin B,other,1.719901724356203,-1.9884968176484108,6105,6,FALSE,2,Urban-industrial wastewater core
Liaoning,A. baumannii | Tigecycline,A. baumannii,Tigecycline,tetracyclines,4.5060324307684905,0.22366717457771257,25943,6,FALSE,2,Urban-industrial wastewater core
Liaoning,A. baumannii | Tobramycin,A. baumannii,Tobramycin,aminoglycosides,62.62102126393353,-4.917711019515991,35841,6,FALSE,2,Urban-industrial wastewater core
Liaoning,E. coli | Amikacin,E. coli,Amikacin,aminoglycosides,2.7770806840144227,2.577940560877323,83685,6,FALSE,2,Urban-industrial wastewater core
Liaoning,E. coli | Ampicillin,E. coli,Ampicillin,other,84.43708936303919,-1.1248230934143066,80075,6,FALSE,2,Urban-industrial wastewater core
Liaoning,E. coli | Aztreonam,E. coli,Aztreonam,other,39.263365428610136,-6.022515892982483,78465,6,FALSE,2,Urban-industrial wastewater core
Liaoning,E. coli | Cefazolin,E. coli,Cefazolin,cephalosporins,71.0416328651048,-6.148767471313477,24404,6,FALSE,2,Urban-industrial wastewater core
Liaoning,E. coli | Cefepime,E. coli,Cefepime,cephalosporins,34.19961148019561,-4.296773672103882,90656,6,FALSE,2,Urban-industrial wastewater core
Liaoning,E. coli | Cefotaxime,E. coli,Cefotaxime,cephalosporins,57.22696175348573,0.2948582172393799,24969,6,FALSE,2,Urban-industrial wastewater core
Liaoning,E. coli | Cefotetan,E. coli,Cefotetan,cephalosporins,3.661312261562284,0.20541511476039886,30754,6,FALSE,2,Urban-industrial wastewater core
Liaoning,E. coli | Cefoxitin,E. coli,Cefoxitin,cephalosporins,13.028590143118803,-0.1353532075881958,49353,6,FALSE,2,Urban-industrial wastewater core
Liaoning,E. coli | Ceftazidime,E. coli,Ceftazidime,cephalosporins,29.24482001146115,-3.0582934617996216,95911,6,FALSE,2,Urban-industrial wastewater core
Liaoning,E. coli | Ceftriaxone,E. coli,Ceftriaxone,cephalosporins,57.28387221247226,-2.4604082107543945,73244,6,FALSE,2,Urban-industrial wastewater core
Liaoning,E. coli | Cefuroxime,E. coli,Cefuroxime,cephalosporins,58.939593895560854,-2.097994089126587,78253,6,FALSE,2,Urban-industrial wastewater core
Liaoning,E. coli | Chloramphenicol,E. coli,Chloramphenicol,other,30.294892371350354,2.5486737489700317,19363,6,FALSE,2,Urban-industrial wastewater core
Liaoning,E. coli | Ciprofloxacin,E. coli,Ciprofloxacin,fluoroquinolones,67.76858248484953,1.447814702987671,64887,6,TRUE,2,Urban-industrial wastewater core
Liaoning,E. coli | Ertapenem,E. coli,Ertapenem,carbapenems,2.7375154774639787,-1.4305483549833298,34703,6,FALSE,2,Urban-industrial wastewater core
Liaoning,E. coli | Gentamicin,E. coli,Gentamicin,aminoglycosides,40.59164206742568,-6.946074962615967,84781,6,FALSE,2,Urban-industrial wastewater core
Liaoning,E. coli | Imipenem,E. coli,Imipenem,carbapenems,1.7035095085573995,-0.8737280964851379,92691,6,FALSE,2,Urban-industrial wastewater core
Liaoning,E. coli | Levofloxacin,E. coli,Levofloxacin,fluoroquinolones,62.88601953468983,1.8760740756988525,89244,6,TRUE,2,Urban-industrial wastewater core
Liaoning,E. coli | Meropenem,E. coli,Meropenem,carbapenems,1.7560541779305239,-0.6992194801568983,80977,6,FALSE,2,Urban-industrial wastewater core
Liaoning,E. coli | Nitrofurantoin,E. coli,Nitrofurantoin,other,4.155496031551941,-3.670041263103485,22380,6,FALSE,2,Urban-industrial wastewater core
Liaoning,E. coli | Polymyxin B,E. coli,Polymyxin B,other,0.7352941203862429,NA,680,1,FALSE,2,Urban-industrial wastewater core
Liaoning,E. coli | Tigecycline,E. coli,Tigecycline,tetracyclines,0.3030959099111613,0.216641032602638,32333,6,FALSE,2,Urban-industrial wastewater core
Liaoning,E. coli | Tobramycin,E. coli,Tobramycin,aminoglycosides,23.625452796258397,11.311665177345276,48325,6,FALSE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Amikacin,K. pneumoniae,Amikacin,aminoglycosides,7.239624567873179,-2.330648899078371,74479,6,FALSE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Ampicillin,K. pneumoniae,Ampicillin,other,92.04025975238342,-10.698962211608887,33682,6,FALSE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Aztreonam,K. pneumoniae,Aztreonam,other,29.11291955530676,-5.652320384979248,69306,6,FALSE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Cefazolin,K. pneumoniae,Cefazolin,cephalosporins,41.511382425319965,-12.224894762039185,38746,6,FALSE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Cefepime,K. pneumoniae,Cefepime,cephalosporins,24.716067221206014,-6.097845733165741,80741,6,FALSE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Cefotaxime,K. pneumoniae,Cefotaxime,cephalosporins,33.44628552796697,-8.751043677330017,18887,6,FALSE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Cefotetan,K. pneumoniae,Cefotetan,cephalosporins,14.58326328414567,-8.344022184610367,29719,6,FALSE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Cefoxitin,K. pneumoniae,Cefoxitin,cephalosporins,16.299418150279738,-0.005279481410980225,40572,6,FALSE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Ceftazidime,K. pneumoniae,Ceftazidime,cephalosporins,24.291811650327997,-2.8836041688919067,83876,6,FALSE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Ceftriaxone,K. pneumoniae,Ceftriaxone,cephalosporins,35.496745040352906,-9.000948071479797,66654,6,FALSE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Cefuroxime,K. pneumoniae,Cefuroxime,cephalosporins,38.378222478229304,-9.53969657421112,69430,6,FALSE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Chloramphenicol,K. pneumoniae,Chloramphenicol,other,24.533650103204316,-1.7350032925605774,21872,6,FALSE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Ciprofloxacin,K. pneumoniae,Ciprofloxacin,fluoroquinolones,26.892216875302296,-5.1489174365997314,59824,6,TRUE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Ertapenem,K. pneumoniae,Ertapenem,carbapenems,10.502964219494837,-2.261333167552948,26145,6,FALSE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Gentamicin,K. pneumoniae,Gentamicin,aminoglycosides,22.06005827945977,-4.328997433185577,75027,6,FALSE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Imipenem,K. pneumoniae,Imipenem,carbapenems,12.117998058783998,0.5224674940109235,80137,6,FALSE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Levofloxacin,K. pneumoniae,Levofloxacin,fluoroquinolones,21.27200370211941,-3.168390691280365,76918,6,TRUE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Meropenem,K. pneumoniae,Meropenem,carbapenems,12.50033822019094,0.055307149887083185,73974,6,FALSE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Nitrofurantoin,K. pneumoniae,Nitrofurantoin,other,31.421571489973683,-7.498651742935184,15919,6,FALSE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Polymyxin B,K. pneumoniae,Polymyxin B,other,2.0679468289017677,NA,677,1,FALSE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Tigecycline,K. pneumoniae,Tigecycline,tetracyclines,1.6222088807726536,0.6175206042826173,26692,6,FALSE,2,Urban-industrial wastewater core
Liaoning,K. pneumoniae | Tobramycin,K. pneumoniae,Tobramycin,aminoglycosides,18.922091756552746,2.507270872592926,46850,6,FALSE,2,Urban-industrial wastewater core
Liaoning,P. aeruginosa | Amikacin,P. aeruginosa,Amikacin,aminoglycosides,5.380081667909499,-3.721800446510315,39702,6,FALSE,2,Urban-industrial wastewater core
Liaoning,P. aeruginosa | Aztreonam,P. aeruginosa,Aztreonam,other,26.425317710153408,-5.59169203042984,28976,6,FALSE,2,Urban-industrial wastewater core
Liaoning,P. aeruginosa | Cefepime,P. aeruginosa,Cefepime,cephalosporins,12.004611692116866,-5.992310494184494,41634,6,FALSE,2,Urban-industrial wastewater core
Liaoning,P. aeruginosa | Ceftazidime,P. aeruginosa,Ceftazidime,cephalosporins,17.794396748937885,-3.9658769965171814,42120,6,FALSE,2,Urban-industrial wastewater core
Liaoning,P. aeruginosa | Ciprofloxacin,P. aeruginosa,Ciprofloxacin,fluoroquinolones,16.186490267549992,-3.520613908767702,41096,6,TRUE,2,Urban-industrial wastewater core
Liaoning,P. aeruginosa | Gentamicin,P. aeruginosa,Gentamicin,aminoglycosides,13.702741259952305,-8.072435855865479,27323,6,FALSE,2,Urban-industrial wastewater core
Liaoning,P. aeruginosa | Imipenem,P. aeruginosa,Imipenem,carbapenems,23.168544143105652,-3.2689467072486877,40132,6,FALSE,2,Urban-industrial wastewater core
Liaoning,P. aeruginosa | Levofloxacin,P. aeruginosa,Levofloxacin,fluoroquinolones,16.449599480052754,-1.9240528345108032,40694,6,FALSE,2,Urban-industrial wastewater core
Liaoning,P. aeruginosa | Meropenem,P. aeruginosa,Meropenem,carbapenems,19.51285336390313,-2.9273152351379395,40768,6,FALSE,2,Urban-industrial wastewater core
Liaoning,P. aeruginosa | Piperacillin,P. aeruginosa,Piperacillin,other,19.815012615416578,7.203769683837891,16866,6,FALSE,2,Urban-industrial wastewater core
Liaoning,P. aeruginosa | Polymyxin B,P. aeruginosa,Polymyxin B,other,2.235635997414782,0.7553873583674431,4473,6,FALSE,2,Urban-industrial wastewater core
Liaoning,P. aeruginosa | Tobramycin,P. aeruginosa,Tobramycin,aminoglycosides,11.44468492550409,-5.102502554655075,35108,6,FALSE,2,Urban-industrial wastewater core
Liaoning,S. aureus | Amikacin,S. aureus,Amikacin,aminoglycosides,7.569721341133118,NA,502,1,FALSE,2,Urban-industrial wastewater core
